职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
电商数据分析主管,广州-荔湾区,,8-12k·13薪,3-5年本科及以上,立白集团,|快消品|10000人以上|,温女士
数据分析总监,广州-荔湾区,,50-80k·15薪,经验不限统招本科,国内大型互联网公司,|电子商务|500-999人|,叶女士
数据分析总监,广州,,40-70k·14薪,5-10年统招本科,服装批发产业互联网公司,|电子商务|C轮|500-999人|,余先生
数据分析岗,广州-越秀区,,10-20k·13薪,经验不限统招本科,TCL金融,|信托/担保/拍卖|100-499人|,李先生
数据分析（助理研究员/研究员）,广州-越秀区,,4-5k,经验不限本科及以上,佩升前研,|专业服务|新三板上市|100-499人|,温女士
数据分析/数据挖掘,广州-天河区,,7-10k·13薪,1-3年大专及以上,广州中芯国信科技有限公司,|教育培训|1-49人|,刘女士
临床数据分析专员,广州-天河区,,10-15k,1-3年本科及以上,广州天鹏计算机科技有限公司,|互联网/电商|B轮|100-499人|,陈女士
会计(财务数据分析),广州-天河区,,6-8k·13薪,经验不限统招本科,泛华金融服务集团,|借贷|美股上市|2000-5000人|,李女士
数据分析岗,广州-天河区,,13-23k,3-5年统招本科,中邮消费金融,|互联网金融|500-999人|,宋女士
数据统计与分析（电商）,广州,,6-8k,3-5年本科及以上,广州欧博化妆品有限公司,|快消品|500-999人|,彭女士
数据分析高级经理,广州,,25-30k·13薪,5-10年统招本科,世纪美尚(广州)化妆品有限公司,|互联网/电商|500-999人|,陈女士
数据分析专员,广州-天河区,,6-8k,1-3年统招本科,康美产业投资,|制药/生物工程|10000人以上|,黄女士
企划部数据统计岗,广州-天河区,,5-7k,经验不限本科及以上,广东富德生命人寿,|保险|10000人以上|,吴先生
数据分析leader,广州,,40-70k,5-10年统招本科,唯品会(中国),|互联网/电商|美股上市|10000人以上|,高女士
数据分析专家,广州,,30-60k,3-5年统招本科,唯品会(中国),|互联网/电商|美股上市|10000人以上|,高女士
资深数据分析专家,广州-白云区,,40-60k,5-10年统招本科,高奥士,|专业服务|100-499人|,张女士
数据分析专家/leader,广州,,30-60k·13薪,5-10年本科及以上,唯品会(中国),|互联网/电商|美股上市|10000人以上|,常女士
BI工程师（旅游系统数据分析方向）,广州-天河区,,16-28k,3-5年本科及以上,恒大童世界集团有限公司,|房地产/建筑|2000-5000人|,黄先生
商业数据分析,广州-天河区,,20-40k·13薪,3-5年统招本科,云柚货运,|交通/物流/运输|C轮|500-999人|,褚先生
大数据分析师,广州-天河区,,9-15k,经验不限本科及以上,中讯邮电咨询设计院有限公司广东分公司,|通信业|1000-2000人|,杨先生
电商数据分析经理,广州,,20-30k,3-5年本科及以上,赫基(中国)集团股份有限公司,|服装纺织|5000-10000人|,张女士
数据分析负责人,广州-番禺区,,30-60k·18薪,10年以上本科及以上,美的集团,|家具/家电|10000人以上|,HR
会员数据分析主管,广州,,7-10k,3-5年大专及以上,英氏婴童,|服装纺织|1000-2000人|,林女士
数据分析,广州-天河区,,12-20k·15薪,经验不限统招本科,某知名鞋服零售外企,|服装纺织|其他|500-999人|,林女士
数据分析,广州,,25-45k·13薪,3-5年本科及以上,国内知名互联网公司,|游戏产业|已上市|10000人以上|,唐女士
商品数据分析,广州,,10-20k,5-10年本科及以上,广州奔穗服饰有限公司,|服装纺织|500-999人|,黄先生
跨境电商-数据分析 (MJ002876),广州-番禺区,,15-20k,1-3年本科及以上,广州市百果园网络科技有限公司,|社交网络|其他|5000-10000人|,张女士
财务共享中心-数据分析经理,广州-番禺区,,13-15k·13薪,5-10年统招本科,雅居乐集团控股有限公司,|房地产/建筑|港股上市|10000人以上|,HR
数据分析专员,广州-番禺区,,7-10k,3-5年大专及以上,南昌索歌企业管理有限公司,|服装纺织|融资未公开|5000-10000人|,杨先生
数据分析主任,广州-天河区,,13-20k·16薪,3-5年硕士及以上,某银行股份有限公司信用卡中心,|银行|融资未公开|50-99人|,徐女士
数据分析-产品分析,广州-白云区,,8-12k,1-3年本科及以上,广州欧博化妆品有限公司,|快消品|500-999人|,彭女士
计划管理（需具备数据分析能力）（服装行业）,广州,,11-15k,3-5年大专及以上,棒谷网络,|电子商务|融资未公开|5000-10000人|,刘女士
数据分析总监,广州,,40-70k·16薪,5-10年硕士及以上,互联网某世界500强企业,|互联网/电商|2000-5000人|,柳先生
资深薪酬绩效数据分析专员 (MJ004995),广州,,16-23k·13薪,经验不限本科及以上,SHEIN,|电子商务|10000人以上|,陈女士
数据分析主任,广州-天河区,,13-20k·16薪,3-5年硕士及以上,某银行股份有限公司信用卡中心,|银行|融资未公开|50-99人|,徐女士
商品数据分析主管,广州-越秀区,,10-15k,5-10年大专及以上,广东云衣网络科技有限公司,|电子商务|100-499人|,张女士
数据分析主管,广州-海珠区,,8-10k,3-5年本科及以上,广州市汇美时尚集团股份有限公司,|服装纺织|战略投资|1000-2000人|,晏女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
bi数据分析经理【解决方案/规则】,广州-海珠区,,40-70k·14薪,5-10年统招本科,唯品会(中国),|互联网/电商|美股上市|10000人以上|,杨女士
非车险案件处理岗（数据分析）,广州-越秀区,,8-12k,3-5年本科及以上,中国人保财险广州市分公司,|保险|2000-5000人|,谢女士
数据分析助理（双休）,广州-天河区,,面议,经验不限大专及以上,广州市方圆商业物业经营有限公司方圆大厦公寓管理分公司,|房地产服务|10000人以上|,陈女士
数据产品主任（数据分析）,广州-白云区,,15-25k,3-5年本科及以上,广州某上市家居实体企业,|家具/家电|已上市|2000-5000人|,张女士
WXG01-视频号推荐数据分析高级工程师（广州）,广州,,面议,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
资深人力数据分析,广州,,18-25k·14薪,3-5年统招本科,广州某跨境电商互联网公司,|互联网/电商|D轮及以上|10000人以上|,陈先生
数据分析主管,广州-荔湾区,,15-22k,1-3年本科及以上,唯品会,|互联网/电商|已上市|10000人以上|,田女士
知名港资商业地产-商务数据分析,广州,,40-50k,5-10年本科及以上,高奥士,|专业服务|100-499人|,张女士
高级数据分析师/数据分析经理,广州,,20-35k,3-5年统招本科,广州无添加主义化妆品有限公司,|快消品|500-999人|,关女士
数据分析主管,广州-越秀区,,8-10k,5-10年大专及以上,迅羽通信,|通信业|500-999人|,林女士
数据分析岗,广州-天河区,,10-15k,3-5年本科及以上,某商业银行,|银行|2000-5000人|,曾女士
数据分析-imo,广州-番禺区,,20-40k·16薪,3-5年统招本科,广州市百果园网络科技有限公司,|社交网络|其他|5000-10000人|,冯女士
催收运营支持主管（数据分析方向）,广州-越秀区,,6-10k·16薪,1-3年大专及以上,万达普惠金融事业部,|消费金融|100-499人|,肖先生
数据统计员,广州-白云区,,5-7k,1-3年大专及以上,广州市迈蓝贸易有限责任公司,|批发零售|融资未公开|50-99人|,张女士
数据分析专员,广州-天河区,,6-10k,1-3年统招本科,广东康爱多数字健康科技有限公司,|教育培训|战略投资|1000-2000人|,潘女士
销售助理数据分析,广州,,5-8k,1-3年大专及以上,广州市巨合工程机械有限公司,|批发零售|融资未公开|100-499人|,陈女士
大数据分析工程师,广州,,6-11k,1-3年本科及以上,中讯邮电咨询设计院有限公司广东分公司,|通信业|1000-2000人|,董先生
bi数据分析,广州,,8-12k,1-3年本科及以上,广州星轩传媒有限公司,|互联网/电商|天使轮|100-499人|,张先生
bi数据分析,广州,,8-12k,1-3年本科及以上,广州星轩传媒有限公司,|互联网/电商|天使轮|100-499人|,严先生
大数据分析挖掘工程师,广州,,15-25k·13薪,5-10年统招本科,大参林集团,|批发零售|已上市|10000人以上|,HR
数据分析助理 (MJ001744),广州,,8-15k,1-3年本科及以上,海大集团,|农林牧渔|已上市|10000人以上|,李女士
跨境电商-数据分析 (MJ003283),广州-番禺区,,15-25k·16薪,3-5年本科及以上,广州市百果园网络科技有限公司,|社交网络|其他|5000-10000人|,张女士
资深数据分析专家,广州-天河区,,30-50k,5-10年学历不限,软通动力,|互联网/电商|10000人以上|,陈女士
数据分析专家,广州-天河区,,15-25k·16薪,5-10年统招本科,广发信用卡中心,|银行|10000人以上|,王先生
本地生活-数据分析-广州,广州,,面议,5-10年学历不限,菜鸟网络,|交通/物流/运输|10000人以上|,燕女士
数据分析工程师,广州-越秀区,,8-12k·15薪,经验不限统招本科,无锡中科光电技术有限公司,|环保|500-999人|,颜先生
数据分析（蜜雪冰城）,广州-天河区,,8-10k·13薪,1-3年本科及以上,蜜雪冰城,|快消品|融资未公开|10000人以上|,曾女士
数据分析经理,广州,,20-25k,5-10年本科及以上,绿瘦健康产业集团股份有限公司,|电子商务|5000-10000人|,何女士
数据分析经理,广州,,25-30k,5-10年本科及以上,绿瘦健康产业集团股份有限公司,|电子商务|5000-10000人|,许女士
数据分析主管,广州,,20-27k,5-10年本科及以上,绿瘦健康产业集团股份有限公司,|电子商务|5000-10000人|,许女士
数据分析经理(J11098),广州-海珠区,,20-25k,5-10年大专及以上,雅士利国际集团,|快消品|2000-5000人|,张先生
数据分析主管,广州,,10-15k·13薪,1-3年统招本科,广东三头六臂信息科技有限公司,|O2O服务|B轮|500-999人|,刘先生
大数据分析,广州-天河区,,13-23k·13薪,3-5年统招本科,上海华钦信息科技股份有限公司,|计算机软件|1000-2000人|,闫女士
资深数据分析师/数据分析经理,广州,,15-30k·14薪,5-10年本科及以上,唯品会(中国),|互联网/电商|美股上市|10000人以上|,HR
数据分析经理,广州-海珠区,,22-36k·14薪,5-10年本科及以上,瀚邦企业管理,|人力资源|500-999人|,李女士
数据分析经理,广州-海珠区,,20-35k·13薪,5-10年本科及以上,青木科技,|电子商务|1000-2000人|,王女士
数据分析经理,广州,,20-40k·15薪,5-10年统招本科,树根互联,|计算机软件|C轮|1000-2000人|,叶女士
数据分析经理,广州,,15-25k,3-5年统招本科,太平洋网络,|互联网/电商|已上市|500-999人|,HR
数据分析负责人,广州,,30-60k·18薪,10年以上统招本科,某电商独角兽公司,|综合性电商|D轮及以上|2000-5000人|,蔡先生
数据分析经理,广州-海珠区,,20-30k,5-10年统招本科,青木科技,|电子商务|1000-2000人|,黄女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
集团总部-数据分析岗（BW方向）,广州,,面议,3-5年本科及以上,广州越秀企业集团股份有限公司,|基金/证券/投资|10000人以上|,关先生
数据分析负责人,广州-增城区,,20-40k·13薪,5-10年统招本科,广东袋鼠妈妈集团有限公司,|电子商务|融资未公开|1000-2000人|,黄女士
数据分析,广州,,10-15k·13薪,3-5年本科及以上,虎牙HUYA,|社交网络|美股上市|1000-2000人|,李先生
用户数据分析经理,广州-海珠区,,20-35k·13薪,3-5年本科及以上,PerfectDiary完美日记,|批发零售|美股上市|2000-5000人|,樊女士
战客部数据分析岗,广州,,20-30k,3-5年硕士及以上,广发证券,|证券|已上市|5000-10000人|,王先生
数据分析,广州,,8-15k·13薪,1-3年本科及以上,中国移动在线营销服务中心,|互联网/电商|5000-10000人|,李女士
BI数据分析专家,广州-海珠区,,18-30k,5-10年本科及以上,饿了么,|O2O服务|D轮|10000人以上|,郑先生
 数据分析与挖掘实习生（中科智城）,广州-南沙区,,1-3k,经验不限本科及以上,广州中国科学院软件应用技术研究所,|IT服务|100-499人|,李女士
HR数据分析专家 (MJ000614),广州,,18-25k,5-10年统招本科,广州万孚,|医疗器械|已上市|1000-2000人|,徐先生
资深数据分析专家,广州-荔湾区,,40-50k,5-10年统招本科,高奥士,|专业服务|100-499人|,张女士
档案数据分析岗,广州,,面议,1-3年硕士及以上,广发证券,|证券|已上市|5000-10000人|,黄女士
数据分析,广州-天河区,,20-30k,3-5年本科及以上,美的集团电商事业部,|电子商务|10000人以上|,欧女士
数据分析经理,广州-白云区,,18-25k,5-10年大专及以上,嫚熙控股(广州)有限公司,|互联网/电商|500-999人|,谢女士
推广与数据分析经理,广州,,18-25k·13薪,5-10年统招本科,青木科技,|电子商务|1000-2000人|,HR
数据分析岗(008217),广州,,15-18k,3-5年本科及以上,华泰财产保险有限公司,|保险|2000-5000人|,吴女士
数据分析工程师,广州,,30-40k·14薪,3-5年统招本科,某头部跨境电商公司,|跨境电商|D轮及以上|10000人以上|,宋先生
（高级）数据分析主任,广州,,6-12k·14薪,1-3年统招本科,屈臣氏,|批发零售|10000人以上|,伍女士
数据分析高级专员,广州,,10-15k,3-5年本科及以上,蓝月亮,|快消品|已上市|10000人以上|,余女士
数据分析,广州,,6-10k,经验不限大专及以上,PWU朴物大美,|快消品|A轮|100-499人|,叶女士
数据分析主管,广州,,7-12k,3-5年大专及以上,广州星际悦动股份有限公司,|互联网/电商|天使轮|100-499人|,冯女士
数据分析/数据挖掘工程师,广州-天河区,,12-20k,3-5年大专及以上,亿达信息技术有限公司,|计算机软件|2000-5000人|,毛先生
数据分析高级主任,广州-天河区,,15-25k·16薪,5-10年统招本科,广东某发展银行,|银行|已上市|10000人以上|,吴先生
业务管理岗-数据分析方向,广州-天河区,,40-70k·15薪,3-5年本科及以上,深圳银兴智能数据有限公司,|大数据|50-99人|,余先生
数据分析高级主任,广州-天河区,,13-20k·16薪,经验不限统招本科,广发信用卡中心,|银行|10000人以上|,王先生
数据分析岗（线下运营团队）,广州-天河区,,17-23k,5-10年统招本科,中邮消费金融,|互联网金融|500-999人|,宋女士
数据分析工程师,广州-黄埔区,,8-10k,1-3年本科及以上,禾信仪器,|仪器/电气/自动化|500-999人|,肖先生
数据分析主管,广州,,10-15k·13薪,经验不限大专及以上,卡姿兰集团,|快消品|1000-2000人|,许先生
数据分析,广州,,8-10k,经验不限本科及以上,三七互娱,|互联网/电商|2000-5000人|,姚女士
数据分析专员,广州-增城区,,6-8k,1-3年大专及以上,广州市三横信息科技有限公司,|办公设备|融资未公开|100-499人|,王女士
数据分析工程师,广州,,11-15k,1-3年本科及以上,广州斯肯多媒体设计有限公司,|互联网+|1-49人|,陈女士
数据分析,广州,,8-12k,1-3年统招本科,铭康香精,|石油/化工|100-499人|,林女士
数据分析,广州-南沙区,,20-25k,5-10年统招本科,合创汽车,|汽车/摩托车|500-999人|,朱先生
数据分析师/数据分析主管,广州-白云区,,10-20k,3-5年大专及以上,广州游佐网络科技有限公司,|互联网/电商|融资未公开|50-99人|,丘女士
数据分析,广州-天河区,,7-9k,1-3年大专及以上,启迪万众网络科技(北京)有限公司,|专业服务|融资未公开|100-499人|,苏女士
数据分析专员,广州-白云区,,4-6k,经验不限本科及以上,乐禾食品集团股份有限公司,|农业|C轮|1000-2000人|,张女士
激励体系设计（数据分析/用户运营）,广州,,15-20k·15薪,5-10年本科及以上,大型知名健康产业企业,|互联网/电商|融资未公开|10000人以上|,姜女士
数据分析专员,广州,,4-5k·13薪,1-3年统招本科,苏州百捷信息科技有限公司,|计算机软件|融资未公开|500-999人|,叶先生
数据分析主管,广州,,100-200k,经验不限硕士及以上,国内知名银行,|银行|战略融资|10000人以上|,陈先生
直播数据分析,广州-越秀区,,5-8k·13薪,1-3年大专及以上,屈臣氏,|批发零售|10000人以上|,韩女士
数据分析经理,广州-天河区,,35-45k·15薪,5-10年学历不限,广州知名港资企业,|IT服务|其他|2000-5000人|,王先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
动力大数据分析资深/专家 (MJ008858),广州-天河区,,25-40k,5-10年统招本科,小鹏汽车,|汽车/摩托车|美股上市|10000人以上|,颜女士
数据分析主管(J11889),广州,,15-20k,3-5年本科及以上,名创优品,|批发零售|10000人以上|,黄女士
数据分析主任（商品/渠道）,广州,,8-13k,1-3年学历不限,赫基(中国)集团股份有限公司,|服装纺织|5000-10000人|,张女士
零售数据分析主任,广州,,7-15k,1-3年本科及以上,赫基(中国)集团股份有限公司,|服装纺织|5000-10000人|,张女士
商业数据分析主任,广州,,7-15k·13薪,3-5年本科及以上,赫基(中国)集团股份有限公司,|服装纺织|5000-10000人|,张女士
数据分析主管（商业渠道方向）,广州-天河区,,8-14k,1-3年本科及以上,澳美制药,|制药/生物工程|5000-10000人|,张先生
WXG01-推荐数据分析工程师（广州）,广州,,面议,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
总经理助理-数据分析方向,广州,,8-12k·15薪,1-3年本科及以上,SKECHERS CHINA/斯凯奇中国,|服装纺织|1000-2000人|,敖先生
数据分析岗（业务分析方向）,广州-天河区,,12-16k·18薪,1-3年硕士及以上,广发信用卡中心,|银行|10000人以上|,王先生
数据分析专家（直播）,广州-白云区,,30-40k·14薪,5-10年本科及以上,广州和祥贸易有限责任公司,|电子商务|其他|500-999人|,颜女士
数据分析专家（电销业务）,广州,,20-40k·15薪,5-10年统招本科,广发信用卡中心,|银行|10000人以上|,罗先生
信息技术管培生（数据分析方向）,广州-天河区,,6-10k·14薪,经验不限统招本科,雅居乐-雅生活集团,|房地产/建筑|10000人以上|,陈先生
城市运营专家（数据分析方向）,广州-越秀区,,20-40k·15薪,3-5年本科及以上,美团,|互联网/电商|港股上市|10000人以上|,HR
数据分析岗（推广集团邮务、邮乐项目）,广州-天河区,,17-23k,3-5年统招本科,中邮消费金融,|互联网金融|500-999人|,宋女士
电商数据分析专员,广州,,8-13k·14薪,1-3年本科及以上,卡尔蔡司光学(广州)有限公司,|批发零售|融资未公开|500-999人|,黄女士
数据分析(东呈会),广州-白云区,,12-15k·13薪,3-5年本科及以上,东呈集团,|餐饮/酒旅/服务|10000人以上|,梁先生
WXG10-企业微信市场研究经理-数据分析方向,广州,,面议,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
数据分析咨询顾问,广州-黄埔区,,30-50k,5-10年本科及以上,远光软件珠海,|计算机软件|已上市|2000-5000人|,向女士
资深数据分析专家,广州-海珠区,,20-25k,3-5年统招本科,爆米科技,|跨境电商|B轮|500-999人|,谭先生
人力资源数据分析主管/经理,广州-黄埔区,,10-20k,3-5年统招本科,京东物流,|交通/物流/运输|10000人以上|,黎女士
数据分析工程师,广州,,10-15k,1-3年统招本科,欧派家居集团,|家具/家电|已上市|10000人以上|,高女士
数据分析高级经理,广州-白云区,,15-20k·14薪,3-5年本科及以上,东呈集团,|餐饮/酒旅/服务|10000人以上|,孙先生
数据分析工程师,广州-天河区,,8-15k·13薪,1-3年本科及以上,广东蔚海数问大数据科技有限公司,|计算机软件|融资未公开|,黄女士
数据分析,广州,,4-6k,经验不限学历不限,广东趣炫网络股份有限公司,|游戏开发|500-999人|,张女士
数据专员（天猫电商数据分析）,广州,,6-10k,经验不限大专及以上,易积,|电子商务|C轮|100-499人|,梁女士
数据分析,广州,,8-20k·13薪,3-5年统招本科,巴图鲁汽配,|电子商务|C轮|500-999人|,HR
数据分析助理,广州,,3-5k,经验不限大专及以上,广州市立伟电子有限公司,|互联网/电商|1000-2000人|,HR
数据分析经理,广州-越秀区,,20-30k,5-10年本科及以上,埃沃定制 IWODE,|服装纺织|500-999人|,HR
数据分析主管,广州,,8-12k,经验不限学历不限,广州硕发商贸有限公司,|服装纺织|100-499人|,黄先生
销售数据分析（广州）,广州-天河区,,8-15k·13薪,1-3年大专及以上,北京琞煜,|专业服务|100-499人|,潘女士
业务数据分析,广州-天河区,,17-21k·15薪,3-5年统招本科,广州知名港资企业,|IT服务|其他|2000-5000人|,王先生
SM - Data Analysis - RA - GZ,广州-天河区,,50-70k,5-10年本科及以上,普华永道中天会计师事务所(特殊普通合伙),|专业服务|10000人以上|,仲女士
数据分析工程师,广州,,8-10k·14薪,1-3年本科及以上,国内知名高新技术企业,|环保|D轮及以上|100-499人|,王女士
数据分析专家,广州-番禺区,,30-50k·13薪,经验不限本科及以上,SHEIN,|电子商务|10000人以上|,何敏仪
高级数据分析主任,广州,,10-20k·13薪,3-5年本科及以上,赫基(中国)集团股份有限公司,|服装纺织|5000-10000人|,HR
数据分析,广州,,25-50k·14薪,经验不限本科及以上,某大型互联网企业,|互联网/电商|D轮及以上|2000-5000人|,胡女士
推广数据分析专员,广州,,5-10k,经验不限本科及以上,青木科技,|电子商务|1000-2000人|,余女士
数据分析（外包）,广州,,8-15k·13薪,1-3年本科及以上,虎牙HUYA,|社交网络|美股上市|1000-2000人|,王女士
数据分析主管,广州,,20-30k,3-5年学历不限,广州某知名游戏研发公司,|游戏产业|A轮|100-499人|,冼先生
数据分析专员,广州-天河区,,8-12k,1-3年统招本科,汤臣倍健药业有限公司,|制药/生物工程|1000-2000人|,高女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
C++开发工程师,广州-黄埔区,急聘,15-20k,3-5年本科及以上,广州金鹏集团有限公司,|网络安全|其他|2000-5000人|,林女士
高级激光slam算法工程师,广州-番禺区,急聘,35-55k,3-5年统招本科,广东宝乐机器人股份有限公司,|电子/芯片/半导体|1000-2000人|,南先生
BIGO_传输算法工程师(Transmission Algorithm Engineer/新加坡) (MJ003270),广州-番禺区,,30-60k·16薪,3-5年本科及以上,广州市百果园网络科技有限公司,|社交网络|其他|5000-10000人|,黎女士
推荐算法工程师,广州-番禺区,,30-60k·16薪,1-3年本科及以上,广州市百果园网络科技有限公司,|社交网络|其他|5000-10000人|,张先生
编解码算法工程师,广州,,80-100k,3-5年统招本科,某互联网公司,|互联网/电商|500-999人|,覃女士
推荐算法,广州,,30-60k·15薪,经验不限硕士及以上,某大型科技公司,|互联网/电商|其他|5000-10000人|,马先生
算法开发高级工程师,广州,,15-30k,5-10年硕士及以上,柏视医疗,|互联网/电商|A轮|50-99人|,陈先生
算法开发高级工程师,广州,,20-35k,5-10年本科及以上,某医疗科技公司,|互联网/电商|50-99人|,郭女士
AI算法工程师（算法开发）,广州-黄埔区,,20-50k·13薪,3-5年硕士及以上,信华生物药业(广州)有限公司,|制药/生物工程|1-49人|,汪女士
SLAM算法工程师,广州-黄埔区,,20-45k,1-3年本科及以上,千里眼(广州)人工智能科技有限公司,|人工智能|A轮|50-99人|,朱女士
3A算法工程师,广州,,15-25k,经验不限本科及以上,博冠BOSMA,|电子/芯片/半导体|新三板上市|100-499人|,万女士
ISP图像算法工程师,广州,,20-30k,3-5年统招本科,博冠BOSMA,|电子/芯片/半导体|新三板上市|100-499人|,万女士
ISP图像算法工程师,广州-黄埔区,,20-30k,3-5年本科及以上,博冠BOSMA,|电子/芯片/半导体|新三板上市|100-499人|,刘女士
CV图像算法总监,广州-天河区,,50-80k·16薪,5-10年统招本科,某科技上市公司,|互联网/电商|已上市|500-999人|,笈女士
算法工程师（图像处理算法）,广州,,18-36k,经验不限硕士及以上,广州某AI医疗有限公司,|AI行业应用|A轮|50-99人|,陈先生
ISP图像算法工程师,广州,,20-35k·13薪,5-10年统招本科,国内上市高新技术企业,|智能硬件|已上市|100-499人|,谢女士
ISP图像算法工程师,广州,,25-35k,3-5年硕士及以上,深圳某猎头,|专业服务|1-49人|,李先生
调度算法工程师,广州-黄埔区,,20-35k·13薪,5-10年统招本科,赛特智能,|自动驾驶|B轮|100-499人|,陈女士
信号处理算法工程师,广州-黄埔区,,15-30k·13薪,1-3年本科及以上,高勘(广州)技术有限公司,|通信技术提供商|A轮|50-99人|,沈女士
高级算法工程师,广州,,面议,3-5年本科及以上,旭诚科技,|IT服务|100-499人|,李先生
SLAM算法工程师 ID:516,广州-黄埔区,,20-40k·13薪,1-3年本科及以上,深圳市大世界信息技术有限公司,|其他行业|1-49人|,刘女士
图像处理算法工程师,广州,,18-40k,经验不限硕士及以上,柏视医疗,|互联网/电商|A轮|50-99人|,陈先生
算法工程师（20K+）,广州,,20-30k,3-5年本科及以上,中优智能,|航空/航天|1-49人|,宋女士
算法主管工程师,广州-番禺区,,面议,5-10年统招本科,广汽研究院,|汽车/摩托车|2000-5000人|,彭女士
自动驾驶行为决策算法总监,广州,,80-110k,5-10年硕士及以上,自动驾驶,|人工智能|已上市|10000人以上|,田女士
算法工程师（智能驾驶规划控制）,广州-花都区,,30-60k,3-5年硕士及以上,联友科技,|计算机软件|1000-2000人|,陈女士
组合导航算法工程师（算法开发）,广州-黄埔区,,15-30k·15薪,3-5年硕士及以上,广州导远电子科技有限公司,|汽车零部件及配件|100-499人|,黄女士
终端PPP/RTK算法工程师（算法开发）,广州-黄埔区,,15-30k·15薪,3-5年硕士及以上,广州导远电子科技有限公司,|汽车零部件及配件|100-499人|,黄女士
算法工程师（车载语音）,广州-花都区,,9-17k·14薪,经验不限统招本科,联友科技,|计算机软件|1000-2000人|,王女士
图像算法工程师,广州-番禺区,,15-25k,1-3年本科及以上,双照电子科技,|大数据|100-499人|,黎女士
推荐算法工程师 (MJ002303),广州-番禺区,,25-50k·13薪,3-5年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
推荐算法策略方向leader (MJ002332),广州-番禺区,,45-75k·13薪,5-10年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
推荐算法工程师 (MJ001620),广州-番禺区,,25-50k·13薪,3-5年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
算法工程师,广州,,20-40k·15薪,5-10年学历不限,广州小鹏汽车,|汽车/摩托车|已上市|10000人以上|,林女士
深度学习算法工程师,广州-天河区,,15-30k,3-5年统招本科,视景医疗,|医疗器械|100-499人|,周先生
高级算法工程师,广州,,35-45k,3-5年本科及以上,云货优选,|互联网/电商|B轮|500-999人|,钦先生
通信算法工程师,广州,,面议,5-10年统招本科,杰创智能科技股份有限公司,|IT服务|已上市|100-499人|,赵女士
高级算法开发工程师（图像识别方向）,广州-海珠区,,15-30k·15薪,3-5年统招本科,中国电信云公司,|互联网/电商|其他|100-499人|,阳女士
IMU算法工程师,广州-天河区,,12-22k,1-3年硕士及以上,广东星舆科技有限公司,|自动驾驶|A轮|100-499人|,唐先生
算法工程师,广州-天河区,,15-30k,经验不限学历不限,诗悦,|游戏开发|融资未公开|500-999人|,植女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
软件工程师 （算法方向）,广州,,20-26k·13薪,3-5年统招本科,国内某知名汽车电子零部件企业,|汽车/摩托车|2000-5000人|,王先生
软件工程师（算法方向）,广州-海珠区,,10-15k·14薪,5-10年统招本科,惠州某汽车电子股份有限公司,|汽车/摩托车|已上市|2000-5000人|,袁女士
多传感器感知融合算法,广州,,50-80k·15薪,经验不限统招本科,无人驾驶低速车，世界500强全资子公司,|汽车/摩托车|已上市|10000人以上|,戚芪
软件工程师（算法方向）,广州,,15-20k·13薪,经验不限统招本科,大型电子企业（上市公司）,|车载智能硬件|已上市|5000-10000人|,欧女士
毫米波雷达算法工程师,广州,,25-35k·13薪,经验不限本科及以上,广州市某某通讯设备有限公司,|通信业|100-499人|,王女士
算法专家（搜索推荐广告）,广州,,30-60k·20薪,3-5年硕士及以上,某大型电商集团,|互联网/电商|2000-5000人|,尹先生
NLP算法工程师,广州-天河区,,20-35k·14薪,1-3年统招本科,Flow++,|计算机软件|B轮|100-499人|,陈女士
决策算法,广州,,20-40k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,高女士
决策规划算法,广州,,30-40k,3-5年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
图像处理算法工程师,广州-番禺区,,20-25k,1-3年本科及以上,广州市易鸿智能装备有限公司,|机械/机电/重工|C轮|500-999人|,黄先生
深度学习图像算法工程师,广州-番禺区,,20-25k,3-5年硕士及以上,广州市易鸿智能装备有限公司,|机械/机电/重工|C轮|500-999人|,黄先生
算法工程师（大数据）,广州-花都区,,9-17k·14薪,经验不限统招本科,联友科技,|计算机软件|1000-2000人|,王女士
算法工程师,广州-黄埔区,,20-35k,1-3年统招本科,天津杰纳医药科技发展有限公司,|制药/生物工程|100-499人|,严女士
