职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
算法工程师,武汉,,30-40k,3-5年硕士及以上,国内知名医疗公司,|制药/生物工程|已上市|5000-10000人|,汪女士
机器学习算法工程师,武汉-新洲区,,30-50k,经验不限本科及以上,深圳某大型医疗用品连锁公司,|医疗器械|已上市|5000-10000人|,梁先生
高级算法工程师,武汉,,40-70k·13薪,1-3年本科及以上,某中外合资股份有限公司,|互联网/电商|天使轮|5000-10000人|,殷女士
算法工程师,武汉-洪山区,,15-30k,经验不限统招本科,华芯巨数,|芯片/集成电路|天使轮|50-99人|,鄢女士
机器视觉算法工程师,武汉,,18-25k,5-10年硕士及以上,九纵智能科技,|仪器/电气/自动化|C轮|50-99人|,吴女士
高级算法工程师,武汉,,20-35k,3-5年硕士及以上,武汉保诚信科技有限公司,|计算机软件|50-99人|,王女士
高级算法工程师（JL）,武汉-江夏区,,15-30k·14薪,3-5年本科及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
高级算法工程师,武汉-洪山区,,8-20k·14薪,1-3年硕士及以上,合肥英睿系统技术有限公司,|电子/芯片/半导体|100-499人|,耿女士
ai算法工程师,武汉,,15-25k·14薪,经验不限本科及以上,德世普安管理咨询(上海)有限公司,|专业服务|100-499人|,华女士
软件工程师（偏算法）,武汉-江夏区,,15-20k·13薪,3-5年本科及以上,青岛自贸激光科技有限公司,|电子/芯片/半导体|100-499人|,曹先生
图像算法工程师,武汉-洪山区,,10-25k,经验不限硕士及以上,盛视科技股份有限公司,|计算机视觉|沪深A股上市|1000-2000人|,贺女士
图像算法,武汉,,30-40k·14薪,3-5年本科及以上,上市创新型科技公司,|互联网/电商|已上市|10000人以上|,程先生
算法工程师,武汉-武昌区,,10-20k,1-3年统招本科,远宽能源,|新能源|1-49人|,HR
算法应用工程师,武汉,,8-15k·14薪,1-3年本科及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
图像算法工程师（JC）,武汉-江夏区,,15-30k·14薪,1-3年硕士及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
高级图像算法工程师,武汉,,20-25k·14薪,5-10年硕士及以上,武汉某知名集团股份有限公司,|电子/芯片/半导体|500-999人|,方先生
视觉算法工程师,武汉,,10-25k·16薪,经验不限学历不限,国汽大有时空,|工业互联网|100-499人|,陈女士
算法工程师（2022校招-武汉）,武汉-江夏区,,6-15k·14薪,经验不限统招本科,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
导航算法工程师,武汉,,15-35k·14薪,经验不限本科及以上,武汉梦芯科技有限公司,|电子/芯片/半导体|A轮|100-499人|,杨先生
图像算法工程师,武汉-江夏区,,25-45k,1-3年硕士及以上,武汉科技公司,|电子/芯片/半导体|50-99人|,李先生
图像处理算法工程师,武汉,,25-45k,经验不限硕士及以上,某软硬件研发公司,|电子/芯片/半导体|融资未公开|50-99人|,叶先生
算法工程师（Lidar数据处理）,武汉-洪山区,,10-15k,3-5年本科及以上,珞珈新空,|通信业|100-499人|,龙女士
算法工程师（机器视觉）,武汉,,15-30k·14薪,3-5年硕士及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法专家,武汉,,30-40k·14薪,3-5年统招本科,某存储公司,|电子/芯片/半导体|1000-2000人|,邹女士
强化学习算法(游戏Al) 双休 光谷金融港,武汉-洪山区,,15-26k·14薪,1-3年学历不限,某大型互联网游戏公司,|游戏平台|融资未公开|1000-2000人|,徐女士
图像处理算法工程师,武汉,,20-30k·14薪,3-5年本科及以上,武汉某光学软件公司,|电子/芯片/半导体|融资未公开|1-49人|,杜女士
图像算法工程师,武汉,,15-25k·14薪,3-5年本科及以上,小米,|互联网/电商|港股上市|10000人以上|,张女士
算法高级工程师,武汉,,15-25k,3-5年统招本科,深圳顺丰泰森控股(集团)有限公司,|交通/物流/运输|10000人以上|,胡女士
深度学习算法工程师,武汉-洪山区,,15-25k,3-5年本科及以上,珞珈新空,|通信业|100-499人|,龙女士
数值算法开发组长,武汉,,25-30k·15薪,3-5年本科及以上,同元软控,|计算机软件|融资未公开|100-499人|,程女士
数值算法工程师,武汉-洪山区,,18-25k·15薪,3-5年本科及以上,同元软控,|计算机软件|融资未公开|100-499人|,黄女士
高级算法工程师,武汉-洪山区,,18-30k,3-5年硕士及以上,颐光科技,|半导体|融资未公开|50-99人|,王女士
算法工程师（武汉）,武汉,,10-20k,经验不限硕士及以上,颐光科技,|半导体|融资未公开|50-99人|,王女士
RTK算法经理,武汉-洪山区,,25-40k·14薪,5-10年硕士及以上,武汉梦芯科技有限公司,|电子/芯片/半导体|A轮|100-499人|,杨先生
图像处理算法工程师,武汉,,20-30k·14薪,1-3年统招本科,武汉某光学软件有限公司,|电子/芯片/半导体|其他|1-49人|,周女士
图像算法工程师,武汉,,25-50k·13薪,5-10年统招本科,湖北某光电科技股份有限公司,|电子/芯片/半导体|融资未公开|5000-10000人|,谭女士
图像处理算法工程师,武汉,,20-30k·14薪,3-5年硕士及以上,武汉某软件公司,|IT服务|1-49人|,张女士
建模算法工程师,武汉,,20-40k,经验不限硕士及以上,华为,|通信业|10000人以上|,张先生
资深激光雷达算法工程师,武汉-蔡甸区,,20-40k·14薪,5-10年统招本科,东软睿驰汽车技术(沈阳)有限公司,|汽车/摩托车|1000-2000人|,刘女士
算法工程师,武汉-江夏区,,15-20k·14薪,3-5年硕士及以上,熵智科技(深圳)有限公司,|仪器/电气/自动化|A轮|1-49人|,向女士
运动控制算法工程师,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
算法研发工程师（遥感应用开发方向）,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
规划算法工程师,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
图像算法工程师,武汉-洪山区,,10-18k,经验不限本科及以上,苍穹数码,|计算机软件|融资未公开|2000-5000人|,徐女士
自动驾驶控制算法工程师（高级）,武汉,,15-25k,5-10年本科及以上,武汉光昱明晟智能科技有限公司,|汽车/摩托车|100-499人|,蔡女士
中级控制算法工程师（自动驾驶）,武汉,,10-15k,1-3年本科及以上,武汉光昱明晟智能科技有限公司,|汽车/摩托车|100-499人|,蔡女士
高级控制算法工程师（自动驾驶）,武汉,,15-25k,5-10年本科及以上,武汉光昱明晟智能科技有限公司,|汽车/摩托车|100-499人|,蔡女士
算法工程师,武汉-江夏区,,15-25k·13薪,经验不限硕士及以上,北京爱康医疗投资控股集团有限公司,|医疗/保健/美容|2000-5000人|,HR
NLP算法工程师,武汉,,12-18k·13薪,1-3年统招本科,优品财富,|互联网/电商|A轮|100-499人|,何女士
定位算法工程师,武汉,,30-60k·13薪,3-5年硕士及以上,某知名自动驾驶企业,|互联网/电商|C轮|100-499人|,甄先生
图像处理算法工程师,武汉,,29-55k,1-3年硕士及以上,国内知名光电雷达研发企业,|电子/芯片/半导体|融资未公开|50-99人|,豆女士
座舱视觉图像算法专家,武汉,,40-55k·15薪,3-5年学历不限,世界500强科技公司,|家电制造|融资未公开|10000人以上|,李先生
算法工程师,武汉,,15-30k·14薪,3-5年学历不限,某知名人工智能企业,|人工智能|A轮|500-999人|,岳女士
数据挖掘算法工程师,武汉,,25-30k,3-5年统招本科,南斗六星系统集成有限公司,|互联网/电商|融资未公开|100-499人|,侯女士
算法工程师,武汉-洪山区,,12-20k,1-3年本科及以上,武汉高德飞行器科技有限公司,|无人机|100-499人|,王女士
目标跟踪算法工程师,武汉-洪山区,,12-20k,1-3年本科及以上,武汉高德飞行器科技有限公司,|无人机|100-499人|,王女士
算法工程师-规划控制,武汉,,13-26k·13薪,1-3年本科及以上,武汉环宇智行科技有限公司,|计算机软件|B轮|50-99人|,何女士
算法工程师,武汉-蔡甸区,,15-30k,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,莫女士
高级图像算法工程师,武汉-江夏区,,20-35k·13薪,5-10年硕士及以上,武汉某知名电子集团公司,|电子/芯片/半导体|500-999人|,方女士
图像算法工程师,武汉-洪山区,,10-20k,1-3年本科及以上,武汉联一合立技术有限公司,|人工智能|100-499人|,李女士
资深计算机视觉算法高级工程师,武汉-江夏区,,23-40k·14薪,3-5年硕士及以上,深圳市有为信息技术发展有限公司,|汽车/摩托车|500-999人|,程女士
无人驾驶算法工程师,武汉,,12-20k,3-5年硕士及以上,武汉联一合立技术有限公司,|人工智能|100-499人|,李女士
算法工程师,武汉-江夏区,,15-30k,经验不限硕士及以上,深圳市智绘科技有限公司,|互联网/电商|50-99人|,吴女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师（slam）,武汉-蔡甸区,,25-50k,3-5年硕士及以上,联友科技,|计算机软件|1000-2000人|,陈女士
图像识别算法工程师,武汉-洪山区,,12-20k,1-3年本科及以上,武汉高德飞行器科技有限公司,|无人机|100-499人|,王女士
算法工程师(自动驾驶，决策规划/运动控制),武汉,,15-25k·14薪,3-5年本科及以上,联友科技,|计算机软件|1000-2000人|,章先生
算法工程师（slam）,武汉-洪山区,,14-20k·14薪,1-3年本科及以上,珞珈新空,|通信业|100-499人|,杨女士
无人驾驶算法工程师,武汉-洪山区,,15-25k,1-3年硕士及以上,武汉联一合立技术有限公司,|人工智能|100-499人|,李女士
GNSS算法工程师,武汉-江岸区,,10-25k·15薪,经验不限统招本科,国汽大有时空,|工业互联网|100-499人|,陈女士
高级控制算法专家-车/ADAS,武汉-洪山区,,20-40k·13薪,3-5年本科及以上,武汉木仓信息技术有限公司,|互联网/电商|100-499人|,秦女士
深度学习算法专家,武汉-洪山区,,20-35k·13薪,3-5年本科及以上,武汉木仓信息技术有限公司,|互联网/电商|100-499人|,秦女士
数值算法工程师,武汉,,15-20k·15薪,1-3年本科及以上,同元软控,|计算机软件|融资未公开|100-499人|,程女士
高级算法工程师,武汉,,15-25k·14薪,经验不限硕士及以上,合肥英睿系统技术有限公司,|电子/芯片/半导体|100-499人|,耿女士
算法工程师（深度学习）（JL）,武汉,,15-30k·14薪,3-5年硕士及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
视觉算法工程师,武汉,,20-25k·14薪,1-3年硕士及以上,某机器人研发公司,|人工智能|融资未公开|50-99人|,余女士
算法开发工程师,武汉-江夏区,,30-50k·15薪,1-3年本科及以上,某互联网上市企业,|互联网/电商|其他|500-999人|,范女士
图像算法工程师,武汉-洪山区,,28-35k,3-5年本科及以上,国内大型互联网公司,|互联网/电商|其他|100-499人|,胡女士
数字信号处理高级算法工程师,武汉,,20-40k·13薪,3-5年硕士及以上,某央企,|通信业|5000-10000人|,林女士
算法工程师智能制造工业互联网方向,武汉,,30-45k·14薪,3-5年硕士及以上,深圳医疗用品公司含医疗产品和电商平台,|互联网/电商|已上市|5000-10000人|,李女士
自动驾驶感知算法工程师,武汉-洪山区,,50-70k·13薪,3-5年本科及以上,西纬企业,|计算机软件|100-499人|,王女士
算法工程师-感知融合,武汉,,11-22k·13薪,1-3年本科及以上,武汉环宇智行科技有限公司,|计算机软件|B轮|50-99人|,何女士
算法工程师-激光雷达目标检测,武汉,,10-22k·13薪,1-3年本科及以上,武汉环宇智行科技有限公司,|计算机软件|B轮|50-99人|,何女士
算法工程师-融合定位,武汉,,12-24k·13薪,1-3年本科及以上,武汉环宇智行科技有限公司,|计算机软件|B轮|50-99人|,何女士
算法工程师(感知、融合算法),武汉,,15-25k·14薪,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,章先生
算法工程师,武汉-江岸区,,10-20k,经验不限硕士及以上,湖北澜海人力资源服务有限公司武汉分公司,|机械设备制造|,聂先生
算法工程师（多传感器融合）,武汉-洪山区,,15-25k,1-3年硕士及以上,武汉联一合立技术有限公司,|人工智能|100-499人|,李女士
图像处理算法工程师,武汉,,17-24k,经验不限硕士及以上,某软件有限公司,|IT服务|1-49人|,胡女士
AI算法工程师,武汉,,12-24k·13薪,1-3年本科及以上,武汉环宇智行科技有限公司,|计算机软件|B轮|50-99人|,何女士
飞控系统工程师（飞控算法）,武汉-洪山区,,10-16k·13薪,1-3年本科及以上,武汉高德飞行器科技有限公司,|无人机|100-499人|,王女士
算法工程师（Lidar数据处理）,武汉-洪山区,,14-22k·14薪,1-3年本科及以上,珞珈新空,|通信业|100-499人|,杨女士
算法融合高级工程师,武汉-江夏区,,15-30k,5-10年本科及以上,深圳市有为信息技术发展有限公司,|汽车/摩托车|500-999人|,程女士
算法工程师,武汉-江夏区,,20-30k,3-5年本科及以上,福禄网络,|互联网/电商|其他|500-999人|,吴女士
计算机视觉算法应用高级工程师,武汉-江夏区,,15-30k·14薪,经验不限硕士及以上,深圳市有为信息技术发展有限公司,|汽车/摩托车|500-999人|,程女士
计算机视觉算法应用高级工程师,武汉,,15-30k,经验不限硕士及以上,深圳市有为信息技术发展有限公司,|汽车/摩托车|500-999人|,郑女士
路径优化算法工程师,武汉,,20-30k·15薪,3-5年本科及以上,某知名半导体生产厂商,|电子/芯片/半导体|其他|5000-10000人|,邵女士
雷达算法工程师,武汉,,15-25k,3-5年硕士及以上,深圳宇磐科技有限公司,|计算机视觉|100-499人|,尹女士
融合算法工程师,武汉,,12-30k,3-5年硕士及以上,深圳宇磐科技有限公司,|计算机视觉|100-499人|,尹女士
算法工程师,武汉,,20-40k,1-3年本科及以上,联友科技,|计算机软件|1000-2000人|,吴女士
数字波束成形算法工程师,武汉,,15-25k·13薪,3-5年硕士及以上,程星通信,|通信业|100-499人|,彭女士
 ISP图像算法工程师,武汉,,15-25k,5-10年硕士及以上,深圳宇磐科技有限公司,|计算机视觉|100-499人|,尹女士
机器学习算法工程师,武汉,,15-22k,3-5年本科及以上,深圳宇磐科技有限公司,|计算机视觉|100-499人|,尹女士
算法研究工程师,武汉,,25-50k,5-10年学历不限,某集团,|计算机/网络设备|融资未公开|10000人以上|,林女士
控制算法工程师,武汉,,20-40k,3-5年本科及以上,联友科技,|计算机软件|1000-2000人|,吴女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,武汉,,15-30k,1-3年统招本科,云积互动,|互联网/电商|战略投资|100-499人|,苏女士
算法工程师,武汉-洪山区,,25-38k,经验不限本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,陈女士
算法工程师,武汉,,13-20k·15薪,1-3年硕士及以上,颐光科技,|半导体|融资未公开|50-99人|,王女士
slam算法工程师,武汉,,20-40k·14薪,5-10年统招本科,某高新科技公司,|仪器/电气/自动化|不需要融资|100-499人|,曾女士
算法工程师,武汉,,15-30k,1-3年本科及以上,武汉极目智能技术有限公司,|计算机软件|B轮|100-499人|,竺女士
智慧医疗-算法工程师-武汉,武汉,,25-40k·14薪,5-10年本科及以上,科大讯飞,|计算机软件|已上市|10000人以上|,张女士
运筹优化算法工程师(J12020),武汉,,10-20k,1-3年统招本科,长江存储科技有限责任公司,|电子/芯片/半导体|1000-2000人|,王女士
NLP算法工程师,武汉-洪山区,,15-30k·14薪,3-5年硕士及以上,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
ToF算法工程师,武汉-洪山区,,25-50k·14薪,3-5年硕士及以上,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
AI算法测试工程师,武汉-洪山区,,12-30k·14薪,1-3年统招本科,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
计算机图形算法工程师,武汉-洪山区,,15-25k·16薪,经验不限硕士及以上,中望软件,|计算机软件|已上市|1000-2000人|,方女士
算法工程师,武汉,,16-20k·13薪,1-3年硕士及以上,安天,|互联网/电商|100-499人|,彭女士
算法工程师（三维重建）,武汉-洪山区,,15-22k·14薪,1-3年本科及以上,珞珈新空,|通信业|100-499人|,杨女士
资深算法工程师,武汉-洪山区,,25-50k·15薪,3-5年统招本科,国内知名公司(互联网),|互联网+|已上市|10000人以上|,刘女士
资深算法工程师,武汉-江岸区,,30-50k·16薪,3-5年统招本科,深圳某地产公司,|房地产/建筑|已上市|10000人以上|,田女士
图像处理算法工程师,武汉,,20-30k·14薪,经验不限硕士及以上,武汉某软件公司,|计算机软件|100-499人|,胡先生
图像算法工程师,武汉,,20-30k·13薪,1-3年硕士及以上,某医疗科技公司,|医疗器械|A轮|50-99人|,明女士
算法工程师,武汉-江夏区,,20-50k,一年以下硕士及以上,华为,|通信业|10000人以上|,曾先生
控制算法总监,武汉,,50-80k·13薪,10年以上硕士及以上,知名无人驾驶企业-武汉,|互联网/电商|100-499人|,温先生
路径优化算法工程师（J11882）,武汉,,面议,5-10年统招本科,长江存储科技有限责任公司,|电子/芯片/半导体|1000-2000人|,王女士
Mesh算法工程师,武汉,,25-30k·16薪,3-5年硕士及以上,湖北九同方微电子有限公司,|电子/芯片/半导体|1-49人|,周女士
智能芯片算法支持工程师,武汉-洪山区,,15-30k·14薪,1-3年硕士及以上,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
算法工程师,武汉,,15-30k·14薪,3-5年硕士及以上,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
算法研究员,武汉,,30-60k·15薪,3-5年统招本科,国内知名医疗AI公司,|互联网/电商|D轮及以上|100-499人|,陈女士
图像算法工程师,武汉,,12-20k·14薪,经验不限硕士及以上,国内某医学科技企业,|医疗器械|B轮|100-499人|,米女士
融合定位算法专家/资深工程师,武汉-江汉区,,面议,3-5年硕士及以上,千寻位置网络有限公司,|大数据|A轮|1000-2000人|,张女士
高级算法工程师/算法研究员,武汉,,15-30k·13薪,1-3年硕士及以上,湖北赫兆科技有限公司,|互联网/电商|融资未公开|100-499人|,黎女士
深度学习算法研发工程师,武汉-洪山区,,15-30k·14薪,1-3年硕士及以上,北京灵汐科技有限公司,|计算机软件|B轮|100-499人|,赵女士
算法工程师,武汉,,30-40k·14薪,3-5年硕士及以上,深圳某医疗股份有限公司,|制药/生物工程|天使轮|1000-2000人|,廖先生
数据融合算法工程师,武汉,,15-25k·14薪,3-5年硕士及以上,武汉极目智能技术有限公司,|计算机软件|B轮|100-499人|,胡先生
车辆运动算法工程师,武汉,,15-25k·14薪,3-5年硕士及以上,武汉极目智能技术有限公司,|计算机软件|B轮|100-499人|,胡先生
NLP算法工程师(J16702),武汉-洪山区,,10-20k,3-5年本科及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
高级算法工程师,武汉,,20-40k,经验不限本科及以上,某知名高端自动化有限公司,|机械/机电/重工|已上市|2000-5000人|,刘女士
深度学习算法工程师,武汉,,20-30k,1-3年统招本科,某大型智能柜运营商,|人工智能|A轮|2000-5000人|,刘女士
图像处理算法工程师,武汉,,15-25k,3-5年硕士及以上,中导光电,|半导体|已上市|100-499人|,陈女士
算法工程师（深度学习）,武汉-洪山区,,14-22k,1-3年本科及以上,珞珈新空,|通信业|100-499人|,杨女士
机器人算法工程师,武汉,,15-25k,经验不限本科及以上,武汉库柏特,|机器人|B轮|100-499人|,王女士
算法交易岗,武汉-东西湖区,,15-25k·20薪,3-5年本科及以上,第一创业,|基金/证券/投资|沪深A股上市|2000-5000人|,刘先生
软件算法高级工程师（C++开发）,武汉,,30-40k·13薪,经验不限统招本科,互联网百强,|互联网/电商|融资未公开|500-999人|,鲁先生
算法工程师,武汉-洪山区,,面议,3-5年统招本科,中移(上海)信息通信科技有限公司,|人工智能|融资未公开|10000人以上|,杨女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
计算机图形算法工程师,武汉-洪山区,,12-20k,3-5年本科及以上,中望龙腾,|计算机软件|科创板上市|1000-2000人|,HR
算法工程师,武汉-江夏区,,18-30k,3-5年学历不限,国内知名人力资源公司,|互联网/电商|融资未公开|10000人以上|,纪先生
高级算法工程师,武汉,,30-50k,5-10年本科及以上,某知名咨询公司,|计算机软件|5000-10000人|,王先生
激光slam算法工程师,武汉,,30-50k·14薪,经验不限硕士及以上,武汉某高科技公司,|人工智能|其他|50-99人|,王女士
演算法开发资深工程师(XQ210913004),武汉,,面议,3-5年统招本科,武汉华星光电技术有限公司,|电子/芯片/半导体|5000-10000人|,沈女士
路径规划算法,武汉,,30-50k,5-10年本科及以上,武汉木仓信息技术有限公司,|互联网/电商|100-499人|,王女士
高级算法工程师（数值计算方向）,武汉,,30-50k,5-10年博士,湖北九同方微电子有限公司,|电子/芯片/半导体|1-49人|,周女士
激光雷达算法工程师,武汉-洪山区,,20-30k,1-3年本科及以上,找道科技,|计算机软件|融资未公开|1-49人|,黄女士
视觉算法工程师（中高级）,武汉,,15-30k,5-10年本科及以上,光庭信息,|IT服务|1000-2000人|,徐女士
图像算法工程师,武汉,,18-25k·14薪,1-3年硕士及以上,武汉某科技有限公司,|计算机软件|100-499人|,颜女士
SLAM算法工程师（视觉方向）,武汉,,15-30k,经验不限硕士及以上,某技术公司,|计算机软件|C轮|500-999人|,支女士
雷达算法工程师,武汉,,15-30k·15薪,1-3年本科及以上,武汉某国企军工企业,|电子/芯片/半导体|融资未公开|100-499人|,王女士
组合导航算法工程师,武汉,,15-30k,1-3年统招本科,立得空间,|计算机软件|500-999人|,任女士
高级机器学习算法工程师,武汉,,20-35k·14薪,5-10年学历不限,某外资企业武汉研发中心,|互联网/电商|100-499人|,左女士
电机驱动算法工程师,武汉-洪山区,,15-30k·15薪,3-5年统招本科,武汉杰开科技有限公司,|电子/芯片/半导体|100-499人|,贺女士
图像算法工程师,武汉,,15-25k,1-3年硕士及以上,武汉港迪技术股份有限公司,|仪器/电气/自动化|融资未公开|500-999人|,严先生
控制算法工程师,武汉-东西湖区,,15-30k·14薪,经验不限本科及以上,禾多科技(北京)有限公司,|计算机软件|50-99人|,刘女士
算法工程师,武汉-洪山区,,30-50k,3-5年学历不限,某知名语音技术产业化公司,|互联网/电商|已上市|10000人以上|,刘女士
slam算法工程师,武汉,,15-30k,1-3年硕士及以上,武汉某某股份有限公司,|计算机软件|C轮|500-999人|,任先生
SLAM算法工程师（激光方向）,武汉-江夏区,,20-40k·13薪,1-3年硕士及以上,某技术股份有限公司,|计算机软件|C轮|500-999人|,贾先生
AI算法工程师,武汉-洪山区,,13-20k,3-5年统招本科,光庭信息,|IT服务|1000-2000人|,朱女士
组合惯导算法工程师（中高级）,武汉-洪山区,,10-25k,经验不限本科及以上,光庭信息,|IT服务|1000-2000人|,朱女士
图像算法工程师,武汉,,15-20k·14薪,3-5年硕士及以上,知名汽车零配件企业,|汽车/摩托车|已上市|2000-5000人|,诸女士
运动控制算法工程师,武汉,,30-50k,5-10年本科及以上,武汉木仓信息技术有限公司,|互联网/电商|100-499人|,王女士
高级nlp算法工程师,武汉-洪山区,,20-30k·13薪,3-5年统招本科,灯塔财经,|互联网金融|B轮|50-99人|,张女士
图像处理算法工程师,武汉-东西湖区,,20-30k·14薪,经验不限硕士及以上,知名光学软件公司,|计算机软件|1-49人|,胡先生
高级算法工程师（武汉）,武汉-洪山区,,18-25k,3-5年统招本科,丰疆智能科技股份有限公司,|计算机软件|A轮|500-999人|,张女士
视觉算法工程师,武汉-洪山区,,面议,5-10年博士,光庭信息,|IT服务|1000-2000人|,朱女士
AI算法工程师,武汉-江夏区,,20-40k·14薪,3-5年统招本科,华为,|通信业|10000人以上|,简女士
ECC纠错算法工程师,武汉,,25-40k·15薪,经验不限本科及以上,北京泽石科技有限公司,|电子/芯片/半导体|A轮|100-499人|,胡女士
图像算法工程师,武汉,,25-45k·14薪,3-5年硕士及以上,武汉某电子集团股份有限公司,|电子/芯片/半导体|已上市|2000-5000人|,王女士
控制算法工程师,武汉-洪山区,,20-30k,经验不限本科及以上,光庭信息,|IT服务|1000-2000人|,朱女士
算法工程师（自动驾驶）,武汉,,13-25k·14薪,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,章先生
slam算法工程师,武汉,,17-30k,3-5年硕士及以上,国内知名地图测绘中心,|计算机软件|1000-2000人|,马女士
slam算法工程师,武汉,,17-30k,3-5年硕士及以上,国内知名地图测绘中心,|计算机软件|1000-2000人|,马女士
slam算法工程师,武汉,,15-20k·16薪,3-5年硕士及以上,知名汽车零配件企业,|汽车/摩托车|已上市|2000-5000人|,诸女士
研究员-算法（2022博士校招-武汉）,武汉-江夏区,,18-25k·14薪,经验不限博士,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
完好性算法工程师,武汉-江岸区,,10-25k·15薪,经验不限本科及以上,国汽大有时空,|工业互联网|100-499人|,陈女士
算法工程师,武汉,,30-50k,1-3年硕士及以上,武汉知名科技有限公司,|仪器/电气/自动化|融资未公开|100-499人|,李女士
SLAM算法工程师（视觉方向）,武汉-江夏区,,15-30k,1-3年硕士及以上,立得空间,|计算机软件|500-999人|,周女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
轨迹规划算法工程师,武汉-洪山区,,10-25k,经验不限本科及以上,光庭信息,|IT服务|1000-2000人|,朱女士
自动泊车算法工程师,武汉-洪山区,,10-25k,经验不限硕士及以上,光庭信息,|IT服务|1000-2000人|,朱女士
算法工程师,武汉,,20-40k,经验不限本科及以上,立得空间信息技术股份有限公司,|计算机软件|C轮|500-999人|,张先生
高级/算法工程师,武汉-江夏区,,20-35k·14薪,3-5年硕士及以上,某高科技上市企业,|电子/芯片/半导体|已上市|500-999人|,袁女士
视觉/图像处理算法工程师,武汉,,15-30k·14薪,经验不限统招本科,国内知名IT公司,|互联网/电商|已上市|10000人以上|,丁女士
图像算法,武汉,,8-13k,1-3年统招本科,武汉新电电气股份有限公司,|仪器仪表|新三板上市|100-499人|,张女士
点云算法工程师,武汉,,15-25k,1-3年硕士及以上,武汉港迪技术股份有限公司,|仪器/电气/自动化|融资未公开|500-999人|,严先生
ai算法工程师,武汉-洪山区,,15-25k,经验不限统招本科,武汉莱博信息技术有限公司,|在线教育|100-499人|,胡女士
算法工程师,武汉-洪山区,,15-25k,1-3年统招本科,武汉莱博信息技术有限公司,|在线教育|100-499人|,胡女士
slam算法工程师,武汉,,20-30k,1-3年硕士及以上,某某信息技术股份有限公司,|互联网/电商|C轮|500-999人|,王先生
图像算法软件工程师,武汉-洪山区,,8-15k,5-10年硕士及以上,湖北三赢兴光电科技股份有限公司,|电子/芯片/半导体|5000-10000人|,范女士
图像算法工程师,武汉,,15-25k,1-3年统招本科,武汉和视光声科技有限公司,|制药/生物工程|100-499人|,王女士
融合算法工程师,武汉-洪山区,,20-30k,经验不限硕士及以上,光庭信息,|IT服务|1000-2000人|,朱女士
自动驾驶感知算法工程师,武汉,,15-20k·14薪,1-3年学历不限,知名汽车零配件企业,|汽车/摩托车|已上市|2000-5000人|,诸女士
算法工程师,武汉-洪山区,,15-20k·15薪,经验不限硕士及以上,广州中望龙腾软件股份有限公司,|工业设计|融资未公开|10000人以上|,刘女士
机器学习算法工程师,武汉-洪山区,,20-35k·14薪,3-5年统招本科,锶兰科技,|计算机软件|A轮|100-499人|,刘先生
点云算法,武汉,,20-40k,1-3年硕士及以上,某知名公司,|人工智能|融资未公开|500-999人|,赵女士
图像算法工程师,武汉,,15-30k,1-3年统招本科,某知名公司,|人工智能|融资未公开|500-999人|,赵女士
图像算法工程师,武汉,,20-35k,3-5年本科及以上,武汉某智慧农业公司,|农业信息化|100-499人|,李女士
