职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
售后大客户主管,南京-浦口区,,14-20k,1-3年博士,新格元(南京)生物科技有限公司,|制药/生物工程|100-499人|,韦女士
品类运营,南京-雨花台区,,12-18k,1-3年大专及以上,软通动力分支机构,|互联网/电商|10000人以上|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
直播运营,南京,,12-18k·15薪,1-3年本科及以上,绿野仙踪生物,|互联网/电商|100-499人|,郭女士
游戏广告投放总监,南京,,20-25k·13薪,3-5年本科及以上,南京虎趣网络科技有限公司,|游戏产业|50-99人|,张女士
付费活动运营,南京-雨花台区,,12-18k,1-3年大专及以上,软通动力分支机构,|互联网/电商|10000人以上|,张女士
会员营销（总部）,南京,,10-20k·14薪,3-5年本科及以上,通灵珠宝,|珠宝/玩具/工艺品|已上市|2000-5000人|,于先生
数据挖掘工程师,南京-秦淮区,,10-18k·14薪,1-3年硕士及以上,南京云创大数据科技股份有限公司,|计算机软件|新三板上市|100-499人|,马女士
智能服务专家,南京,,15-30k,10年以上统招本科,T3出行,|互联网/电商|100-499人|,邹女士
薪酬福利经理,南京,,12-25k,5-10年统招本科,天能电池集团股份有限公司,|新能源|已上市|10000人以上|,张先生
产品运营,南京-雨花台区,,18-25k,3-5年本科及以上,软通动力分支机构,|互联网/电商|10000人以上|,张女士
战略咨询师,南京,,8-12k,一年以下硕士及以上,江苏百盛,|专业服务|100-499人|,张女士
供应链项目实施,南京,,15-25k,5-10年本科及以上,中储智运,|互联网/电商|1000-2000人|,盛先生
产品运营经理,南京,,18-28k·14薪,5-10年统招本科,北京中软国际信息技术有限公司,|互联网/电商|10000人以上|,薛女士
产品经理,南京-浦口区,,9-14k,1-3年硕士及以上,新格元(南京)生物科技有限公司,|制药/生物工程|100-499人|,韦女士
咨询师、专业顾问,南京,,10-15k,1-3年大专及以上,快问平台互联网产业股份有限公司,|互联网/电商|100-499人|,张先生
MMC事业群-爆品运营高级专员-南京,南京,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
激励经理/总监,南京,,20-35k,10年以上统招本科,天能电池集团股份有限公司,|新能源|已上市|10000人以上|,张先生
传感器算法工程师(激光雷达或声纳方向),南京,,10-20k·13薪,经验不限本科及以上,南京安透可智能系统有限公司,|仪器/电气/自动化|融资未公开|50-99人|,宋先生
电子生产智能制造工程师,南京-江宁区,,面议,经验不限本科及以上,菲尼克斯,|仪器/电气/自动化|1000-2000人|,蔡女士
大数据开发,南京-雨花台区,,10-20k,1-3年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
测试工程师（大数据方向）,南京-雨花台区,,10-20k,3-5年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
数据分析师,南京-江宁区,,10-15k·13薪,经验不限统招本科,四象科技,|新能源|1-49人|,商女士
大数据开发工程师,南京-雨花台区,,10-20k,3-5年本科及以上,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
区域督导,南京,,4-6k,1-3年本科及以上,松下家电(中国)有限公司上海分公司,|家电制造|500-999人|,边先生
行业数据分析师,南京-秦淮区,,8-13k·13薪,3-5年本科及以上,慧科讯业,|互联网/电商|战略投资|1000-2000人|,HR
销售经理助理,南京,,4-6k,经验不限本科及以上,松下家电(中国)有限公司上海分公司,|家电制造|500-999人|,边先生
技术支持,南京-浦口区,,14-17k,经验不限博士,新格元(南京)生物科技有限公司,|制药/生物工程|100-499人|,韦女士
区域销售代表（销售分销）,南京,,6-8k·13薪,经验不限本科及以上,松下家电(中国)有限公司上海分公司,|家电制造|500-999人|,边先生
大数据产品研发中心 首.席数据架构师/大数据CDO,南京-鼓楼区,,60-90k,5-10年统招本科,某上市科技控股有限公司,|互联网+|1000-2000人|,赵先生
产品经理,南京,,28-40k·14薪,3-5年统招本科,美股上市科技物流平台,|互联网/电商|已上市|5000-10000人|,谭先生
用户运营总监,南京,,30-45k·14薪,经验不限统招本科,知名物流互联网公司,|交通/物流/运输|1000-2000人|,陈先生
安全运营专家,南京,,25-30k·16薪,经验不限统招本科,物流独角兽,|交通/物流/运输|其他|500-999人|,占先生
库存管理专家,南京-江宁区,,20-40k,5-10年本科及以上,南京某零售跨境电商,|电子商务|融资未公开|50-99人|,朱先生
生产总监/经理,南京-浦口区,,35-60k,5-10年本科及以上,长晶科技,|电子/芯片/半导体|A轮|100-499人|,付先生
资深数据工程师 #238411,南京-建邺区,,20-40k·20薪,5-10年统招本科,头部券商,|基金/证券/投资|已上市|2000-5000人|,李女士
食品化妆品美妆电商运营经理,南京,,35-45k·14薪,3-5年统招本科,国内大型食品产研销一体化企业,|食品饮料|2000-5000人|,朱先生
安全合规专家,南京-雨花台区,,30-40k,3-5年统招本科,满帮集团,|互联网/电商|已上市|500-999人|,程先生
运营负责人,南京,,28-45k·14薪,5-10年本科及以上,满帮集团,|互联网/电商|B轮|5000-10000人|,俞先生
运营负责人,南京,,28-45k·14薪,经验不限大专及以上,美股上市科技物流平台,|交通/物流/运输|已上市|5000-10000人|,雷女士
 238844 资深数据工程师,南京-建邺区,,25-45k·20薪,5-10年统招本科,南京top证券公司,|互联网/电商|已上市|5000-10000人|,董女士
汽车销售主管,南京-建邺区,,15-24k,3-5年大专及以上,上汽通用,|新能源/电动汽车|战略融资|10000人以上|,王向阳
运营负责人,南京,,28-45k·14薪,10年以上学历不限,美股上市科技物流平台,|互联网/电商|已上市|5000-10000人|,谭先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
视觉算法工程师,南京,急聘,30-50k,3-5年本科及以上,中汽创智,|汽车研发|融资未公开|1000-2000人|,白先生
资深SDK算法工程师Algorithm Engineer - SDK (MJ000127),南京,,60-78k·18薪,1-3年硕士及以上,上海曦智科技有限公司,|半导体|A轮|50-99人|,李女士
算法工程师,南京,,15-30k·13薪,1-3年统招本科,新境智能交通技术(南京)研究院,|人工智能|50-99人|,耿先生
算法工程师,南京-六合区,,25-45k,5-10年统招本科,某国企科技公司,|工业自动化|已上市|100-499人|,张先生
雷达数据算法 数据处理工程师,南京-雨花台区,,22-40k·14薪,经验不限统招本科,南京某知名科技公司,|互联网+|A轮|50-99人|,孙女士
slam算法工程师,南京,,30-60k,1-3年硕士及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,蒋先生
算法开发岗-SLAM方向,南京-雨花台区,,30-40k·14薪,3-5年硕士及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,黄先生
视觉算法开发工程师,南京,,25-30k·14薪,经验不限统招本科,国内某大型汽车科技公司,|汽车/摩托车|其他|500-999人|,朱女士
视觉算法开发工程师,南京,,25-30k·14薪,经验不限统招本科,国内某大型汽车科技公司,|汽车/摩托车|其他|500-999人|,朱女士
系统算法架构师,南京-建邺区,,70-100k,10年以上硕士及以上,某大型国企,|通信业|1000-2000人|,李女士
nlp算法工程师,南京-浦口区,,15-30k,3-5年本科及以上,江苏群杰物联科技有限公司,|计算机软件|B轮|100-499人|,闫女士
雷达算法工程师 -- 数据处理,南京-浦口区,,18-40k,3-5年本科及以上,楚航科技,|汽车零部件及配件|100-499人|,王女士
雷达算法工程师 -- 信号处理,南京-浦口区,,18-40k,3-5年硕士及以上,楚航科技,|汽车零部件及配件|100-499人|,王女士
感知融合算法工程师,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
nlp算法工程师,南京-江宁区,,30-55k,1-3年硕士及以上,某科技股份有限公司,|计算机软件|融资未公开|100-499人|,杨先生
算法工程师,南京-雨花台区,,15-30k,1-3年硕士及以上,玖壹叁陆零医学科技南京有限公司,|计算机软件|战略投资|100-499人|,任女士
图像算法工程师,南京-浦口区,,15-30k,1-3年本科及以上,江苏群杰物联科技有限公司,|计算机软件|B轮|100-499人|,闫女士
机器视觉算法工程师,南京-浦口区,,15-30k,3-5年本科及以上,江苏群杰物联科技有限公司,|计算机软件|B轮|100-499人|,闫女士
高级算法工程师,南京-雨花台区,,35-55k·14薪,5-10年硕士及以上,国内智能技术提供商,|互联网/电商|500-999人|,金女士
高级算法工程师,南京-江宁区,,21-40k,1-3年硕士及以上,南京博晟宇网络科技有限公司,|通信业|融资未公开|50-99人|,毛先生
高级算法工程师,南京-雨花台区,,22-30k,3-5年统招本科,开鑫科技有限公司,|基金/证券/投资|100-499人|,曹女士
slam算法工程师,南京-建邺区,,17-35k·13薪,经验不限统招本科,江苏小白兔智造科技有限公司,|机械/机电/重工|1-49人|,赵女士
算法工程师,南京,,30-60k·13薪,3-5年硕士及以上,南京捷希科技有限公司,|通信业|100-499人|,陈女士
图像算法工程师,南京-雨花台区,,25-35k·15薪,3-5年统招本科,亿嘉和,|机械/机电/重工|已上市|500-999人|,董女士
安卓开发工程师（驱动、算法、Framework、系统等）,南京,,20-40k·15薪,1-3年统招本科,中国某电声行业龙头企业,|通信业|2000-5000人|,万先生
算法工程师,南京-建邺区,,16-24k·15薪,1-3年统招本科,南京群顶,|计算机软件|100-499人|,倪女士
算法开发岗-算法优化方向,南京-雨花台区,,30-40k·14薪,3-5年硕士及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,黄先生
图像视觉算法,南京-建邺区,,16-30k·13薪,经验不限统招本科,江苏小白兔智造科技有限公司,|机械/机电/重工|1-49人|,赵女士
高级计算机视觉算法工程师,南京,,25-40k,3-5年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
算法工程师,南京-浦口区,,8-20k·14薪,1-3年本科及以上,南京天易合芯电子有限公司,|电子/芯片/半导体|100-499人|,邹先生
资深算法工程师(TA0005),南京-建邺区,,25-40k,5-10年硕士及以上,万得,|互联网/电商|其他|2000-5000人|,姚女士
高级算法工程师,南京-江宁区,,29-40k·14薪,3-5年统招本科,ZK,|汽车/摩托车|50-99人|,汪女士
图像算法工程师,南京,,20-35k,经验不限硕士及以上,国内某企业,|互联网/电商|融资未公开|1000-2000人|,洪先生
图像算法工程师,南京,,20-35k·16薪,1-3年硕士及以上,知名机器人公司（已上市）,|机械/机电/重工|1000-2000人|,梁女士
图像算法工程师,南京-江宁区,,15-25k·14薪,3-5年硕士及以上,某B轮融资激光测速设备供应商,|仪器仪表|B轮|100-499人|,季先生
图像算法工程师,南京-江宁区,,12-20k,3-5年硕士及以上,南京某某科技公司,|机械/机电/重工|50-99人|,朱先生
信号处理算法工程师,南京-江宁区,,20-40k,3-5年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
信号处理算法工程师,南京-江宁区,,20-35k,3-5年硕士及以上,深兰科技(上海)有限公司,|计算机/网络设备|500-999人|,常女士
算法优化工程师,南京,,30-60k,3-5年硕士及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,蒋先生
ISP算法工程师,南京-雨花台区,,30-60k·15薪,3-5年硕士及以上,深圳比特微电子科技有限公司,|电子/芯片/半导体|100-499人|,高女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
nlp算法工程师,南京,,15-30k·13薪,经验不限硕士及以上,中科院,|计算机软件|500-999人|,杨女士
图像处理算法工程师/高级图像处理算法工程师,南京,,12-25k,3-5年本科及以上,诺源医疗,|医疗器械|A轮|100-499人|,左先生
图像算法工程师,南京-栖霞区,,10-30k·13薪,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,江女士
毫米波雷达算法工程师,南京-浦口区,,面议,1-3年硕士及以上,矽典微电子(上海)有限公司,|电子/芯片/半导体|1-49人|,徐女士
激光点云视觉融合算法工程师,南京-江宁区,,20-40k,经验不限硕士及以上,多伦科技,|IT服务|沪深A股上市|1000-2000人|,丁女士
5G基站资深算法工程师,南京-雨花台区,,20-40k,3-5年本科及以上,上海中兴易联通讯股份有限公司,|互联网/电商|新三板上市|1-49人|,柴女士
信号处理算法工程师,南京,,30-50k·15薪,经验不限硕士及以上,南京著名人工智能企业,|人工智能|天使轮|500-999人|,涂先生
算法工程师,南京,,2-4k·14薪,1-3年硕士及以上,上海某企业,|互联网/电商|战略融资|5000-10000人|,郭女士
信号处理算法工程师,南京,,20-40k,5-10年硕士及以上,人工智能企业,|互联网/电商|500-999人|,李先生
信号处理算法工程师,南京,,30-40k·14薪,3-5年硕士及以上,上海某科技公司,|互联网/电商|500-999人|,李女士
信号处理算法工程师,南京-江宁区,,20-25k,3-5年统招本科,某人工智能独角兽,|大数据|战略融资|1000-2000人|,季先生
自动驾驶规划控制算法,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
算法工程师,南京,,30-50k·15薪,3-5年统招本科,某知名大型互联网公司,|互联网/电商|B轮|500-999人|,涂女士
路由交换算法专家（北京南京成都）,南京,,35-50k,5-10年硕士及以上,北京某通信网络公司（国资背景）,|计算机/网络设备|融资未公开|5000-10000人|,马女士
视觉算法工程师,南京-江宁区,,15-25k,3-5年统招本科,南京湖熟某光电科技股份公司,|芯片/集成电路|其他|100-499人|,朱先生
音频算法工程师,南京-雨花台区,,15-25k·15薪,3-5年本科及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,李先生
音频算法工程师,南京-雨花台区,,30-40k·14薪,5-10年统招本科,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,黄先生
雷达算法工程师-测试,南京-浦口区,,12-18k,3-5年本科及以上,楚航科技,|汽车零部件及配件|100-499人|,王女士
图像算法工程师,南京,,15-30k·13薪,1-3年统招本科,新境智能交通技术(南京)研究院,|人工智能|50-99人|,耿先生
算法工程师(ANH2),南京-江宁区,,20-30k,1-3年统招本科,小视科技,|O2O服务|B轮|100-499人|,吴先生
高级算法工程师,南京,,15-30k·13薪,经验不限统招本科,新境智能交通技术(南京)研究院,|人工智能|50-99人|,耿先生
机器视觉算法工程师,南京-江宁区,,15-30k,3-5年本科及以上,波长光电,|仪器/电气/自动化|新三板上市|100-499人|,汤先生
图像算法工程师,南京,,15-35k·14薪,1-3年本科及以上,邦士医疗,|医疗器械|100-499人|,李女士
传感器算法工程师(激光雷达或声纳方向),南京,,10-20k·13薪,经验不限本科及以上,南京安透可智能系统有限公司,|仪器/电气/自动化|融资未公开|50-99人|,宋先生
高级图像处理算法工程师,南京,,25-35k,3-5年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
算法工程师—视频分析方向,南京-雨花台区,,15-30k,1-3年硕士及以上,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
图像算法工程师,南京-雨花台区,,15-30k,3-5年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
算法工程师,南京-雨花台区,,10-30k,1-3年硕士及以上,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
图像算法工程师,南京,,15-30k,1-3年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
算法工程师,南京-江宁区,,30-60k·15薪,1-3年本科及以上,车联网,|自动驾驶|100-499人|,卢女士
点云处理算法工程师,南京-雨花台区,,25-40k·15薪,3-5年统招本科,亿嘉和,|机械/机电/重工|已上市|500-999人|,董女士
算法负责人,南京,,25-50k,3-5年硕士及以上,南京知名科技有限公司,|互联网/电商|B轮|1000-2000人|,闫女士
激光雷达算法工程师,南京-秦淮区,,20-40k,3-5年硕士及以上,南京某智能科技公司,|人工智能|A轮|500-999人|,陈女士
算法工程师,南京,,20-30k,3-5年统招本科,某科技公司,|计算机软件|B轮|100-499人|,裴先生
算法工程师,南京-雨花台区,,25-35k,1-3年学历不限,国内某科技公司,|大数据|B轮|500-999人|,张女士
算法工程师—CV芯片,南京,,30-60k·14薪,3-5年硕士及以上,深圳市万氪人力资源有限公司,|人力资源|融资未公开|100-499人|,莫女士
语音信号处理算法研究员,南京,,100-130k,5-10年硕士及以上,某知名公司,|互联网/电商|500-999人|,王女士
多传感器融合算法工程师（北京、上海、南京）,南京,,25-50k·15薪,经验不限硕士及以上,人工智能平台方案供应商,|电子/芯片/半导体|5000-10000人|,练先生
运动控制算法工程师,南京-建邺区,,20-40k·13薪,1-3年本科及以上,某创业公司,|人工智能|天使轮|1-49人|,陈女士
算法工程师,南京-栖霞区,,15-30k,3-5年硕士及以上,某B轮融资激光测速设备供应商,|仪器仪表|B轮|100-499人|,季先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,南京-雨花台区,,18-35k·13薪,3-5年硕士及以上,亚信科技,|通信业|10000人以上|,张女士
计算机视觉算法工程师,南京,,16-30k·13薪,3-5年硕士及以上,中科院,|计算机软件|500-999人|,杨女士
图像算法工程师,南京,,15-25k·13薪,3-5年统招本科,江丰生物信息技术(南京)有限公司,|开发者服务|1-49人|,江女士
融合算法工程师,南京-栖霞区,,20-40k,经验不限本科及以上,MINIEYE,|计算机视觉|D轮|100-499人|,黄先生
点云处理算法工程师,南京-雨花台区,,20-38k,5-10年硕士及以上,亿嘉和科技股份有限公司,|互联网/电商|沪深A股上市|500-999人|,万女士
测量算法工程师,南京-雨花台区,,20-40k·14薪,3-5年统招本科,中兴通讯股份有限公司-系统产品,|通信业|,姚女士
算法工程师(人体姿态/手势交互方向),南京-栖霞区,,12-24k,1-3年本科及以上,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,缪先生
算法工程师,南京,,面议,5-10年硕士及以上,南京纳特通信电子有限公司,|通信业|A轮|100-499人|,肖女士
算法工程师,南京-秦淮区,,14-20k·14薪,1-3年硕士及以上,南京云创大数据科技股份有限公司,|计算机软件|新三板上市|100-499人|,马女士
机器人控制算法工程师（南邮研究中心）,南京-雨花台区,,15-25k,3-5年硕士及以上,南京安透可智能系统有限公司,|仪器/电气/自动化|融资未公开|50-99人|,宋先生
算法工程师,南京-江宁区,,15-18k,3-5年统招本科,擎盾数据,|计算机软件|C轮|500-999人|,张先生
高级算法工程师,南京,,30-45k·13薪,1-3年本科及以上,mRNA研发药企,|制药/生物工程|A轮|50-99人|,葛女士
ai算法专家,南京,,35-50k·15薪,5-10年统招本科,某知名通讯企业,|通信设备|已上市|10000人以上|,白女士
算法工程师,南京,,25-45k,经验不限统招本科,南京知名科技有限公司,|自动驾驶|A轮|100-499人|,闫女士
算法工程师,南京-江宁区,,30-45k·13薪,经验不限硕士及以上,国内知名智能工业软件开发公司,|人工智能|战略融资|50-99人|,杨先生
算法工程师,南京-江宁区,,30-45k·13薪,经验不限硕士及以上,国内知名智能工业软件开发公司,|人工智能|战略融资|50-99人|,杨先生
AI算法专家,南京-雨花台区,,70-100k·15薪,5-10年硕士及以上,国内某知名通信公司,|通信设备|已上市|10000人以上|,李女士
预测算法工程师,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
定位和地图算法,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
算法工程师（计算机视觉方向）,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
算法工程师,南京,,20-29k·14薪,经验不限统招本科,南京知名科技有限公司,|自动驾驶|A轮|100-499人|,闫女士
Audio算法专家/工程师,南京,,40-60k,3-5年统招本科,诺博汽车科技,|自动驾驶|500-999人|,王女士
感知算法工程师（机器人）,南京-雨花台区,,20-35k·15薪,1-3年硕士及以上,南京某上市机器人企业,|人工智能|1000-2000人|,杨女士
深度学习/计算机视觉算法工程师（南京、北京、上海）,南京,,30-50k·15薪,3-5年硕士及以上,上市互联网大厂,|互联网/电商|10000人以上|,练先生
算法工程师（图像识别、ROS）,南京,,20-25k,1-3年硕士及以上,国内世界500强制造商下属企业,|电子/芯片/半导体|融资未公开|500-999人|,季先生
算法工程师（图像识别、ROS）,南京-浦口区,,16-20k,3-5年硕士及以上,南京某某技术公司,|人工智能|其他|50-99人|,朱先生
点云处理算法工程师,南京,,30-45k·15薪,5-10年硕士及以上,知名客户公司,|人力资源|不需要融资|100-499人|,温女士
ai人工智能算法工程师,南京-江宁区,,30-35k,1-3年硕士及以上,国内知名智能工业软件开发公司,|人工智能|战略融资|50-99人|,杨先生
自动驾驶算法工程师,南京-江宁区,,25-35k,3-5年学历不限,中科院团队知名芯片企业,|芯片/集成电路|融资未公开|100-499人|,马女士
算法开发岗-AOI方向,南京-雨花台区,,30-40k·14薪,3-5年统招本科,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,黄先生
AR算法工程师,南京,,15-30k·14薪,经验不限统招本科,中兴通讯股份有限公司-系统产品,|通信业|,姚女士
控制算法工程师,南京-建邺区,,17-30k·13薪,经验不限统招本科,江苏小白兔智造科技有限公司,|机械/机电/重工|1-49人|,赵女士
算法研究员（信用风险）,南京,,13-25k,3-5年本科及以上,中储智运,|互联网/电商|1000-2000人|,盛先生
电磁算法工程师,南京-玄武区,,20-50k,1-3年本科及以上,南京捷希科技有限公司,|通信业|100-499人|,陈女士
雷达算法工程师 -- 功能实现,南京-浦口区,,18-40k,3-5年硕士及以上,楚航科技,|汽车零部件及配件|100-499人|,王女士
AI遥感解译算法工程师,南京-建邺区,,20-30k·15薪,5-10年统招本科,浙江万维空间信息技术有限公司,|计算机软件|100-499人|,倪女士
算法工程师,南京-雨花台区,,15-30k,1-3年本科及以上,擎盾数据,|计算机软件|C轮|500-999人|,张先生
视觉算法工程师,南京,,16-30k·13薪,3-5年硕士及以上,三星,|通信业|D轮及以上|500-999人|,卓女士
网格算法工程师,南京,,30-60k,经验不限硕士及以上,南京某工业软件公司,|机械/机电/重工|战略融资|1000-2000人|,叶女士
GNSS定位算法工程师,南京-秦淮区,,20-40k·14薪,1-3年硕士及以上,丰疆智能科技股份有限公司,|人工智能|A轮|500-999人|,王女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Slam算法策略工程师（北京、南京）,南京-栖霞区,,45-60k·15薪,1-3年硕士及以上,某信息技术有限公司,|人工智能|C轮|500-999人|,李女士
语音算法工程师,南京,,30-50k·15薪,5-10年统招本科,某知名通信企业,|通信技术提供商|10000人以上|,郑女士
 RTK算法工程师,南京,,25-40k,1-3年本科及以上,国内世界500强制造商下属企业,|电子/芯片/半导体|融资未公开|500-999人|,季先生
定位算法工程师,南京-建邺区,,20-40k·13薪,3-5年本科及以上,某创业公司,|人工智能|天使轮|1-49人|,陈女士
定位算法工程师,南京-建邺区,,20-40k·13薪,3-5年本科及以上,某创业公司,|人工智能|天使轮|1-49人|,陈女士
AI算法部署工程师,南京,,30-50k·13薪,3-5年硕士及以上,初创AI公司,|电子/芯片/半导体|100-499人|,吴女士
智能感知算法工程师,南京-浦口区,,13-25k·13薪,经验不限硕士及以上,江苏霆升科技有限公司,|医疗器械|A轮|1-49人|,袁女士
通信算法工程师,南京-秦淮区,,20-25k,1-3年硕士及以上,南京仙容信息科技有限公司,|计算机软件|1-49人|,叶女士
数据挖掘算法工程师,南京,,10-20k,经验不限统招本科,南京舒普思达医疗设备有限公司,|医疗器械|战略投资|500-999人|,万女士
算法工程师,南京,,20-40k·15薪,经验不限硕士及以上,江苏威凯尔,|制药/生物工程|50-99人|,王女士
深度学习算法工程师,南京-秦淮区,,14-20k,3-5年本科及以上,南京云创大数据科技股份有限公司,|计算机软件|新三板上市|100-499人|,杨先生
资深算法研究员(深度学习图像方向),南京-栖霞区,,25-40k·14薪,3-5年本科及以上,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,缪先生
软件工程师（编译器研发及编译器算法优化）,南京-江宁区,,面议,3-5年本科及以上,智绘微电子,|人工智能芯片|1-49人|,李先生
机器视觉算法工程师,南京,,15-30k·14薪,经验不限统招本科,中兴通讯股份有限公司-系统产品,|通信业|,姚女士
知识图谱算法工程师,南京,,15-30k·13薪,经验不限硕士及以上,中科院,|计算机软件|500-999人|,杨女士
AI算法专家,南京,,25-30k·14薪,5-10年硕士及以上,中科云尚(南京)智能技术有限公司,|AI行业应用|100-499人|,李女士
高级图像算法工程师,南京,,25-35k,经验不限本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
资深算法架构师（南京）,南京-雨花台区,,30-50k,5-10年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
ai算法专家,南京,,80-100k·24薪,10年以上统招本科,国内知名综合通信上市公司,|通信技术提供商|2000-5000人|,张先生
算法工程师,南京,,20-40k·14薪,1-3年统招本科,Honor,|互联网/电商|战略融资|10000人以上|,崔女士
视觉感知算法科学家/工程师（南京、北京）,南京-栖霞区,,45-60k·15薪,1-3年硕士及以上,某信息技术有限公司,|人工智能|C轮|500-999人|,李女士
SLAM/3D感知算法工程师（上海、南京、四川、北京）,南京-栖霞区,,45-60k·15薪,3-5年统招本科,某信息技术有限公司,|人工智能|C轮|500-999人|,李女士
语音算法专家,南京,,80-110k,经验不限硕士及以上,某集团公司,|计算机软件|已上市|10000人以上|,玄女士
南京NLP算法Leader,南京,,100-130k·15薪,5-10年硕士及以上,国内知名大型互联网公司,|社交网络|5000-10000人|,王女士
 238518 算法工程师,南京-建邺区,,25-45k·24薪,5-10年统招本科,南京top证券公司,|互联网/电商|已上市|5000-10000人|,董女士
软件工程师（算法）,南京,,30-40k·16薪,3-5年硕士及以上,南京天朗防务科技有限公司,|通信业|B轮|50-99人|,王女士
决策规划算法工程师,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
slam算法工程师,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
深度学习算法工程师,南京-江宁区,,35-65k·13薪,经验不限统招本科,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
图像算法工程师,南京,,15-25k·13薪,经验不限统招本科,某知名雷达科技公司,|电子/芯片/半导体|A轮|100-499人|,黄女士
AI算法工程师 #238020,南京-建邺区,,25-50k·20薪,3-5年学历不限,头部券商,|基金/证券/投资|已上市|2000-5000人|,李女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
机器人感知算法工程师,南京,,25-40k·14薪,1-3年本科及以上,上海望达企业管理有限公司,|制药/生物工程|融资未公开|1-49人|,曹女士
算法工程师-南京,南京,,30-50k·15薪,3-5年学历不限,国内知名AI公司,|计算机软件|500-999人|,吴女士
算法工程师,南京,,20-40k·14薪,经验不限统招本科,南京某知名软件有限公司,|高端制造|A轮|100-499人|,孙女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
