职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
视觉算法研究员/AI深度学习研究员,上海-闵行区,,25-40k·15薪,经验不限硕士及以上,无锡先导智能装备股份有限公司,|机械/机电/重工|已上市|10000人以上|,董先生
图像算法工程师,上海-浦东新区,,20-40k·14薪,经验不限统招本科,某医疗机器人企业,|医疗器械|战略融资|5000-10000人|,王女士
图像算法,上海,,30-50k·14薪,3-5年学历不限,某上市公司子公司,|医疗器械|战略融资|5000-10000人|,邹女士
图像算法（新上市公司，薪资可谈）,上海,,35-45k·14薪,3-5年硕士及以上,某大型医疗器械上市公司,|医疗器械|已上市|100-499人|,胡女士
算法工程师,上海,,30-50k·14薪,1-3年硕士及以上,某AI公司,|互联网/电商|A轮|50-99人|,郑先生
导航算法工程师,上海,,25-50k·13薪,经验不限统招本科,某全国知名机器人公司,|智能硬件|1000-2000人|,林先生
深度学习算法工程师,上海,,30-60k·14薪,经验不限本科及以上,某知名新能源/电动车企业,|新能源/电动汽车|融资未公开|1000-2000人|,刚女士
雷达算法工程师（上海）,上海,,15-30k·16薪,经验不限本科及以上,汽车零配件,|汽车零部件及配件|已上市|2000-5000人|,何女士
计算机视觉（CV、视觉算法）--智能驾驶,上海-杨浦区,,25-50k·15薪,3-5年硕士及以上,卡车自动驾驶先锋,|汽车/摩托车|战略融资|500-999人|,周先生
传感器算法工程师,上海,,55-75k·15薪,经验不限本科及以上,某知名企业,|电子/芯片/半导体|D轮及以上|100-499人|,王女士
IRF算法开发工程师,上海-浦东新区,,40-70k·13薪,3-5年统招本科,映猎咨询,|咨询服务|1-49人|,宋女士
深度学习算法工程师,上海-杨浦区,,25-35k·14薪,经验不限本科及以上,高端汽车品牌,|汽车/摩托车|1000-2000人|,黄女士
自动驾驶决策划规算法工程师,上海,,30-60k·16薪,3-5年本科及以上,某高科技集团公司9,|自动驾驶|500-999人|,李女士
机器人运动控制算法专家,上海,,40-60k·14薪,3-5年博士,某世界500强企业,|人工智能|已上市|5000-10000人|,陈先生
算法工程师（智能驾驶规划控制）,上海-青浦区,,30-60k,3-5年硕士及以上,联友科技,|计算机软件|1000-2000人|,陈女士
电池云端预警算法工程师 (MJ000655),上海-徐汇区,,35-55k,5-10年本科及以上,浙江吉利控股集团,|汽车/摩托车|10000人以上|,彭先生
控制算法工程师 (MJ004033),上海-浦东新区,,15-25k·14薪,3-5年本科及以上,上海微创医疗机器人(集团)股份有限公司,|医疗器械|5000-10000人|,孔女士
机器人控制算法工程师,上海-青浦区,,20-40k·14薪,经验不限本科及以上,上海极睿医疗科技有限公司,|医疗器械|A轮|1-49人|,杨女士
AI算法工程师,上海-松江区,,20-30k,3-5年硕士及以上,泰尔重工股份有限公司,|机械/机电/重工|已上市|500-999人|,孔先生
CT图像算法工程师,上海-浦东新区,,25-38k,5-10年硕士及以上,上海朱光亚战略科技研究院,|政务/公共服务|1-49人|,王女士
故障诊断算法工程师,上海-松江区,,20-30k,3-5年硕士及以上,泰尔重工股份有限公司,|机械/机电/重工|已上市|500-999人|,孔先生
算法工程师,上海-浦东新区,,20-50k·13薪,3-5年硕士及以上,燧人(上海)医疗科技有限公司,|医疗器械|50-99人|,顾先生
规划控制高级算法工程师 (MJ000089),上海,,15-25k,3-5年本科及以上,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
算法研究员（强化学习）,上海-徐汇区,,30-60k·15薪,经验不限博士,上海人工智能实验室,|人工智能|100-499人|,许女士
脑电AI算法专家,上海-浦东新区,,20-40k·14薪,3-5年本科及以上,诺竹,|医疗器械|1-49人|,王女士
SLAM 算法负责人/总监,上海-浦东新区,,90-120k,5-10年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
算法技术专家/算法研究员（CV方向的）,上海-闵行区,,30-60k,1-3年硕士及以上,常州微亿智造科技有限公司,|大数据|100-499人|,蔡女士
资深物理层算法研究工程师,上海-徐汇区,,30-60k,5-10年硕士及以上,上海大唐移动通信设备有限公司,|通信业|1000-2000人|,金女士
高级算法工程师,上海,,20-40k·14薪,5-10年硕士及以上,致瞻科技(上海)有限公司,|工业自动化|A轮|50-99人|,尹女士
物理层算法工程师,上海-徐汇区,,20-45k,5-10年本科及以上,白盒子(上海)微电子科技有限公司,|芯片/集成电路|100-499人|,宋女士
AI算法工程师,上海,,20-40k,经验不限硕士及以上,思特威(上海)电子科技股份有限公司,|半导体|100-499人|,徐女士
组合导航算法工程师-AMR,上海-松江区,,25-45k,1-3年本科及以上,库卡机器人,|其他行业|2000-5000人|,伍先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
AI算法工程师,上海,,20-40k,经验不限硕士及以上,思特威(上海)电子科技股份有限公司,|半导体|100-499人|,徐女士
组合导航算法工程师-AMR,上海-松江区,,25-45k,1-3年本科及以上,库卡机器人,|其他行业|2000-5000人|,伍先生
机器人slam算法工程师-AMR,上海-松江区,,25-45k,3-5年本科及以上,库卡机器人,|其他行业|2000-5000人|,伍先生
slam算法 (MJ000009),上海,,20-50k,经验不限本科及以上,快仓智能,|人工智能|C轮|500-999人|,蔡女士
感知算法工程师,上海-浦东新区,,20-40k·13薪,3-5年本科及以上,Aptiv 安波福,|汽车/摩托车|5000-10000人|,陈女士
AI算法工程师,上海-浦东新区,,25-40k,3-5年硕士及以上,上海工物高技术产业发展有限公司,|机械设备制造|50-99人|,吕先生
研发工程师-算法开发1978,上海,,15-20k·13薪,1-3年学历不限,明阳智慧能源集团股份公司,|新能源|已上市|2000-5000人|,HR
视觉slam算法工程师,上海-浦东新区,,25-50k·13薪,3-5年统招本科,Motovis魔视智能,|自动驾驶|B轮|100-499人|,刘女士
规划控制算法工程师 (MJ000004),上海,,15-25k,1-3年统招本科,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
视觉算法工程师,上海-宝山区,,15-22k·14薪,经验不限统招本科,大界机器人,|房地产/建筑|B轮|100-499人|,meng hao
车辆定位算法工程师 (MJ000021),上海,,17-33k,1-3年统招本科,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
感知算法负责人,上海-徐汇区,,50-80k·15薪,5-10年硕士及以上,安徽酷哇机器人有限公司,|计算机/网络设备|100-499人|,汪女士
图像算法工程师,上海,,15-30k·14薪,经验不限硕士及以上,精测半导体,|其他行业|100-499人|,俞女士
主管工程师 - 决策规划控制算法,上海-杨浦区,,25-55k,5-10年硕士及以上,华域汽车,|汽车/摩托车|沪深A股上市|10000人以上|,马女士
CT图像算法工程师,上海,,20-35k,3-5年硕士及以上,上海工物高技术产业发展有限公司,|机械设备制造|50-99人|,宋女士
机器学习算法工程师,上海-长宁区,,13-25k,经验不限硕士及以上,上海西井信息科技有限公司,|电子/芯片/半导体|C轮|100-499人|,潘女士
毫米波雷达算法工程师,上海-浦东新区,,20-40k,3-5年本科及以上,欧菲光集团股份有限公司,|机械/机电/重工|沪深A股上市|10000人以上|,王女士
SLAM算法工程师,上海-浦东新区,,20-30k,经验不限硕士及以上,欧菲光集团股份有限公司,|机械/机电/重工|沪深A股上市|10000人以上|,王女士
图像处理算法工程师,上海-浦东新区,,15-30k,经验不限统招本科,上海肇观电子科技有限公司,|电子/芯片/半导体|100-499人|,韩女士
物理层算法工程师,上海,,25-55k·16薪,3-5年硕士及以上,矽久微,|电子/芯片/半导体|融资未公开|50-99人|,李女士
算法移植软件工程师,上海-浦东新区,,15-30k,1-3年统招本科,欧菲光集团股份有限公司,|机械/机电/重工|沪深A股上市|10000人以上|,王女士
高级算法工程师,上海-闵行区,,29-40k·14薪,3-5年统招本科,ZK,|汽车/摩托车|50-99人|,汪女士
推荐算法,上海,,20-40k·16薪,3-5年硕士及以上,wifi万能钥匙,|网络工具|已上市|1000-2000人|,刘先生
软件开发高级工程师（导航算法，嵌入式）,上海-浦东新区,,45-75k·16薪,5-10年统招本科,擎朗,|智能硬件|D轮及以上|2000-5000人|,康先生
图像算法工程师,上海,,25-50k·15薪,5-10年统招本科,某互联网公司,|互联网+|已上市|2000-5000人|,严女士
自动驾驶规划算法工程师,上海,,40-70k·16薪,5-10年统招本科,某自动驾驶独角兽企业,|自动驾驶|其他|500-999人|,李先生
路径规划算法工程师,上海-浦东新区,,55-65k·15薪,1-3年统招本科,某大型新势力自动驾驶智能科技公司,|自动驾驶|B轮|100-499人|,葛琼瑶
算法技术专家/算法研究员（CV方向的）,上海,,30-60k,3-5年硕士及以上,某知名智能智造公司,|互联网/电商|A轮|100-499人|,宇先生
规划控制算法工程师,上海-嘉定区,,30-60k·15薪,3-5年统招本科,某国内知名自动驾驶科技公司,|自动驾驶|A轮|100-499人|,胡女士
电机控制算法工程师,上海-浦东新区,,25-35k·15薪,3-5年统招本科,某上市汽车电子方案和工程服务商,|汽车/摩托车|已上市|500-999人|,崔先生
决策规划算法工程师,上海-嘉定区,,25-50k·15薪,3-5年统招本科,北京**科技有限公司,|汽车/摩托车|A轮|100-499人|,张先生
图像算法工程师,上海-静安区,,15-30k·14薪,1-3年学历不限,**科技股份有限公司,|机器人|已上市|500-999人|,吴先生
高精度定位算法专家,上海-闵行区,,30-50k·14薪,5-10年硕士及以上,国内先进的出行服务提供商,|共享出行|D轮及以上|5000-10000人|,傅先生
NLP算法总监,上海-静安区,,70-100k,5-10年统招本科,某某技术有限公司,|互联网/电商|战略融资|2000-5000人|,莫女士
图像算法工程师,上海,,20-35k,经验不限硕士及以上,国内某企业,|贸易/进出口|融资未公开|2000-5000人|,洪先生
算法工程师,上海,,25-45k,经验不限硕士及以上,某医疗科技公司,|制药/生物工程|100-499人|,安女士
决策规划算法工程师,上海,,30-50k·15薪,5-10年统招本科,国内自动驾驶技术新星企业,|计算机软件|500-999人|,杨先生
机器人slam算法工程师,上海,,25-50k·15薪,经验不限本科及以上,国内知名智能科技公司,|互联网/电商|500-999人|,赵先生
算法研发主管/经理,上海,,15-30k·16薪,1-3年本科及以上,癌症早期诊断AI,|医疗器械|50-99人|,谢女士
算法工程师,上海-闵行区,,20-40k·14薪,3-5年统招本科,某大型地产基金股权公司,|互联网理财|融资未公开|500-999人|,石女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,上海,,45-75k,5-10年本科及以上,某头部汽车企业,|新能源/电动汽车|2000-5000人|,苏女士
高级推荐算法工程师,上海,,30-50k,3-5年统招本科,某一线互联网公司,|人工智能|D轮及以上|500-999人|,张女士
规划控制算法工程师,上海,,30-50k·15薪,1-3年硕士及以上,国内知名自动驾驶企业,|新能源/电动汽车|融资未公开|50-99人|,杜女士
AI图像算法工程师,上海,,25-50k·18薪,3-5年统招本科,手机芯片大厂,|电子/芯片/半导体|不需要融资|2000-5000人|,吴女士
视觉算法工程师（上海/南京/北京）,上海,,30-60k·15薪,经验不限统招本科,国内某自动驾驶公司,|自动驾驶|100-499人|,陈先生
图像算法工程师,上海,,25-40k·13薪,3-5年硕士及以上,国内知名HUD汽车电子企业,|汽车/摩托车|天使轮|100-499人|,姚先生
nlp算法科学家,上海-长宁区,,80-110k·14薪,经验不限硕士及以上,某社交电商公司,|AI行业应用|5000-10000人|,徐女士
自动驾驶算法算法工程师,上海-闵行区,,25-45k,1-3年本科及以上,某知名新能源汽车公司,|新能源/电动汽车|C轮|1000-2000人|,朱女士
资深搜索算法工程师,上海,,30-60k·16薪,3-5年学历不限,国内知名互联网公司,|互联网金融|融资未公开|10000人以上|,刘先生
高级图像算法研发工程师-图像增强方向,上海,,50-80k·15薪,3-5年统招本科,国内某知名科技股份有限公司,|IT服务|10000人以上|,李女士
融合高精度定位算法专家,上海,,30-50k·14薪,3-5年本科及以上,大型互联网企业,|互联网+|10000人以上|,陈女士
融合高精度定位算法专家,上海,,30-50k,3-5年硕士及以上,某独角兽科技公司阿里旗下,|人工智能|D轮及以上|5000-10000人|,马女士
slam算法工程师,上海,,30-45k·15薪,3-5年学历不限,某空间定位技术方案研发企业,|电子/芯片/半导体|B轮|100-499人|,徐女士
图像算法工程师,上海,,20-35k,1-3年硕士及以上,上海某医疗科技股份有限公司,|制药/生物工程|100-499人|,任先生
图像算法工程师,上海-浦东新区,,30-50k·14薪,3-5年硕士及以上,某医疗行业公司,|医疗器械|100-499人|,白女士
计算机视觉算法专家,上海,,40-70k·16薪,5-10年统招本科,国内某知名上市公司,|互联网金融|已上市|5000-10000人|,唐先生
深度学习算法移植/优化工程师（嵌入式）,上海-杨浦区,,25-50k·14薪,经验不限统招本科,上海某自动驾驶公司,|计算机视觉|战略融资|100-499人|,邢女士
算法总监,上海,,260-330k·15薪,5-10年统招本科,国内知名已上市泛娱乐内容平台,|互联网/电商|已上市|1000-2000人|,陆女士
融合高精度定位算法专家,上海,,100-150k,3-5年硕士及以上,某出行公司,|出行服务|D轮及以上|5000-10000人|,黄先生
ADAS算法工程师,上海-长宁区,,20-40k·14薪,经验不限统招本科,某智能驾驶企业,|汽车/摩托车|C轮|100-499人|,肖先生
算法工程师,上海,,20-30k·16薪,3-5年硕士及以上,国内知名互联网公司,|互联网/电商|已上市|10000人以上|,侯先生
算法工程师（传感器）,上海-徐汇区,,25-40k·13薪,经验不限统招本科,上海某某微电子科技股份有限公司（MEMS）,|芯片/集成电路|B轮|100-499人|,杨先生
图像算法工程师,上海-浦东新区,,20-25k,3-5年学历不限,医疗器械公司,|医疗器械|融资未公开|2000-5000人|,宋女士
自动驾驶感知算法工程师,上海-徐汇区,,25-50k·15薪,3-5年统招本科,某人工智能公司,|互联网/电商|融资未公开|500-999人|,徐女士
深度学习算法工程师,上海-徐汇区,,40-70k,5-10年统招本科,微云人工智能,|工业互联网|A轮|100-499人|,谢女士
泊车感知算法工程师 (MJ000181),上海,,20-30k,1-3年本科及以上,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
泊车感知定位算法工程师 (MJ000180),上海,,20-30k,1-3年本科及以上,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
高级图像算法工程师 (MJ000117),上海,,25-45k,3-5年硕士及以上,快仓智能,|人工智能|C轮|500-999人|,蔡女士
图像算法工程师（OCR相关）,上海-徐汇区,,20-40k·13薪,1-3年统招本科,思贤科技,|互联网/电商|A轮|100-499人|,丁女士
运动控制算法工程师,上海-闵行区,,15-30k,3-5年统招本科,西安铂力特增材技术股份有限公司,|机械/机电/重工|已上市|500-999人|,杜女士
高级算法工程师-决策规划z,上海-浦东新区,,20-40k·13薪,1-3年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
算法工程师-控制功能z,上海-浦东新区,,20-40k,1-3年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
算法工程师-感知跟踪,上海-浦东新区,,20-40k·13薪,1-3年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
算法工程师（图像处理）,上海-浦东新区,,25-45k·14薪,1-3年硕士及以上,魅杰光电科技(上海)有限公司,|芯片/集成电路|A轮|50-99人|,夏先生
路径规划算法工程师(s),上海-长宁区,,40-50k,5-10年硕士及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
定位导航算法工程师,上海-长宁区,,15-30k·13薪,1-3年统招本科,钵施然,|机械设备制造|融资未公开|500-999人|,巴先生
重建算法工程师,上海,,25-35k,3-5年硕士及以上,上海工物高技术产业发展有限公司,|机械设备制造|50-99人|,宋女士
ISP Algorithm Manager,上海,,面议,10年以上统招本科,超威半导体(上海)有限公司,|电子/芯片/半导体|10000人以上|,于女士
资深电容触摸屏算法工程师,上海,,20-40k·20薪,5-10年硕士及以上,上海新相微电子股份有限公司,|电子/芯片/半导体|100-499人|,刘女士
资深电容触摸屏算法经理,上海,,40-70k·20薪,10年以上硕士及以上,上海新相微电子股份有限公司,|电子/芯片/半导体|100-499人|,刘女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ISP算法工程师,上海-浦东新区,,30-60k·15薪,3-5年硕士及以上,深圳比特微电子科技有限公司,|电子/芯片/半导体|100-499人|,高女士
安全算法工程师/架构师,上海-徐汇区,,30-50k,3-5年硕士及以上,同盾科技,|人工智能|D轮|1000-2000人|,施女士
算法工程师 (MJ000024),上海,,面议,3-5年统招本科,快仓智能,|人工智能|C轮|500-999人|,任女士
推荐算法工程师,上海,,25-50k,3-5年统招本科,天壤智能,|互联网/电商|A轮|100-499人|,周女士
算法开发工程师,上海,,15-30k·13薪,3-5年本科及以上,快仓智能,|人工智能|C轮|500-999人|,任女士
PHM+AI算法工程师,上海-松江区,,20-40k,5-10年本科及以上,泰尔重工股份有限公司,|机械/机电/重工|已上市|500-999人|,孔先生
定位导航算法工程师,上海-长宁区,,15-30k·13薪,1-3年统招本科,钵施然,|机械设备制造|融资未公开|500-999人|,贾女士
算法工程师,上海,,18-30k·16薪,经验不限统招本科,埃夫特智能装备股份有限公司,|仪器/电气/自动化|已上市|1000-2000人|,刘女士
机器人运动算法工程师,上海-静安区,,20-40k·13薪,1-3年本科及以上,派特纳,|人工智能|A轮|1-49人|,曹女士
3A算法专家,上海-浦东新区,,70-100k·14薪,3-5年本科及以上,深圳比特微电子科技有限公司,|电子/芯片/半导体|100-499人|,高女士
机械臂算法工程师,上海-宝山区,,15-30k·14薪,经验不限本科及以上,大界机器人,|房地产/建筑|B轮|100-499人|,meng hao
毫米波雷达算法工程师 (MJ000034),上海,,13-23k,1-3年硕士及以上,宏景智驾,|汽车零部件及配件|A轮|50-99人|,陈女士
资深工程师 - GPS/IMU组合定位算法,上海,,20-50k,3-5年本科及以上,华域汽车,|汽车/摩托车|沪深A股上市|10000人以上|,马女士
感知算法工程师,上海-徐汇区,,20-50k·15薪,经验不限硕士及以上,安徽酷哇机器人有限公司,|计算机/网络设备|100-499人|,汪女士
汽车电控算法验证工程师,上海,,20-25k,3-5年硕士及以上,上海汇众,|汽车/摩托车|5000-10000人|,赵女士
决策规划算法工程师,上海-黄浦区,,25-35k,3-5年硕士及以上,井松智能,|机械/机电/重工|100-499人|,陈女士
图像处理算法工程师,上海,,15-30k·14薪,经验不限硕士及以上,精测半导体,|其他行业|100-499人|,姜女士
计算机视觉算法开发（社招）,上海-嘉定区,,16-33k,经验不限统招本科,华域视觉科技（上海）有限公司,|汽车/摩托车|1000-2000人|,陈女士
nlp算法工程师,上海,,25-50k,3-5年统招本科,珍岛信息技术（上海）股份有限公司,|互联网/电商|2000-5000人|,徐先生
毫米波雷达算法工程师,上海-浦东新区,,面议,1-3年硕士及以上,矽典微电子(上海)有限公司,|电子/芯片/半导体|1-49人|,徐女士
图像算法工程师,上海-闵行区,,10-25k,1-3年硕士及以上,鑫晨光热,|电力|100-499人|,程女士
图像算法工程师,上海-徐汇区,,12-20k,经验不限硕士及以上,朗合医疗,|医疗器械|B轮|50-99人|,张女士
运动控制算法工程师,上海-松江区,,10-20k·14薪,经验不限统招本科,上海嘉强自动化技术有限公司,|机械/机电/重工|100-499人|,顾女士
算法工程师（环境感知融合方向）,上海,,15-30k,经验不限统招本科,上海雪湖科技有限公司,|电子/芯片/半导体|50-99人|,王女士
伺服算法工程师,上海-闵行区,,12-25k,1-3年本科及以上,上海节卡机器人科技有限公司,|机械/机电/重工|100-499人|,戴女士
图像算法工程师,上海,,15-20k·14薪,经验不限硕士及以上,上海新相微电子股份有限公司,|电子/芯片/半导体|100-499人|,刘女士
交通算法工程师,上海-浦东新区,,15-25k·14薪,经验不限硕士及以上,佳都科技集团股份有限公司,|计算机软件|沪深A股上市|2000-5000人|,郑女士
ISP图像处理算法工程师,上海,,15-30k,1-3年本科及以上,上海肇观电子科技有限公司,|电子/芯片/半导体|100-499人|,韩女士
资深工程师-融合算法,上海-杨浦区,,20-50k,5-10年本科及以上,华域汽车,|汽车/摩托车|沪深A股上市|10000人以上|,马女士
通信算法工程师,上海,,20-30k,经验不限硕士及以上,第五十研究所,|通信业|1000-2000人|,袁女士
算法工程师（应届生）,上海,,12-20k·13薪,经验不限硕士及以上,上海鑫谊麟禾科技有限公司,|电子商务|C轮|1000-2000人|,HR
视觉算法工程师,上海-浦东新区,,50-60k,3-5年本科及以上,迈润智能,|互联网/电商|A轮|1-49人|,朱女士
音频算法工程师,上海,,20-35k·13薪,3-5年本科及以上,敬达数码CIDANA,|计算机软件|融资未公开|1-49人|,黄女士
定位算法工程师,上海,,18-28k·13薪,1-3年本科及以上,上海西井信息科技有限公司,|电子/芯片/半导体|C轮|100-499人|,潘女士
图像算法工程师（高级）,上海,,面议,1-3年硕士及以上,思特威(上海)电子科技股份有限公司,|半导体|100-499人|,徐女士
语音处理算法工程师,上海,,面议,1-3年硕士及以上,乐鑫科技,|电子/芯片/半导体|100-499人|,蔡女士
电机控制算法工程师,上海-浦东新区,,20-40k·13薪,经验不限统招本科,某电控解决方案提供商,|机电设备|100-499人|,张女士
3D机器视觉算法工程师,上海-松江区,,20-30k,3-5年统招本科,某知名智能装备股份有限公司,|人工智能|C轮|500-999人|,李先生
中级算法研究员,上海-徐汇区,,35-45k·14薪,1-3年统招本科,某医疗科技公司,|计算机软件|D轮及以上|100-499人|,张女士
算法工程师,上海,,25-40k·14薪,经验不限本科及以上,上海某智能科技公司,|电子/芯片/半导体|B轮|100-499人|,喻女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,上海,,25-40k·14薪,经验不限本科及以上,上海某智能科技公司,|电子/芯片/半导体|B轮|100-499人|,喻女士
图像算法工程师,上海,,20-35k·14薪,5-10年统招本科,某知名汽车零部件企业,|汽车/摩托车|已上市|1000-2000人|,孙女士
人工智能算法开发专家,上海-浦东新区,,40-70k·15薪,5-10年统招本科,某高科技公司,|电子/芯片/半导体|A轮|100-499人|,孙女士
决策优化算法工程师,上海-杨浦区,,40-70k,经验不限硕士及以上,国内知名上市公司,|人工智能|2000-5000人|,陈女士
人工智能算法开发专家,上海,,25-50k·16薪,经验不限统招本科,GPU芯片公司,|电子/芯片/半导体|战略融资|100-499人|,李女士
ADAS算法工程师,上海,,25-50k·14薪,1-3年统招本科,某头部汽车制造企业,|汽车/摩托车|10000人以上|,杨女士
算法工程师（图像 人脸识别）,上海,,15-30k·14薪,1-3年硕士及以上,LEOMW,|仪器/电气/自动化|100-499人|,王女士
运筹算法专家,上海,,90-110k·14薪,5-10年本科及以上,全球新能源巨头,|互联网/电商|不需要融资|10000人以上|,曹先生
前端感知融合算法总监,上海,,60-90k·15薪,5-10年统招本科,某国内知名自动驾驶科技公司,|自动驾驶|A轮|100-499人|,胡女士
超声波雷达及毫米波雷达感知算法专家,上海,,60-90k·14薪,5-10年硕士及以上,国内一线自动驾驶厂商,|车联网|已上市|10000人以上|,汤先生
感知算法工程师,上海-徐汇区,,30-50k·15薪,3-5年硕士及以上,某智能驾驶公司,|人工智能|C轮|100-499人|,兰女士
路径规划算法工程师,上海,,40-70k,1-3年本科及以上,国内知名人工智能独角兽科技公司,|计算机软件|战略融资|5000-10000人|,李宇
运动控制算法负责人,上海,,100-150k·15薪,10年以上统招本科,知名智能机器人公司,|人工智能|D轮及以上|1000-2000人|,卢女士
决策优化算法工程师,上海-杨浦区,,30-50k·17薪,1-3年硕士及以上,某智能汽车企业,|汽车/摩托车|已上市|10000人以上|,陶先生
射频算法资深专家,上海,,35-50k·15薪,5-10年统招本科,某知名通讯企业,|通信设备|已上市|10000人以上|,白女士
算法专家（视频编解码方向）,上海,,40-60k·15薪,5-10年学历不限,大型央企,|通信业|已上市|10000人以上|,张女士
控制算法工程师,上海-静安区,,15-25k·14薪,3-5年学历不限,**科技股份有限公司,|机器人|已上市|500-999人|,吴先生
雷达算法工程师（感知算法）,上海-长宁区,,29-45k·14薪,1-3年统招本科,某知名上市科技企业,|汽车研发|已上市|100-499人|,葛琼瑶
图像算法专家,上海,,50-80k,1-3年统招本科,某智能系统有限公司,|人工智能|融资未公开|500-999人|,汪女士
数据融合前融合算法专家,上海-嘉定区,,50-80k·15薪,3-5年学历不限,某大型汽车集团,|动力系统|已上市|2000-5000人|,徐先生
影像算法工程师（专家）,上海,,50-70k·15薪,3-5年硕士及以上,某通讯制造业上市公司,|通信业|已上市|10000人以上|,黄女士
路径规划算法工程师,上海,,20-40k,5-10年硕士及以上,人工智能企业,|互联网/电商|500-999人|,李先生
算法工程师,上海,,30-40k·14薪,3-5年硕士及以上,上海某科技公司,|互联网/电商|500-999人|,李女士
定位算法,上海,,28-55k·15薪,经验不限硕士及以上,某知名智能驾驶技术企业,|人工智能|D轮及以上|500-999人|,张女士
路径规划算法工程师,上海,,20-40k,3-5年本科及以上,国内知名自动驾驶企业,|自动驾驶|战略融资|5000-10000人|,郭先生
机器视觉算法工程师,上海-松江区,,25-30k·16薪,1-3年统招本科,某知名上市工业机器人公司,|工业自动化|已上市|1000-2000人|,曾女士
数据融合前融合算法专家,上海,,50-80k,10年以上统招本科,某主流整车厂智能技术公司,|汽车/摩托车|不需要融资|1000-2000人|,刘先生
图像算法工程师,上海,,35-45k·13薪,经验不限统招本科,某半导体企业,|电子/芯片/半导体|100-499人|,单女士
感知（视觉）算法工程师,上海-嘉定区,,30-55k·13薪,经验不限统招本科,知名汽车公司,|汽车/摩托车|战略融资|10000人以上|,张先生
运筹算法专家,上海,,90-110k·14薪,5-10年本科及以上,全球新能源巨头,|互联网/电商|不需要融资|10000人以上|,曹先生
影像算法工程师（专家）,上海,,50-70k,3-5年统招本科,某某某某股份有限公司,|通信业|10000人以上|,田先生
图像算法工程师,上海-浦东新区,,30-50k·14薪,5-10年统招本科,某知名半导体设备公司,|电子设备|100-499人|,王女士
高级/资深AI算法工程师,上海,,45-70k·14薪,5-10年统招本科,国内知名集成电路公司,|芯片/集成电路|B轮|1000-2000人|,王女士
资深AI算法工程师,上海,,50-80k·15薪,5-10年硕士及以上,北京某芯片公司,|芯片/集成电路|1000-2000人|,李女士
规划算法工程师,上海,,25-50k·14薪,经验不限统招本科,某智能驾驶企业,|自动驾驶|100-499人|,全先生
高级/资深AI算法工程师,上海,,60-80k·14薪,5-10年学历不限,国内某知名芯片企业,|芯片/集成电路|100-499人|,刘女士
图像算法工程师,上海-浦东新区,,20-35k,1-3年学历不限,某半导体设备公司,|半导体|融资未公开|100-499人|,笈女士
算法工程师（机器学习）,上海-浦东新区,,60-90k,经验不限博士,某上市医药研发及生产公司,|制药/生物工程|不需要融资|10000人以上|,徐女士
决策规划算法工程师,上海-嘉定区,,30-45k·15薪,3-5年硕士及以上,著名自动驾驶/人工智能公司,|自动驾驶|B轮|100-499人|,孙女士
电驱控制软件算法工程师,上海-嘉定区,,29-55k·15薪,5-10年统招本科,某大型汽车集团,|动力系统|已上市|2000-5000人|,徐先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
电驱控制软件算法工程师,上海-嘉定区,,29-55k·15薪,5-10年统招本科,某大型汽车集团,|动力系统|已上市|2000-5000人|,徐先生
Data science（算法）,上海,,30-40k,5-10年硕士及以上,某知名企业,|制药/生物工程|融资未公开|10000人以上|,王女士
推荐算法,上海,,40-60k·15薪,5-10年硕士及以上,某大数据公司,|大数据营销|融资未公开|500-999人|,王先生
算法测试-自动驾驶,上海-闵行区,,50-70k·15薪,5-10年统招本科,某知名新能源汽车公司,|车联网|5000-10000人|,吕先生
运动控制算法工程师,上海,,30-60k·16薪,3-5年本科及以上,某高科技公司10,|机器人|100-499人|,任女士
嵌入式优化算法工程师,上海,,25-35k·14薪,经验不限统招本科,某汽车科技公司,|人工智能|其他|500-999人|,钟女士
