职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
nlp算法工程师,杭州,,25-45k·16薪,3-5年统招本科,Michael Page,|人力资源|5000-10000人|,江女士
ai算法工程师,杭州,,12-16k,一年以下本科及以上,西湖云谷智药(杭州)基因科技有限公司,|制药/生物工程|100-499人|,范女士
阿里云智能-智能制造算法专家（电力知识图谱方向）-杭州/广州/北京,杭州,,面议,3-5年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
图像算法工程师,杭州-余杭区,,10-20k,1-3年统招本科,杭州凡龙科技有限公司,|计算机软件|融资未公开|,杨女士
算法工程师,杭州,,15-25k·13薪,3-5年硕士及以上,厚达智能,|机械/机电/重工|100-499人|,曹女士
音频算法工程师,杭州-西湖区,,15-30k·14薪,经验不限硕士及以上,潮流网络,|通信设备|融资未公开|500-999人|,高女士
ai算法工程师,杭州-滨江区,,25-35k,1-3年本科及以上,浙江创悦诚科技有限公司,|计算机软件|1-49人|,程女士
AGV调度算法工程师,杭州-余杭区,,25-35k,3-5年硕士及以上,井松智能,|机械/机电/重工|100-499人|,陈女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
图像算法工程师,杭州,,12-18k,3-5年本科及以上,浙江省机器人创新中心,|机器人|100-499人|,方女士
高级图像处理算法工程师,杭州-西湖区,,25-35k,3-5年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
水声算法工程师,杭州,,15-23k·15薪,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,刘女士
算法移植优化,杭州-滨江区,,15-34k·14薪,1-3年硕士及以上,舜宇,|电子/芯片/半导体|10000人以上|,陈先生
知识图谱算法工程师,杭州-滨江区,,20-40k,1-3年统招本科,信雅达,|IT服务|5000-10000人|,罗先生
算法优化,杭州-滨江区,,15-34k·14薪,1-3年硕士及以上,舜宇,|电子/芯片/半导体|10000人以上|,陈先生
图像算法工程师,杭州-西湖区,,面议,经验不限硕士及以上,瑞芯微电子股份有限公司,|电子/芯片/半导体|沪深A股上市|500-999人|,赖女士
图形图像算法工程师,杭州-滨江区,,25-40k·15薪,经验不限统招本科,某知名科技型公司,|互联网/电商|A轮|10000人以上|,吴女士
毫米波雷达算法开发工程师,杭州,,30-50k·13薪,经验不限本科及以上,山东某大型制造集团,|汽车研发|10000人以上|,陈先生
slam&定位算法工程师,杭州-滨江区,,20-40k·14薪,1-3年统招本科,四足机器人,|人工智能|A轮|100-499人|,余女士
图像算法工程师,杭州,,15-20k·14薪,5-10年统招本科,某物流机器人公司,|人工智能|融资未公开|50-99人|,熊先生
图形算法工程师,杭州-西湖区,,18-30k·14薪,1-3年本科及以上,一牙数字,|医美整形|战略融资|100-499人|,张先生
机器学习算法,杭州,,25-50k·16薪,经验不限硕士及以上,知名互联网公司,|互联网/电商|已上市|10000人以上|,周先生
多传感器融合算法,杭州,,30-60k·14薪,1-3年本科及以上,某知名汽车集团公司,|汽车/摩托车|10000人以上|,程女士
算法工程师,杭州,,40-70k·15薪,5-10年本科及以上,一线知名互联网公司,|互联网/电商|已上市|10000人以上|,张先生
算法工程师,杭州,,20-40k·14薪,5-10年硕士及以上,某国家高新技术企业,|大数据|B轮|500-999人|,赵女士
资深推荐算法专家-杭州,杭州,,30-60k·16薪,5-10年统招本科,国内某知名头部互联网公司,|互联网/电商|已上市|10000人以上|,黄先生
雷达算法工程师,杭州,,40-60k·15薪,5-10年本科及以上,HY,|智能硬件|10000人以上|,王先生
语音算法开发工程师,杭州-余杭区,,30-60k·14薪,1-3年本科及以上,AI芯片研发公司,|半导体|A轮|100-499人|,张先生
资深感知算法工程师,杭州-滨江区,,35-45k,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
算法工程师,杭州-余杭区,,25-50k,3-5年统招本科,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,陈女士
多感知融合算法工程师,杭州-余杭区,,20-25k·14薪,3-5年硕士及以上,海康智联,|IT服务|100-499人|,彭女士
Aliexpress-算法工程师-AE技术,杭州,,面议,1-3年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
Aliexpress-高级算法工程师/专家-AE技术,杭州,,面议,3-5年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
算法工程师（应届生）,杭州,,15-30k·14薪,经验不限硕士及以上,硕磐智能,|计算机软件|其他|50-99人|,周先生
图像算法工程师,杭州,,25-35k·13薪,3-5年本科及以上,创泰,|计算机软件|B轮|100-499人|,张先生
机器人控制算法工程师,杭州-富阳区,,15-25k·13薪,3-5年硕士及以上,杭州爱科科技股份有限公司,|机械设备制造|科创板上市|100-499人|,王女士
算法专家(014658),杭州,,50-60k·24薪,5-10年本科及以上,vivo,|通信业|10000人以上|,骆先生
推荐算法工程师,杭州-西湖区,,20-40k·16薪,3-5年统招本科,启元世界(北京)信息技术服务有限公司,|互联网/电商|天使轮|50-99人|,黄女士
存储介质算法工程师（2022届校招）,杭州-滨江区,,15-25k·14薪,一年以下硕士及以上,联芸科技(杭州)有限公司,|电子/芯片/半导体|100-499人|,刘女士
移动机器人运动控制算法工程师,杭州,,15-30k·14薪,经验不限硕士及以上,觅睿科技,|计算机软件|100-499人|,韩先生
算法测试工程师,杭州,,15-20k·14薪,3-5年本科及以上,海康智联,|IT服务|100-499人|,彭女士
大数据算法工程师,杭州-余杭区,,15-22k·13薪,3-5年本科及以上,Michael Page,|人力资源|5000-10000人|,江女士
数据算法工程师,杭州,,15-23k·15薪,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,徐女士
	数据算法工程师,杭州,,15-23k·15薪,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,刘女士
FPGA算法工程师,杭州-余杭区,,15-35k·15薪,3-5年硕士及以上,加速科技,|电子/芯片/半导体|50-99人|,石女士
语音信号处理/语音识别算法高级工程师,杭州,,20-25k·14薪,3-5年统招本科,觅睿科技,|计算机软件|100-499人|,韩先生
计算机视觉高级算法工程师/专家 (MJ000292),杭州,,15-40k·13薪,1-3年本科及以上,同盾科技,|人工智能|D轮|1000-2000人|,段女士
视觉算法高级工程师,杭州,,15-25k·14薪,经验不限统招本科,觅睿科技,|计算机软件|100-499人|,韩先生
自然语言算法工程师,杭州-滨江区,,25-50k,3-5年统招本科,信雅达,|IT服务|5000-10000人|,罗先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,杭州,,12-24k·13薪,3-5年本科及以上,杭州美创科技有限公司,|计算机软件|D轮|500-999人|,HR
SLAM算法(高级)工程师,杭州-滨江区,,15-34k·14薪,1-3年硕士及以上,舜宇,|电子/芯片/半导体|10000人以上|,陈先生
规划算法主任工程师,杭州,,30-60k,3-5年统招本科,吉利,|大数据|已上市|500-999人|,王女士
决策规划算法工程师,杭州-滨江区,,25-45k·15薪,经验不限硕士及以上,国内知名高科技企业,|互联网/电商|已上市|10000人以上|,张女士
视觉算法工程师,杭州-余杭区,,20-30k,3-5年硕士及以上,国内某大型公司,|互联网/电商|已上市|10000人以上|,张女士
决策规划算法工程师,杭州,,20-35k,1-3年学历不限,互联网公司,|互联网/电商|50-99人|,唐女士
算法工程师,杭州,,15-25k·13薪,3-5年统招本科,某物流机器人公司,|人工智能|融资未公开|50-99人|,熊先生
音视频算法工程师,杭州,,20-40k·13薪,1-3年本科及以上,某外资startup科技公司,|IT服务|A轮|50-99人|,高女士
几何算法工程师,杭州,,30-60k·16薪,1-3年学历不限,某EDA公司,|电子/芯片/半导体|融资未公开|100-499人|,韦女士
高级算法研究员,杭州,,45-75k·14薪,经验不限硕士及以上,某电子科技研究院,|互联网/电商|10000人以上|,张先生
算法工程师,杭州,,25-50k·16薪,3-5年统招本科,阿里巴巴,|互联网/电商|已上市|10000人以上|,李女士
计算机视觉算法专家,杭州,,35-60k·16薪,5-10年硕士及以上,知名互联网公司,|互联网/电商|已上市|10000人以上|,周先生
算法负责人,杭州,,30-60k·16薪,5-10年硕士及以上,某网络医疗行业,|医疗信息化|战略融资|100-499人|,夏女士
算法负责人,杭州,,50-80k·16薪,5-10年硕士及以上,医疗健康数字化解决方案企业,|计算机软件|战略融资|100-499人|,陈先生
算法经理,杭州,,30-60k·16薪,5-10年硕士及以上,某互联网大数据公司,|互联网/电商|战略融资|100-499人|,李先生
算法团队负责人,杭州,,60-80k·16薪,5-10年硕士及以上,某医疗大数据企业,|医疗信息化|战略融资|100-499人|,陈女士
资深语音算法工程师,杭州-滨江区,,40-70k·16薪,经验不限硕士及以上,某top5大型互联网上市公司,|互联网/电商|已上市|10000人以上|,吴先生
3d点云算法工程师,杭州,,22-40k·14薪,经验不限本科及以上,杭州某计算机视觉科技型企业,|计算机视觉|B轮|100-499人|,尚先生
视频编解码算法工程师,杭州,,30-60k·16薪,经验不限本科及以上,国内某知名互联网公司,|互联网/电商|2000-5000人|,杨女士
专家算法工程师,杭州,,35-65k·15薪,5-10年统招本科,某一线互联网企业,|互联网+|1000-2000人|,刘女士
高精定位算法工程师,杭州,,30-50k·15薪,经验不限硕士及以上,国内知名物联解决方案提供商,|通信业|10000人以上|,张女士
定位算法工程师,杭州,,30-55k·14薪,1-3年本科及以上,HY,|智能硬件|10000人以上|,王先生
高级SLAM算法工程师,杭州-滨江区,,35-45k·15薪,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
优化算法工程师,杭州-余杭区,,18-30k·13薪,1-3年硕士及以上,杭州派迩信息技术有限公司,|计算机软件|A轮|100-499人|,王女士
图像算法工程师,杭州-余杭区,,15-25k·14薪,3-5年本科及以上,海康智联,|IT服务|100-499人|,彭女士
存算AI算法工程师,杭州-滨江区,,40-70k·15薪,3-5年硕士及以上,昕原半导体,|电子/芯片/半导体|100-499人|,陆女士
搜索推荐算法工程师,杭州-滨江区,,21-40k,5-10年本科及以上,浙江吉利控股集团,|汽车/摩托车|10000人以上|,朱先生
激光雷达算法工程师,杭州-西湖区,,25-40k,1-3年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,张女士
算法工程师,杭州,,20-40k·16薪,1-3年统招本科,北京关键人才服务有限公司,|租赁服务|,刘先生
车路协同感知算法工程师,杭州-余杭区,,20-30k·15薪,5-10年硕士及以上,海康智联,|IT服务|100-499人|,彭女士
图像算法工程师,杭州-西湖区,,25-50k·15薪,3-5年硕士及以上,闪马智能,|人工智能|A轮|100-499人|,孙先生
ai算法工程师,杭州,,22-40k,1-3年本科及以上,浙江法之道信息技术有限公司,|互联网/电商|100-499人|,郭女士
强化学习算法工程师,杭州,,20-40k·16薪,1-3年硕士及以上,启元世界(北京)信息技术服务有限公司,|互联网/电商|天使轮|50-99人|,黄女士
算法工程师（应届或实习）（对体育有热情）,杭州-上城区,,面议,经验不限统招本科,金帝联合控股集团有限公司,|房产开发|500-999人|,宋女士
高级算法工程师,杭州-滨江区,,20-40k,3-5年本科及以上,华芯巨数,|芯片/集成电路|天使轮|50-99人|,陈女士
图像算法工程师,杭州,,20-30k,3-5年本科及以上,杭州世平信息科技有限公司,|计算机软件|B轮|100-499人|,丁先生
PHM算法工程师,杭州,,20-38k·13薪,5-10年本科及以上,浙江来回科技有限公司,|物联网|天使轮|100-499人|,茅先生
算法工程师,杭州-余杭区,,25-35k·13薪,3-5年硕士及以上,矩阵数据,|新能源/电动汽车|A轮|100-499人|,杨女士
高级算法工程师,杭州,,20-30k·13薪,3-5年大专及以上,浙江来回科技有限公司,|物联网|天使轮|100-499人|,茅先生
算法工程师,杭州,,15-30k·13薪,3-5年本科及以上,浙江来回科技有限公司,|物联网|天使轮|100-499人|,茅先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
计算机视觉算法工程师,杭州-上城区,,20-32k·13薪,一年以下硕士及以上,金帝联合控股集团有限公司,|房产开发|500-999人|,宋女士
图像算法专家,杭州,,20-40k·15薪,3-5年统招本科,金帝联合控股集团有限公司,|房产开发|500-999人|,宋女士
数据挖掘算法工程师,杭州,,15-30k·13薪,5-10年本科及以上,浙江来回科技有限公司,|物联网|天使轮|100-499人|,茅先生
AI视觉算法工程师（实习）（对体育有热情）,杭州-上城区,,面议,经验不限硕士及以上,金帝联合控股集团有限公司,|房产开发|500-999人|,宋女士
通信算法工程师,杭州-滨江区,,15-30k·15薪,3-5年本科及以上,杭州万高科技股份有限公司,|电子/芯片/半导体|100-499人|,HR
算法工程师(视频方向),杭州,,30-50k·15薪,3-5年硕士及以上,闪马智能,|人工智能|A轮|100-499人|,顾先生
算法高级专家,杭州-滨江区,,20-40k,3-5年博士,圣点世纪科技股份有限公司,|计算机软件|融资未公开|100-499人|,刘先生
机器视觉算法工程师（下沙外企）,杭州,,15-21k·15薪,经验不限统招本科,Staubli,|机械/机电/重工|500-999人|,陈女士
控制算法软件工程师（dsp）,杭州-西湖区,,18-35k·15薪,3-5年统招本科,浙江艾罗网络能源技术股份有限公司,|新能源|500-999人|,姚女士
BLDC伺服控制算法工程师（电机驱动控制）,杭州-余杭区,,15-25k·13薪,5-10年本科及以上,杭州程天科技发展有限公司,|仪器/电气/自动化|100-499人|,王女士
算法优化工程师,杭州,,18-25k,经验不限本科及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
图像算法工程师,杭州,,20-35k·13薪,1-3年硕士及以上,杭州瑞普基因科技有限公司,|制药/生物工程|融资未公开|100-499人|,李女士
深度学习算法工程师,杭州,,15-20k·13薪,3-5年统招本科,杭州瑞普基因科技有限公司,|制药/生物工程|融资未公开|100-499人|,李女士
智能驾驶算法工程师,杭州-西湖区,,18-40k,1-3年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
算法工程师,杭州,,7-14k·13薪,1-3年统招本科,杭州瑞普基因科技有限公司,|制药/生物工程|融资未公开|100-499人|,李女士
算法工程师,杭州,,18-36k·15薪,经验不限硕士及以上,浙江诺诺网络科技有限公司,|互联网/电商|其他|500-999人|,杨女士
CV算法leader,杭州,,40-70k·14薪,5-10年硕士及以上,某AI风控独角兽公司,|大数据|D轮及以上|100-499人|,李先生
算法工程师,杭州-西湖区,,20-40k·14薪,1-3年学历不限,无人驾驶独角兽企业,|人工智能|B轮|1-49人|,李先生
行为预测算法工程师,杭州,,20-35k,1-3年统招本科,互联网公司,|互联网/电商|50-99人|,唐女士
图像算法工程师,杭州-滨江区,,15-25k·15薪,1-3年统招本科,某准独角兽科技公司,|人工智能|1-49人|,朱女士
图像算法工程师,杭州-滨江区,,15-25k,1-3年本科及以上,某图像算法工程师,|人工智能|1-49人|,陈先生
AI算法工程师（多级别）,杭州,,50-80k·14薪,3-5年硕士及以上,AI驱动的创新型药物研发公司,|制药/生物工程|天使轮|1-49人|,刘女士
机器视觉算法工程师,杭州,,18-22k·13薪,3-5年统招本科,STBE(杭州)精密机械电子有限公司,|机械/机电/重工|融资未公开|1000-2000人|,吴先生
功能算法开发工程师,杭州,,20-30k,3-5年学历不限,智能驾驶系统研发公司,|自动驾驶|融资未公开|500-999人|,赵女士
视频算法工程师,杭州-西湖区,,25-45k·15薪,3-5年硕士及以上,某知名AI大数据工公司,|人工智能|其他|100-499人|,徐先生
药学AI算法专家,杭州,,100-120k·20薪,3-5年博士,世界500强公司,|互联网+|10000人以上|,王先生
神经网络算法工程师,杭州,,30-50k·14薪,经验不限统招本科,某AI芯片公司,|人工智能|A轮|50-99人|,兰女士
机器视觉算法工程师,杭州-上城区,,20-25k·14薪,1-3年统招本科,高端精密机电跨国集团,|仪器/电气/自动化|融资未公开|500-999人|,黄女士
神经网络算法工程师,杭州,,30-50k·14薪,经验不限统招本科,某AI芯片公司,|人工智能|A轮|50-99人|,兰女士
神经网络算法工程师,杭州,,30-50k·14薪,经验不限统招本科,某AI芯片公司,|人工智能|A轮|50-99人|,兰女士
三维视觉算法工程师,杭州-萧山区,,20-40k·16薪,经验不限统招本科,AI行业-3D视觉赛道,|计算机视觉|A轮|1-49人|,马若蛟
强化学习算法工程师,杭州,,30-60k·16薪,经验不限硕士及以上,某知名人工智能领域公司,|互联网/电商|A轮|100-499人|,龚女士
变频工程师（电机控制软件算法）,杭州,,30-40k·14薪,5-10年统招本科,杭州某控制行业上市公司,|电子/芯片/半导体|已上市|500-999人|,叶先生
语音算法工程师,杭州,,25-40k·14薪,3-5年统招本科,某知名芯片公司,|电子/芯片/半导体|100-499人|,吴女士
语音算法工程师,杭州,,25-40k·14薪,3-5年统招本科,某知名芯片公司,|电子/芯片/半导体|100-499人|,唐女士
语音算法工程师,杭州,,25-40k·15薪,3-5年统招本科,国内知名AI芯片公司,|语音识别|100-499人|,唐女士
推荐算法工程师,杭州,,30-60k·15薪,经验不限统招本科,知名互联网公司,|电子商务|100-499人|,李先生
算法工程师- 图像识别,杭州-上城区,,15-20k·13薪,1-3年硕士及以上,某高新技术企业（机器人智能制造研发与应用）,|工业自动化|战略融资|100-499人|,黄女士
算法专家/高级专家,杭州,,30-50k·15薪,3-5年统招本科,一线互联网公司,|互联网+|其他|2000-5000人|,孙女士
视频算法工程师,杭州-西湖区,,25-45k·15薪,3-5年硕士及以上,某知名AI大数据工公司,|人工智能|其他|100-499人|,徐先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
AI/GPU芯片算法专家,杭州,,100-130k·20薪,5-10年硕士及以上,著名互联网公司,|互联网金融|10000人以上|,朱先生
自动驾使算法专家,杭州,,25-50k·16薪,经验不限硕士及以上,知名互联网企业,|互联网/电商|10000人以上|,叶女士
算法工程师,杭州,,25-45k·13薪,1-3年硕士及以上,国内医疗公司,|医疗器械|其他|100-499人|,张女士
控制算法工程师,杭州,,25-45k·15薪,经验不限硕士及以上,国内知名物联解决方案提供商,|通信业|10000人以上|,张女士
控制算法工程师,杭州,,25-50k·14薪,1-3年本科及以上,HY,|智能硬件|10000人以上|,王先生
算法工程师（汽车电子）,杭州,,25-50k·15薪,1-3年学历不限,国内知名物联解决方案提供商,|电子设备|已上市|2000-5000人|,盛先生
AI算法部署工程师,杭州,,30-50k·13薪,3-5年硕士及以上,初创AI公司,|电子/芯片/半导体|100-499人|,吴女士
运动控制算法工程师,杭州,,25-50k·16薪,经验不限硕士及以上,知名互联网公司,|互联网/电商|已上市|10000人以上|,周先生
语音算法开发工程师,杭州,,20-40k·15薪,3-5年统招本科,知名AI芯片公司,|电子/芯片/半导体|A轮|50-99人|,卓先生
OCR/CV算法工程师,杭州,,25-40k·15薪,3-5年统招本科,杭州某人工智能知名企业,|人工智能|A轮|100-499人|,宋先生
医学超声成像算法研究员,杭州,,15-30k,经验不限博士,之江实验室,|人工智能|2000-5000人|,沈女士
数据工程师（算法方向）,杭州-滨江区,,25-50k·14薪,3-5年本科及以上,杭州易有料科技有限公司,|企业服务软件|B轮|100-499人|,刘先生
数据专家-算法方向,杭州-萧山区,,15-30k,5-10年统招本科,智马达汽车有限公司,|汽车/摩托车|500-999人|,郑先生
资深算法工程师,杭州-西湖区,,20-30k·15薪,1-3年本科及以上,e签宝,|企业服务软件|D轮|500-999人|,陈先生
控制算法工程师,杭州-余杭区,,20-30k·15薪,5-10年硕士及以上,海康智联,|IT服务|100-499人|,彭女士
医学超声成像算法研究员,杭州,,15-30k,一年以下博士,之江实验室,|人工智能|2000-5000人|,顾女士
算法工程师（5号线聚才路地铁口）,杭州,,15-25k,经验不限硕士及以上,杭州锐颖科技有限公司,|计算机/网络设备|50-99人|,张女士
资深 AI 算法专家,杭州,,20-40k,3-5年硕士及以上,西湖云谷智药(杭州)基因科技有限公司,|制药/生物工程|100-499人|,范女士
算法专家,杭州-西湖区,,30-45k·14薪,5-10年统招本科,婚礼纪,|互联网+|D轮|1000-2000人|,宣女士
SLAM算法工程师 (MJ000094),杭州-西湖区,,20-40k·15薪,1-3年统招本科,上海仙途智能科技有限公司,|互联网/电商|B轮|100-499人|,唐女士
算法工程师,杭州-西湖区,,15-30k,经验不限统招本科,婚礼纪,|互联网+|D轮|1000-2000人|,宣女士
视觉算法工程师,杭州,,10-20k·14薪,3-5年本科及以上,杭州徐睿机械有限公司,|机械设备制造|100-499人|,缪女士
人工智能算法工程师,杭州,,15-25k·13薪,1-3年硕士及以上,杭州瑞普基因科技有限公司,|制药/生物工程|融资未公开|100-499人|,李女士
资深算法架构师（杭州）,杭州-西湖区,,15-40k,5-10年硕士及以上,虹软科技股份有限公司,|计算机软件|500-999人|,李先生
图像处理算法工程师,杭州,,15-34k·14薪,1-3年硕士及以上,舜宇,|电子/芯片/半导体|10000人以上|,陈先生
音频算法工程师,杭州,,25-40k·15薪,经验不限统招本科,某知名科技型公司,|互联网/电商|A轮|10000人以上|,吴女士
电源BMS算法开发专家,杭州,,30-60k,3-5年硕士及以上,知名上市智能电动汽车新制造企业,|动力系统|2000-5000人|,麻女士
风电控制算法主任工程师,杭州,,18-36k·15薪,经验不限本科及以上,某大型无人驾驶项目团队,|人工智能|融资未公开|1000-2000人|,侯先生
规划算法工程师,杭州,,20-25k,经验不限统招本科,智能驾驶系统研发公司,|自动驾驶|融资未公开|500-999人|,赵女士
资深算法专家,杭州,,100-120k·16薪,10年以上统招本科,某头部金融科技公司,|金融科技|融资未公开|10000人以上|,任先生
高级算法工程师,杭州,,25-35k·15薪,3-5年本科及以上,杭州某医疗有限公司,|医疗器械|A轮|100-499人|,苏女士
基因智能-算法专家,杭州,,100-120k·20薪,3-5年博士,世界500强公司,|互联网+|10000人以上|,王先生
视觉算法,杭州,,25-50k·16薪,经验不限硕士及以上,知名互联网公司,|互联网/电商|已上市|10000人以上|,周先生
机器人控制算法工程师,杭州-上城区,,15-30k·16薪,3-5年学历不限,杭州某智能科技有限公司（机械臂）,|互联网/电商|A轮|50-99人|,李女士
高级图形算法工程师,杭州-余杭区,,30-50k·15薪,3-5年统招本科,某高科技企业,|企业服务软件|天使轮|50-99人|,刘女士
图像搜索算法工程师,杭州,,30-60k·15薪,经验不限统招本科,国内知名电商行业服务商,|互联网/电商|融资未公开|100-499人|,龚女士
风电控制算法主任工程师,杭州,,18-36k·15薪,经验不限本科及以上,某大型无人驾驶项目团队,|人工智能|融资未公开|1000-2000人|,侯先生
SLAM算法工程师,杭州,,20-40k,3-5年统招本科,世界VR/AR大会入围企业,|智能硬件|B轮|100-499人|,杨女士
控制算法工程师,杭州,,20-40k,经验不限硕士及以上,某大型国企（北京、上海、湖南、广东研发基地）,|仪器/电气/自动化|1000-2000人|,李女士
高级推荐算法专家,杭州-余杭区,,70-100k,经验不限硕士及以上,某网络视频公司,|互联网/电商|融资未公开|500-999人|,徐女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
NLP高级算法专家,杭州-西湖区,,60-90k,5-10年硕士及以上,某金融科技企业,|互联网金融|10000人以上|,徐女士
算法工程师,杭州,,35-60k·16薪,1-3年硕士及以上,某AI医疗企业,|人工智能|C轮|100-499人|,李先生
运筹优化算法工程师,杭州,,28-56k·16薪,经验不限硕士及以上,知名互联网公司,|互联网/电商|已上市|10000人以上|,周先生
2d图像算法,杭州,,25-35k·14薪,经验不限统招本科,杭州人工智能拟上市公司,|人工智能|A轮|100-499人|,汪女士
机器视觉算法工程师,杭州,,20-30k·14薪,5-10年大专及以上,某智能工厂解决方案公司,|电子/芯片/半导体|1000-2000人|,谭先生
视觉算法工程师,杭州-余杭区,,20-30k,经验不限统招本科,智能科技公司,|人工智能|B轮|50-99人|,何女士
算法工程师,杭州-滨江区,,17-25k,3-5年本科及以上,壹体体育,|互联网体育|融资未公开|100-499人|,王女士
算法工程师,杭州-滨江区,,17-25k,3-5年本科及以上,壹体体育,|互联网体育|融资未公开|100-499人|,卢先生
决策规划算法工程师,杭州,,30-60k,3-5年硕士及以上,知名上市智能电动汽车新制造企业,|动力系统|2000-5000人|,麻女士
高级算法工程师,杭州-余杭区,,25-35k,5-10年本科及以上,光珀,|电子/芯片/半导体|B轮|100-499人|,石女士
算法工程师,杭州,,12-20k·14薪,经验不限统招本科,杭州华塑科技股份有限公司,|智能硬件|100-499人|,陈女士
机器人算法工程师,杭州,,30-60k·14薪,1-3年硕士及以上,杭州景业智能科技股份有限公司,|仪器/电气/自动化|100-499人|,程女士
高级AI算法工程师,杭州-余杭区,,20-30k·16薪,3-5年统招本科,某知名国企,|通信业|融资未公开|1000-2000人|,王女士
EIS算法工程师,杭州,,25-40k·14薪,3-5年硕士及以上,零零科技,|电子设备|B轮|100-499人|,李先生
高级图像算法工程师,杭州-上城区,,20-25k·13薪,3-5年本科及以上,明峰,|医疗器械|500-999人|,周女士
控制算法工程师,杭州-西湖区,,8-15k,3-5年硕士及以上,浙江运达风电股份有限公司,|新能源|沪深A股上市|1000-2000人|,倪先生
三维重建算法工程师,杭州-滨江区,,25-40k·16薪,3-5年硕士及以上,某大型智能硬件公司,|电子设备|已上市|10000人以上|,石先生
金融算法,杭州-拱墅区,,25-35k·15薪,3-5年统招本科,杭州某公司,|互联网+|50-99人|,徐先生
算法高级工程师,杭州,,35-50k,经验不限硕士及以上,国内知名互联网机器人科技公司,|互联网/电商|1000-2000人|,曾先生
nlp算法专家,杭州-拱墅区,,45-75k·15薪,5-10年统招本科,知名云计算公司,|大数据|100-499人|,卓先生
算法总监,杭州,,60-90k·13薪,10年以上硕士及以上,Rokid,|VR/AR|C轮|100-499人|,舒女士
机械臂算法专家,杭州-西湖区,,25-45k,3-5年统招本科,久择医疗,|医疗器械|100-499人|,马女士
图像算法工程师,杭州-余杭区,,15-20k,3-5年本科及以上,艾康特医疗,|医疗器械|100-499人|,钱女士
电机控制算法工程师,杭州-滨江区,,20-30k·14薪,1-3年硕士及以上,凤凰光学,|原材料加工|沪深A股上市|2000-5000人|,雷先生
ISP算法工程师,杭州,,20-40k·14薪,3-5年硕士及以上,零零科技,|电子设备|B轮|100-499人|,李先生
运动控制算法工程师,杭州-西湖区,,25-40k·13薪,3-5年硕士及以上,三坛医疗,|医疗器械|100-499人|,张女士
机械臂高级算法工程师,杭州,,30-45k,5-10年硕士及以上,三坛医疗,|医疗器械|100-499人|,张女士
3A算法工程师(006903),杭州-西湖区,,20-30k,3-5年本科及以上,vivo,|通信业|10000人以上|,梁女士
视频图像算法工程师(006730),杭州-西湖区,,面议,5-10年硕士及以上,vivo,|通信业|10000人以上|,梁女士
PET图像重建高级算法工程师,杭州,,25-45k·15薪,3-5年硕士及以上,知名某医疗设备公司,|医疗器械|战略融资|500-999人|,姚女士
反作弊算法专家,杭州-滨江区,,30-50k·14薪,3-5年硕士及以上,某大型互联网公司,|互联网/电商|B轮|1000-2000人|,徐女士
nlp算法专家,杭州-拱墅区,,45-75k·15薪,5-10年统招本科,知名云计算公司,|大数据|100-499人|,卓先生
算法专家,杭州-萧山区,,40-60k·16薪,5-10年统招本科,浙江某网络科技有限公司,|互联网金融|融资未公开|50-99人|,黄先生
算法专家,杭州-萧山区,,40-60k·16薪,5-10年统招本科,杭州某金融科技服务有限公司,|互联网金融|100-499人|,李女士
算法,杭州-萧山区,,40-70k·16薪,5-10年统招本科,某知名金融科技类企业,|金融科技|B轮|100-499人|,陈先生
算法工程师,杭州-西湖区,,30-60k·13薪,3-5年硕士及以上,久择医疗,|医疗器械|100-499人|,马女士
算法工程师,杭州-西湖区,,25-50k·13薪,3-5年硕士及以上,三坛医疗,|医疗器械|100-499人|,王女士
ai算法工程师,杭州,,18-28k·15薪,3-5年统招本科,浙江华为,|通信业|融资未公开|500-999人|,侯女士
机械臂算法专家,杭州-西湖区,,40-70k,5-10年硕士及以上,三坛医疗,|医疗器械|100-499人|,张女士
