职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
图像算法工程师,北京,,20-40k,1-3年本科及以上,北京某科技有限公司,|医疗/保健/美容|D轮及以上|50-99人|,张女士
算法工程师-机器学习leader,北京,,45-75k·18薪,3-5年统招本科,国内知名的互联网科技公司,|文娱/内容平台|D轮及以上|10000人以上|,王佳宁
物理层上行链路算法设计师,北京,,40-70k·13薪,3-5年硕士及以上,北京某芯片研发公司,|人工智能芯片|50-99人|,刘女士
slam算法工程师,北京,,30-60k·13薪,3-5年硕士及以上,某独角兽公司,|人工智能|C轮|100-499人|,李女士
算法总监#11,北京,,30-60k·15薪,3-5年统招本科,知名可重构（CGRA）系列芯片技术提供商,|互联网/电商|100-499人|,张女士
算法总监#11,北京,,30-60k·15薪,3-5年统招本科,知名可重构（CGRA）系列芯片技术提供商,|电子/芯片/半导体|100-499人|,张女士
高级感知算法工程师,北京,,35-55k,3-5年硕士及以上,国内某自动驾驶知名企业,|互联网/电商|B轮|100-499人|,周先生
FPGA逻辑算法专家,北京,,35-65k·14薪,10年以上统招本科,某大型集团公司,|电子/芯片/半导体|10000人以上|,田女士
算法工程师,北京,,22-30k·16薪,3-5年硕士及以上,国内知名互联网公司,|互联网/电商|已上市|10000人以上|,侯先生
高级图像算法工程师,北京,,30-50k,5-10年硕士及以上,某机器视觉技术股份有限公司,|计算机视觉|D轮及以上|1000-2000人|,马女士
算法产品经理,北京,,30-60k·16薪,3-5年本科及以上,某国内高科技公司,|导航定位|500-999人|,李女士
算法工程师,北京,,20-40k·14薪,3-5年统招本科,知名导航车联网解决方案公司,|企业服务软件|2000-5000人|,钟女士
算法工程师,北京-海淀区,,30-50k,3-5年统招本科,基于联邦学习的前沿技术创业公司,|互联网/电商|A轮|50-99人|,肖女士
感知算法团队负责人,北京,,100-200k,5-10年本科及以上,自动驾驶独角兽,|自动驾驶|500-999人|,陈先生
推荐算法总监/高级总监,北京,,100-200k,10年以上本科及以上,一线互联网大厂,|互联网+|10000人以上|,陈先生
物理层上行链算法设计师,北京-海淀区,,40-70k·14薪,经验不限统招本科,5G通信芯片公司,|电子/芯片/半导体|C轮|50-99人|,李女士
高级算法工程师,北京-海淀区,,20-35k,经验不限统招本科,北京睿信丰科技有限公司,|通信业|100-499人|,路女士
机器人算法工程师(J10191),北京-房山区,,20-40k·14薪,3-5年统招本科,达闼科技,|人工智能|B轮|500-999人|,董女士
机器人算法工程师(J10191),北京-朝阳区,,20-40k·14薪,3-5年统招本科,达闼科技,|人工智能|B轮|500-999人|,董女士
组合导航算法工程师/融合定位算法工程师,北京,,45-70k·14薪,5-10年本科及以上,北京智行者科技有限公司,|汽车/摩托车|100-499人|,熊先生
决策规划算法工程师,北京,,30-60k·14薪,1-3年硕士及以上,北京鉴智机器人科技有限公司,|人工智能|A轮|50-99人|,刘先生
图像算法研发工程师,北京-朝阳区,,25-50k,3-5年统招本科,浙江吉利控股集团,|汽车/摩托车|10000人以上|,赵女士
决策规划算法工程师,北京-海淀区,,30-60k·14薪,3-5年本科及以上,北京鉴智机器人科技有限公司,|人工智能|A轮|50-99人|,宋女士
融合算法工程师,北京-海淀区,,30-60k·14薪,3-5年本科及以上,北京鉴智机器人科技有限公司,|人工智能|A轮|50-99人|,宋女士
视觉算法工程师,北京,,30-60k,3-5年本科及以上,北京初速度科技有限公司,|自动驾驶|100-499人|,陈女士
算法工程师,北京-海淀区,,25-50k·14薪,经验不限统招本科,北京天智航医疗科技股份有限公司,|医疗器械|已上市|100-499人|,张女士
视频云-图像算法及AI应用工程师,北京-海淀区,,20-30k·15薪,3-5年统招本科,联通数字科技有限公司,|计算机软件|融资未公开|2000-5000人|,白先生
规划控制算法工程师,北京,,25-50k·14薪,3-5年硕士及以上,北京智行者科技有限公司,|汽车/摩托车|100-499人|,梁女士
决策规划算法专家-无人车,北京-朝阳区,,25-50k·15薪,1-3年硕士及以上,美团,|互联网/电商|港股上市|10000人以上|,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
美团地图-路况算法策略工程师,北京-朝阳区,,25-50k·15薪,3-5年硕士及以上,美团,|互联网/电商|港股上市|10000人以上|,李女士
物理算法工程师,北京-海淀区,,25-45k·14薪,经验不限硕士及以上,纳米维景,|医疗器械|100-499人|,老女士
AI算法负责人（互联网医疗）,北京,,50-80k·13薪,5-10年硕士及以上,元知智能研究院,|人工智能|100-499人|,李女士
数据挖掘/机器学习算法专家,北京-海淀区,,80-110k·15薪,5-10年统招本科,深圳虾皮信息科技有限公司,|互联网/电商|5000-10000人|,及女士
算法工程师,北京-海淀区,,40-70k·15薪,3-5年统招本科,深圳虾皮信息科技有限公司,|互联网/电商|5000-10000人|,及女士
推荐算法工程师,北京,,30-55k·13薪,5-10年统招本科,元知智能研究院,|人工智能|100-499人|,李女士
人工智能算法工程师,北京,,50-80k,3-5年统招本科,中防创融,|人工智能芯片|融资未公开|100-499人|,杨女士
CV医学图像医疗图像医学影像算法研究员,北京,,20-40k·14薪,经验不限本科及以上,医准智能,|人工智能|C轮|100-499人|,马女士
高级图像算法工程师,北京,,35-55k·13薪,3-5年本科及以上,北京华捷艾米科技有限公司,|人工智能|C轮|500-999人|,董女士
机器视觉算法应用工程师,北京,,20-40k,3-5年硕士及以上,北京敏锐达致机器人科技有限责任公司,|电子/芯片/半导体|50-99人|,马女士
机器视觉算法工程师,北京,,20-40k,3-5年硕士及以上,北京敏锐达致机器人科技有限责任公司,|电子/芯片/半导体|50-99人|,马女士
心电算法工程师,北京-朝阳区,,25-50k·15薪,3-5年统招本科,北京几何科技,|医疗器械|50-99人|,苏女士
激光雷达感知算法工程师,北京-海淀区,,25-50k,经验不限本科及以上,MINIEYE,|计算机视觉|D轮|100-499人|,黄先生
SLAM算法工程师,北京-海淀区,,25-50k,经验不限本科及以上,MINIEYE,|计算机视觉|D轮|100-499人|,黄先生
算法开发工程师,北京-海淀区,,18-36k·14薪,1-3年本科及以上,中科慧远,|仪器/电气/自动化|100-499人|,杨女士
广告算法工程师(012552),北京,,20-40k,经验不限统招本科,vivo,|通信业|10000人以上|,骆先生
ai算法工程师,北京,,20-35k·14薪,3-5年本科及以上,崭珀科技,|自动驾驶|A轮|1-49人|,田女士
高级医学图像算法工程师,北京,,30-40k·14薪,3-5年硕士及以上,歌锐医疗,|医疗器械|50-99人|,董女士
3A算法专家,北京-海淀区,,70-100k·14薪,3-5年本科及以上,深圳比特微电子科技有限公司,|电子/芯片/半导体|100-499人|,高女士
算法工程师（图像配准）,北京,,20-40k·13薪,经验不限硕士及以上,柏视医疗,|互联网/电商|A轮|50-99人|,陈先生
SEO算法工程师 (MJ003878),北京-海淀区,,30-40k·13薪,1-3年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
算法工程师,北京-大兴区,,25-35k·13薪,1-3年硕士及以上,霍里思特,|采掘/冶炼/矿产|融资未公开|100-499人|,田女士
图像处理与识别算法工程师,北京,,15-30k·14薪,3-5年本科及以上,纳米维景,|医疗器械|100-499人|,老女士
立体视觉算法工程师,北京,,25-40k·13薪,3-5年硕士及以上,北京华捷艾米科技有限公司,|人工智能|C轮|500-999人|,董女士
惯导算法工程师（北京）,北京-丰台区,,20-30k·14薪,3-5年本科及以上,天箭惯性,|仪器仪表|战略投资|100-499人|,张女士
高精度地图算法工程师（点云）,北京,,20-40k,5-10年硕士及以上,北京易控智驾科技有限公司,|计算机软件|B轮|50-99人|,汪女士
风控算法工程师,北京,,25-40k,1-3年统招本科,马上消费,|互联网金融|2000-5000人|,郭女士
决策规划算法工程师,北京,,50-80k·18薪,3-5年本科及以上,国内猎头公司,|互联网/电商|5000-10000人|,曾先生
惯导算法工程师,北京-丰台区,,30-40k,3-5年本科及以上,重庆某惯性科技股份有限公司,|电子设备|战略融资|100-499人|,唐女士
AI图像算法工程师,北京-大兴区,,23-45k,1-3年硕士及以上,北京霍里思特科,|计算机视觉|融资未公开|100-499人|,封女士
机器视觉算法工程师,北京,,20-40k·14薪,3-5年学历不限,某人工智能独角兽公司,|人工智能|C轮|100-499人|,王女士
低速自动驾驶感知算法专家,北京-海淀区,,70-100k·14薪,5-10年统招本科,国内知名新能源汽车企业,|汽车/摩托车|已上市|1000-2000人|,周女士
人工智能算法开发专家,北京-海淀区,,25-50k·16薪,经验不限统招本科,GPU芯片公司,|电子/芯片/半导体|战略融资|100-499人|,李女士
ADAS算法工程师,北京,,25-50k·14薪,1-3年统招本科,某头部汽车制造企业,|汽车/摩托车|10000人以上|,李女士
算法工程师,北京-海淀区,,50-70k,经验不限硕士及以上,国内知名智能工业软件开发公司,|计算机软件|C轮|100-499人|,杨先生
Slam算法高级/资深专家,北京,,100-130k,3-5年硕士及以上,某知名互联网公司,|互联网/电商|已上市|10000人以上|,李女士
高级算法研究员,北京,,30-60k·15薪,3-5年本科及以上,医疗影像AI公司,|制药/生物工程|C轮|100-499人|,沈先生
联邦学习算法研发工程师,北京,,18-25k·16薪,经验不限统招本科,某金融科技公司,|金融科技|战略融资|5000-10000人|,胡女士
行为预测算法工程师,北京-海淀区,,30-60k·15薪,3-5年统招本科,某自动驾驶全球一流企业,|人工智能|战略融资|500-999人|,胡先生
深度学习算法工程师,北京-海淀区,,40-60k·14薪,3-5年硕士及以上,某技术股份公司,|IT服务|其他|500-999人|,李先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法高级工程师 （深度学习模型）,北京,,25-45k·13薪,1-3年统招本科,某大型知名上市公司,|人工智能|已上市|1000-2000人|,李女士
规划控制算法工程师（ADAS）,北京-海淀区,,20-40k·15薪,3-5年统招本科,北京**科技有限公司,|汽车/摩托车|A轮|100-499人|,张先生
导航算法工程师,北京-海淀区,,28-50k·14薪,3-5年硕士及以上,某知名互联网公司,|互联网/电商|C轮|100-499人|,潘女士
定位算法工程师,北京-海淀区,,28-50k·14薪,3-5年硕士及以上,某知名互联网公司,|互联网/电商|C轮|100-499人|,潘女士
导航算法工程师,北京,,30-50k·14薪,3-5年硕士及以上,科技互联网研发公司,|人工智能|C轮|100-499人|,王女士
定位算法工程师,北京,,30-50k·14薪,3-5年硕士及以上,科技互联网研发公司,|人工智能|C轮|100-499人|,王女士
算法研究员,北京,,30-55k·14薪,经验不限硕士及以上,某AI医疗独角兽企业,|人工智能|D轮及以上|100-499人|,张女士
推荐算法工程师,北京,,25-40k·13薪,3-5年统招本科,某软件百强企业,|计算机软件|1000-2000人|,梅女士
感知融合算法工程师,北京,,25-50k,3-5年硕士及以上,国内知名自动驾驶企业,|汽车/摩托车|A轮|100-499人|,郭先生
TTS算法工程师,北京-海淀区,,20-30k,3-5年统招本科,某(北京)信息科技有限公司,|人工智能|融资未公开|100-499人|,李女士
算法工程师,北京,,35-60k,3-5年本科及以上,智行者,|自动驾驶|C轮|100-499人|,曹先生
算法专家,北京,,35-65k·13薪,3-5年硕士及以上,某大型著名企业集团,|互联网/电商|10000人以上|,李女士
感知融合算法工程师,北京,,40-70k·14薪,5-10年硕士及以上,上海某汽车有限公司,|汽车/摩托车|已上市|10000人以上|,李女士
视觉导航算法工程师（视觉SLAM）,北京,,30-40k,经验不限统招本科,知名高科技公司,|计算机/网络设备|500-999人|,赵先生
算法研究员,北京,,30-60k·14薪,经验不限统招本科,某AI医疗独角兽企业,|人工智能|D轮及以上|100-499人|,张女士
算法工程师,北京-朝阳区,,40-70k,3-5年本科及以上,某某技术有限公司,|互联网/电商|B轮|500-999人|,莫女士
算法工程师,北京,,40-50k·13薪,5-10年统招本科,锐仕方达,|人力资源|50-99人|,刘女士
算法工程师,北京,,25-40k·14薪,3-5年统招本科,一线手机品牌,|批发零售|其他|2000-5000人|,曾德康
用户增长算法工程师,北京,,40-70k,3-5年统招本科,某互联网公司,|互联网/电商|500-999人|,王先生
FPGA通信算法高级工程师（双休）,北京-海淀区,,35-50k,经验不限统招本科,北京知名卫星科技有限公司,|航空/航天|B轮|100-499人|,祁先生
推荐算法专家,北京,,40-70k,1-3年统招本科,某知名互联网公司,|互联网/电商|1000-2000人|,施女士
视觉算法工程师,北京,,25-35k·14薪,1-3年硕士及以上,某科技有限公司,|行业解决方案|A轮|100-499人|,崔女士
FPGA通信算法高级工程师,北京,,30-50k,5-10年本科及以上,锐仕方达,|电子设备|1-49人|,刘女士
算法科学家,北京-朝阳区,,60-80k·14薪,5-10年硕士及以上,某AI医疗科技公司,|计算机软件|D轮及以上|100-499人|,王女士
平台RTK算法工程师,北京,,30-60k·16薪,3-5年统招本科,某集团公司,|互联网/电商|10000人以上|,李先生
资深图像算法工程师/专家,北京,,100-200k·16薪,经验不限本科及以上,某互联网企业,|互联网/电商|已上市|10000人以上|,刘女士
深度学习算法工程师,北京,,20-40k·14薪,经验不限统招本科,知名AI医疗公司,|AI行业应用|D轮及以上|100-499人|,刘女士
算法VP,北京,,100-150k·14薪,10年以上硕士及以上,国资背景的人工智能医疗创新高科技企业,|人工智能|D轮及以上|100-499人|,刘女士
高级AI算法工程师,北京,,60-80k·15薪,5-10年学历不限,北京某芯片公司,|芯片/集成电路|1000-2000人|,李女士
算法工程师,北京,,30-50k·15薪,3-5年统招本科,某知名大型互联网公司,|互联网/电商|B轮|500-999人|,涂女士
规划算法工程师,北京,,25-50k·14薪,经验不限统招本科,某智能驾驶公司,|汽车/摩托车|100-499人|,戴先生
资深AI算法工程师,北京,,50-80k·15薪,5-10年统招本科,国内知名AI芯片厂商,|电子/芯片/半导体|1000-2000人|,刘女士
算法主管,北京,,50-80k·13薪,5-10年本科及以上,互联网工业,|人工智能|1-49人|,闫女士
算法研究员,北京-朝阳区,,30-60k·14薪,3-5年统招本科,某AI医疗科技公司,|计算机软件|D轮及以上|100-499人|,王女士
算法工程师,北京-海淀区,,20-40k·13薪,经验不限本科及以上,北京某手机IOT机器人公司,|通信设备|已上市|10000人以上|,林先生
算法工程师（工程实现）,北京,,30-60k·14薪,经验不限统招本科,国资背景的人工智能医疗创新高科技企业,|人工智能|D轮及以上|100-499人|,刘女士
算法工程师,北京,,25-50k,1-3年博士,某知名电商集团,|互联网/电商|已上市|10000人以上|,高先生
高级nlp算法工程师,北京-海淀区,,30-60k·14薪,5-10年硕士及以上,北京某科技有限公司,|IT服务|B轮|100-499人|,沈先生
自动驾驶感知算法工程师（Camera）,北京,,20-40k,经验不限统招本科,北京某智能驾驶公司,|计算机软件|战略融资|100-499人|,张女士
ISP算法工程师#11-Y,北京,,25-50k·14薪,1-3年统招本科,国内知名光谱AI芯片和智慧感知服务商,|互联网/电商|50-99人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ISP算法工程师#11-YG,北京,,25-50k·14薪,1-3年统招本科,国内知名光谱AI芯片和智慧感知服务商,|电子/芯片/半导体|50-99人|,张女士
通信算法工程师,北京,,100-200k,经验不限统招本科,某电子信息装备有限公司,|电子/芯片/半导体|已上市|500-999人|,何女士
雷达算法工程师（数据处理）,北京,,25-40k·13薪,5-10年统招本科,某大学创新中心,|通信业|100-499人|,杨先生
信息安全算法架构专家,北京-海淀区,,29-55k·16薪,经验不限统招本科,某云端芯片公司,|电子/芯片/半导体|战略融资|100-499人|,黄女士
算法研究员（研究方向）,北京,,20-30k·14薪,经验不限统招本科,国资背景的人工智能医疗创新高科技企业,|人工智能|D轮及以上|100-499人|,刘女士
图像算法,北京,,50-80k·15薪,经验不限本科及以上,某电商平台,|互联网/电商|1000-2000人|,李先生
感知算法工程师,北京,,4-8k·15薪,经验不限学历不限,某著名科技公司,|人工智能|其他|10000人以上|,余先生
智慧交通图像算法高级工程师,北京,,55-85k·16薪,经验不限本科及以上,某互联网企业,|互联网/电商|已上市|10000人以上|,刘女士
资深算法工程师,北京,,70-100k,3-5年统招本科,某互联网公司,|互联网/电商|500-999人|,黄先生
3D视觉算法工程师,北京,,30-60k·16薪,3-5年本科及以上,智优聘管理咨询,|咨询服务|1-49人|,胡女士
数据挖掘岗（算法）,北京-丰台区,,20-35k·24薪,5-10年统招本科,某口碑佳股份制银行,|银行|已上市|2000-5000人|,肖女士
Slam算法高级/资深专家,北京,,100-130k,3-5年统招本科,某知名公司,|互联网/电商|已上市|2000-5000人|,李女士
nlp算法工程师,北京-朝阳区,,35-50k·14薪,1-3年学历不限,某知名互联网公司,|互联网/电商|100-499人|,赵女士
高级算法工程师,北京,,30-50k·14薪,经验不限硕士及以上,某3D摄像头企业,|人工智能|融资未公开|50-99人|,熊先生
AI算法工程师（网络智能化）,北京-西城区,,25-35k,经验不限本科及以上,某通信集团研究院,|互联网/电商|1000-2000人|,唐先生
机器学习算法研究员（图像）,北京-朝阳区,,35-40k·15薪,1-3年博士,IT行业外企,|计算机软件|2000-5000人|,王女士
视频编解码算法专家,北京,,40-70k·15薪,经验不限统招本科,某知名云计算公司,|云服务|500-999人|,高女士
扫地机器人slam算法工程师,北京-海淀区,,30-60k·14薪,经验不限统招本科,北京小米科技有限责任公司,|消费电子|其他|10000人以上|,林先生
计算机视觉算法研究员,北京,,25-45k·15薪,3-5年硕士及以上,外资研究院,|通信业|5000-10000人|,金女士
高级算法研究员(医疗方向),北京,,25-40k,经验不限统招本科,合力东方-纳,|医疗器械|不需要融资|100-499人|,王先生
RTK算法工程师,北京,,20-40k·14薪,经验不限统招本科,北京某科技公司,|互联网/电商|100-499人|,柳女士
数据算法经理,北京,,40-54k·15薪,5-10年统招本科,国内某知名公司,|快消品|10000人以上|,邱先生
nlp算法工程师,北京-朝阳区,,35-50k·14薪,1-3年学历不限,某知名互联网公司,|互联网/电商|100-499人|,赵女士
算法工程师,北京-海淀区,,30-50k·14薪,3-5年统招本科,人工智能医疗创新高科技企业,|人工智能|D轮及以上|100-499人|,肖女士
风控算法专家（北京，上海，杭州，深圳）,北京,,50-80k·20薪,5-10年本科及以上,一线互联网大厂,|互联网+|10000人以上|,陈先生
语音算法工程师,北京,,25-35k,3-5年硕士及以上,拟未(北京)科技有限公司,|半导体|500-999人|,李先生
行为预测算法工程师,北京-海淀区,,30-60k·15薪,1-3年本科及以上,北京斯年智驾科技有限公司,|自动驾驶|A轮|50-99人|,王女士
计算机视觉算法工程师,北京,,30-60k·15薪,1-3年本科及以上,北京斯年智驾科技有限公司,|自动驾驶|A轮|50-99人|,王女士
深度学习算法工程师,北京,,35-50k·14薪,3-5年统招本科,臻迪科技,|消费电子|100-499人|,杜女士
知识挖掘算法主管工程师,北京-海淀区,,25-40k,3-5年硕士及以上,联想,|计算机/网络设备|港股上市|10000人以上|,刘女士
知识挖掘算法工程师,北京-海淀区,,35-55k,5-10年本科及以上,联想,|计算机/网络设备|港股上市|10000人以上|,刘女士
通信算法工程师,北京-朝阳区,,30-50k,1-3年硕士及以上,汉微半导体,|人工智能芯片|1-49人|,方女士
算法工程师,北京,,25-35k·14薪,3-5年硕士及以上,银河水滴科技(北京)有限公司,|计算机软件|A轮|100-499人|,韩女士
推荐算法工程师,北京-海淀区,,10-20k,经验不限本科及以上,东信北邮,|通信业|1000-2000人|,苏女士
图像算法工程师,北京-大兴区,,15-30k,3-5年硕士及以上,俐玛精密测量技术(苏州)有限公司,|工业自动化|融资未公开|100-499人|,牛女士
算法工程师,北京,,30-50k·15薪,3-5年硕士及以上,舟谱数据,|互联网/电商|B轮|500-999人|,朱女士
高级运动控制算法工程师,北京-石景山区,,20-30k,3-5年本科及以上,东土科技,|计算机/网络设备|已上市|100-499人|,陈先生
高级算法工程师,北京,,35-50k·14薪,5-10年硕士及以上,万东医疗,|制药/生物工程|沪深A股上市|500-999人|,张女士
机器学习算法科学家,北京-朝阳区,,30-60k·13薪,经验不限硕士及以上,宏瓴科技,|大数据|A轮|1-49人|,武女士
搜索算法工程师,北京,,15-30k·14薪,1-3年本科及以上,猎聘,|计算机软件|港股上市|2000-5000人|,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
NLU/NLP 算法技术总监 (MJ000057),北京,,40-70k·13薪,经验不限硕士及以上,蓝诺微银,|金融科技|100-499人|,单女士
算法工程师-机器人控制（医药健康产业招聘）,北京-海淀区,,18-35k,3-5年统招本科,北京敏锐达致机器人科技有限责任公司,|电子/芯片/半导体|50-99人|,吴女士
文本挖掘与分析算法工程师,北京,,15-35k·16薪,经验不限硕士及以上,泰康保险集团股份有限公司,|保险|10000人以上|,HR
通信算法工程师,北京-海淀区,,30-50k·14薪,3-5年硕士及以上,联盛德微电子,|电子/芯片/半导体|C轮|50-99人|,彭女士
文本挖掘与分析算法工程师,北京,,15-40k·16薪,3-5年统招本科,泰康保险集团股份有限公司,|保险|10000人以上|,赵女士
高级算法工程师,北京,,15-30k·13薪,1-3年统招本科,苏州恩巨网络有限公司,|计算机软件|50-99人|,王女士
高级算法工程师/算法科学家,北京,,30-55k,5-10年硕士及以上,赛纳生物科技(北京)有限公司,|医疗器械|C轮|100-499人|,刘女士
算法专家,北京,,40-60k,5-10年统招本科,马上消费,|互联网金融|2000-5000人|,郭女士
机器人路径规划算法工程师,北京-朝阳区,,20-40k,3-5年本科及以上,INDEMIND,|计算机/网络设备|50-99人|,张女士
惯性导航算法工程师,北京-朝阳区,,20-40k,3-5年本科及以上,INDEMIND,|计算机/网络设备|50-99人|,张女士
资深算法工程师（影像部）,北京-昌平区,,20-35k,3-5年硕士及以上,北京永新医疗设备有限公司,|医疗器械|100-499人|,王女士
高级算法工程师（事业部）,北京-昌平区,,15-30k,3-5年本科及以上,北京永新医疗设备有限公司,|医疗器械|100-499人|,王女士
组合导航算法工程师,北京,,面议,经验不限硕士及以上,和芯星通科技(北京)有限公司,|电子/芯片/半导体|100-499人|,杨女士
算法总监,北京-朝阳区,,80-110k,10年以上硕士及以上,新奥集团,|能源/水利|10000人以上|,崔女士
算法工程师-机器人控制,北京,,18-35k,1-3年硕士及以上,北京敏锐达致机器人科技有限责任公司,|电子/芯片/半导体|50-99人|,董女士
图像算法研究专家,北京,,20-35k·14薪,经验不限博士,佳能医疗系统（中国）有限公司,|医疗器械|500-999人|,高女士
深度学习算法工程师-轨道交通,北京-海淀区,,12-35k,经验不限硕士及以上,北京谛声科技有限责任公司,|电子/芯片/半导体|1-49人|,韩女士
音频算法工程师,北京-海淀区,,15-25k·15薪,1-3年本科及以上,北京声加科技,|计算机软件|A轮|1-49人|,刘女士
激光SLAM算法工程师,北京-朝阳区,,20-40k,1-3年硕士及以上,INDEMIND,|计算机/网络设备|50-99人|,张女士
算法工程师,北京,,35-50k·14薪,经验不限统招本科,京东科技集团,|人工智能|10000人以上|,白女士
预测算法工程师,北京,,100-130k,3-5年统招本科,某知名公司,|互联网/电商|C轮|500-999人|,李先生
控制算法工程师,北京,,50-80k·18薪,5-10年硕士及以上,国内猎头公司,|互联网/电商|5000-10000人|,曾先生
高级算法工程师,北京,,40-60k·14薪,经验不限统招本科,某人工智能医疗科技企业,|人工智能|C轮|100-499人|,郭女士
推荐算法工程师,北京,,30-60k,1-3年大专及以上,山东鲸才信息技术有限公司,|互联网+|融资未公开|500-999人|,贺先生
算法工程师,北京,,20-40k·13薪,5-10年硕士及以上,国企中字头,|电子商务|融资未公开|500-999人|,张女士
AI算法工程化工程师,北京,,25-40k·14薪,经验不限统招本科,某自动驾驶知名企业,|互联网+|融资未公开|100-499人|,姜女士
决策规划算法工程师,北京,,70-100k·15薪,3-5年统招本科,大型资深汽车主机厂,|汽车/摩托车|已上市|2000-5000人|,王女士
增长算法专家-北京,北京,,40-60k·15薪,5-10年统招本科,国内知名互联网公司,|跨境电商|D轮及以上|500-999人|,李先生
控制算法工程师,北京,,50-80k·15薪,3-5年统招本科,大型资深汽车主机厂,|汽车/摩托车|已上市|2000-5000人|,王女士
决策算法工程师,北京,,15-30k·14薪,1-3年统招本科,无人驾驶RoboTaxi商业化运营公司,|汽车/摩托车|100-499人|,韩女士
算法总监,北京-海淀区,,70-100k·16薪,5-10年学历不限,燧坤智能科技有限公司,|医疗服务|A轮|1-49人|,孙女士
推荐算法,北京,,25-50k·16薪,5-10年统招本科,某互联网公司,|互联网+|已上市|2000-5000人|,严女士
算法测试工程师,北京,,30-60k·14薪,5-10年统招本科,国内知名上市公司,|车联网|已上市|10000人以上|,黄女士
算法工程负责人,北京,,50-80k·16薪,经验不限本科及以上,某知名互联网上市公司,|互联网/电商|1000-2000人|,杨先生
视觉算法工程师,北京-朝阳区,,25-40k·13薪,3-5年统招本科,自动驾驶,|自动驾驶|C轮|100-499人|,赵先生
算法工程师,北京,,40-70k·14薪,1-3年学历不限,北京某知名科技公司,|计算机软件|不需要融资|500-999人|,刘先生
资深推荐算法工程师,北京-朝阳区,,30-60k·15薪,经验不限统招本科,北京某知名互联网公司,|互联网+|B轮|100-499人|,余先生
算法测试工程师,北京,,25-50k·14薪,1-3年统招本科,某头部汽车制造企业,|汽车/摩托车|10000人以上|,李女士
终端RTK算法工程师,北京,,30-60k·16薪,3-5年本科及以上,某集团公司,|互联网/电商|10000人以上|,李先生
多视几何及在线标定算法工程师,北京,,60-90k·14薪,5-10年硕士及以上,国内一线自动驾驶厂商,|车联网|已上市|10000人以上|,汤先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师（工程化方向）,北京,,2-5k·16薪,经验不限硕士及以上,医疗AI头部企业,|医疗器械|B轮|500-999人|,安女士
资深算法工程师/算法专家,北京,,40-70k·15薪,经验不限统招本科,一线大型互联网公司,|互联网/电商|已上市|10000人以上|,张先生
高级图像算法工程师（3D）,北京-海淀区,,30-40k·15薪,经验不限统招本科,某大型准上市人工智能/光技术股份有限公司,|计算机视觉|战略融资|1000-2000人|,滕先生
高级图像算法工程师（3D）,北京-海淀区,,30-40k·15薪,经验不限统招本科,某大型准上市人工智能/光技术股份有限公司,|计算机视觉|战略融资|1000-2000人|,滕先生
自然语言处理算法高级研究员,北京,,55-85k,5-10年硕士及以上,某知名互联网公司,|互联网/电商|已上市|10000人以上|,李女士
算法总监,北京,,130-150k,5-10年学历不限,某独角兽人工智能与创新生物医药公司,|移动医疗|A轮|50-99人|,李女士
算法科学家,北京,,50-80k,5-10年硕士及以上,某五道口高校北京独角兽企业,|人工智能|A轮|50-99人|,李女士
算法工程师,北京,,25-50k,1-3年硕士及以上,某五道口高校北京独角兽企业,|人工智能|A轮|50-99人|,李女士
高级深度学习算法工程师,北京,,30-60k·14薪,经验不限硕士及以上,某国内机器视觉头部公司,|计算机/网络设备|A轮|1000-2000人|,贾先生
高级深度学习算法工程师,北京,,40-50k·14薪,经验不限统招本科,某技术股份公司,|互联网/电商|100-499人|,崔女士
导航控制算法,北京,,25-45k·13薪,1-3年硕士及以上,某大型知名上市公司,|人工智能|已上市|1000-2000人|,李女士
算法高级工程师 （模型优化）,北京,,25-45k·13薪,1-3年统招本科,某大型知名上市公司,|人工智能|已上市|1000-2000人|,李女士
高精定位视觉算法工程师,北京,,100-130k,3-5年硕士及以上,某知名互联网公司,|互联网/电商|10000人以上|,历女士
定位算法研究员,北京,,100-130k,1-3年硕士及以上,某知名互联网公司,|互联网/电商|10000人以上|,历女士
3D视觉算法工程师#11,北京,,25-50k·15薪,3-5年统招本科,知名可重构（CGRA）系列芯片技术提供商,|互联网/电商|100-499人|,张女士
3D视觉算法工程师#11,北京,,25-50k·15薪,3-5年统招本科,知名可重构（CGRA）系列芯片技术提供商,|电子/芯片/半导体|100-499人|,张女士
算法总监,北京-海淀区,,50-80k·15薪,经验不限硕士及以上,知名人工智能公司,|互联网/电商|A轮|1-49人|,陈先生
