职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
大数据分析工程师,深圳,,20-40k·14薪,5-10年本科及以上,格创东智(深圳)科技有限公司,|互联网/电商|500-999人|,李先生
数据分析工程师,深圳,,10-15k·15薪,经验不限统招本科,迈瑞医疗,|医疗器械|已上市|5000-10000人|,凌先生
资深数据分析,深圳-福田区,,18-25k·13薪,3-5年统招本科,理然化妆品,|快消品|B轮|100-499人|,李女士
数据分析经理,深圳-福田区,,12-15k,1-3年本科及以上,深圳市容德文化传媒集团有限公司,|互联网/电商|1-49人|,叶女士
数据分析,深圳,,30-40k·13薪,经验不限本科及以上,某澳洲奶粉品牌,|食品饮料|500-999人|,吴女士
41309-MOBA手游海外数据分析,深圳,,面议,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
王者荣耀国际版数据分析,深圳-南山区,,20-40k·16薪,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,陈女士
亚马逊数据分析,深圳-龙华区,,7-10k·13薪,1-3年统招本科,几光,|智能家居|100-499人|,郑先生
41309-王者荣耀国际版数据分析,深圳,,面议,3-5年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
37092-数据分析,深圳,,面议,3-5年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
41309-海外MOBA数据分析,深圳,,面议,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
40163-王者荣耀IP手游-游戏数据分析（深圳）,深圳,,面议,3-5年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
41311-游戏数据分析,深圳,,面议,3-5年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,HR
高级大数据分析师,深圳-南山区,,18-36k,5-10年统招本科,金蝶,|互联网/电商|已上市|5000-10000人|,马女士
亚马逊数据分析,深圳-龙华区,,7-10k,1-3年统招本科,几光,|智能家居|100-499人|,HR
资深大数据分析师,深圳,,20-40k·15薪,5-10年统招本科,金蝶,|互联网/电商|已上市|5000-10000人|,邹先生
数据分析,深圳,,10-15k,1-3年本科及以上,Wacom中国公司,|计算机/网络设备|100-499人|,苗女士
数据分析,深圳,,20-40k·17薪,3-5年本科及以上,深圳平安综合金融服务有限公司,|基金/证券/投资|10000人以上|,闫女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
运动控制工程师,深圳-宝安区,急聘,18-22k·13薪,1-3年硕士及以上,深圳市大族光电设备有限公司,|半导体|100-499人|,丁女士
电源控制算法工程师（新能源汽车）,深圳,急聘,15-30k,3-5年本科及以上,深圳麦格米特电气股份有限公司,|电子/芯片/半导体|沪深A股上市|2000-5000人|,HR
AI算法工程师,深圳-南山区,急聘,20-35k·13薪,5-10年本科及以上,广东跃昉科技有限公司,|芯片/集成电路|融资未公开|50-99人|,李女士
机器视觉算法工程师,深圳-龙岗区,,25-45k·15薪,3-5年统招本科,恩士迅,|IT服务|其他|100-499人|,王先生
机器学习算法工程师,深圳,,15-25k,1-3年本科及以上,宽塔科技,|互联网/电商|C轮|1-49人|,韩女士
深圳研发中心 逆变器算法工程师,深圳,,20-30k·14薪,5-10年硕士及以上,雅新能,|新能源|100-499人|,柳先生
SSMR MR Algorithm Developer / 算法工程师,深圳,,15-25k·14薪,3-5年统招本科,西门子(深圳)磁共振有限公司,|医疗器械|500-999人|,郭先生
Algorithm 算法工程师,深圳-南山区,,16-39k·18薪,经验不限本科及以上,三星电子,|电子/芯片/半导体|已上市|10000人以上|,杨先生
Algorithm 算法工程师,深圳-南山区,,18-39k·18薪,1-3年本科及以上,深圳三星通信技术研究有限公司,|通信业|500-999人|,曹女士
15851-游戏NLP算法研究员Game NLP Algorithm Researcher（深圳/洛杉矶）,深圳,,面议,1-3年学历不限,腾讯,|互联网/电商|已上市|10000人以上|,HR
Camera Algorithm Software Engineer 相机算法软件工程师,深圳,,面议,3-5年本科及以上,迅击信息科技(深圳)有限公司,|电子/芯片/半导体|100-499人|,卢女士
算法研究工程师,深圳,,14-28k,经验不限硕士及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
IP算法工程师,深圳-南山区,,20-40k,5-10年本科及以上,三星电子,|电子/芯片/半导体|已上市|10000人以上|,杜女士
图像算法工程师（武汉/深圳）,深圳,,30-45k·13薪,3-5年硕士及以上,全球知名外企,|电子/芯片/半导体|已上市|500-999人|,赵女士
图像算法优化工程师 PQ Engineer,深圳-福田区,,面议,3-5年统招本科,杜比实验室国际技术服务(北京)有限公司,|电子/芯片/半导体|2000-5000人|,HR
传感器算法工程师,深圳,,40-70k·15薪,5-10年本科及以上,国内某知名互联网公司,|电子/芯片/半导体|5000-10000人|,黎先生
算法工程师,深圳,,20-35k,5-10年本科及以上,国内知名IPO公司,|智能硬件|C轮|100-499人|,陈女士
高级算法工程师（机器人作业应用）,深圳,,30-40k·13薪,5-10年硕士及以上,某国有大型企业集团,|机械/机电/重工|10000人以上|,陈女士
算法工程师,深圳,,18-35k·13薪,1-3年硕士及以上,大型上市汽车电子企业,|电子设备|已上市|2000-5000人|,邓女士
算法工程师（AI方向）（图像处理方向）（信号处理方向）,深圳,,20-40k·14薪,3-5年硕士及以上,ZKLP,|医疗器械|100-499人|,张女士
无线算法高级工程师,深圳,,50-75k·15薪,5-10年统招本科,某知名通信企业,|通信技术提供商|10000人以上|,郑女士
算法工程师,深圳-南山区,,18-28k,5-10年本科及以上,中兴高达,|通信业|500-999人|,黄女士
算法工程师,深圳,,25-40k,经验不限本科及以上,某电子科技公司,|互联网/电商|100-499人|,陈女士
算法工程师,深圳,,25-30k,5-10年硕士及以上,某互联网科技企业。,|电子设备|A轮|100-499人|,杨女士
高级算法工程师,深圳-南山区,,30-50k,3-5年硕士及以上,深圳某电子科技有限公司,|电子/芯片/半导体|500-999人|,邓先生
算法工程师（能源互联网）,深圳-龙岗区,,15-20k,1-3年硕士及以上,深圳华工能源技术有限公司,|能源/水利|融资未公开|50-99人|,李女士
算法工程师 2名ID：508/509,深圳-福田区,,30-50k·13薪,经验不限本科及以上,深圳市大世界信息技术有限公司,|其他行业|1-49人|,刘女士
高级算法工程师（微波传感研发中心）,深圳,,20-40k·13薪,3-5年硕士及以上,深圳航天科技创新研究院,|计算机软件|100-499人|,许女士
多媒体算法工程师-（图像算法）,深圳,,30-60k·15薪,经验不限统招本科,国内知名集团公司,|高端制造|C轮|10000人以上|,林女士
多媒体算法工程师（图像算法）,深圳-南山区,,50-80k·15薪,3-5年硕士及以上,深圳某无人机公司,|无人机|10000人以上|,翟女士
算法专家,深圳-宝安区,,30-60k,10年以上本科及以上,世标检测,|检测/认证|融资未公开|100-499人|,陆女士
传感器算法高级工程师或专家,深圳,,25-50k·15薪,经验不限统招本科,深圳某激光雷达龙头企业,|智能硬件|10000人以上|,张先生
运筹优化算法工程师,深圳,,25-40k·14薪,经验不限硕士及以上,国内知名公司,|电子/芯片/半导体|A轮|100-499人|,汪女士
SLAM算法工程师,深圳-南山区,,30-60k·13薪,3-5年学历不限,某机器人科技深圳公司,|人工智能|C轮|1000-2000人|,余先生
中高级算法工程师,深圳,,35-45k·15薪,5-10年学历不限,AI公司,|电子/芯片/半导体|已上市|5000-10000人|,张女士
视频算法科学家,深圳,,67-92k,10年以上硕士及以上,深圳某科技外企,|计算机软件|C轮|10000人以上|,张女士
中高级算法工程师,深圳,,35-45k·15薪,5-10年学历不限,AI公司,|电子/芯片/半导体|已上市|5000-10000人|,张女士
视频算法科学家,深圳,,67-92k,10年以上硕士及以上,深圳某科技外企,|计算机软件|C轮|10000人以上|,张女士
算法开发工程师,深圳,,25-45k·13薪,1-3年硕士及以上,某知名车联网企业,|计算机软件|D轮及以上|1000-2000人|,刘女士
深度学习算法工程师,深圳,,40-60k·14薪,5-10年统招本科,上市知名医疗企业,|计算机软件|已上市|5000-10000人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
电池算法工程师,深圳-宝安区,,20-28k,3-5年本科及以上,古瑞瓦特,|能源/水利|1000-2000人|,程先生
路径规划算法工程师,深圳,,25-40k·13薪,1-3年硕士及以上,隆博机器人,|自动驾驶|A轮|50-99人|,钟女士
应届数字IC算法工程师,深圳-龙华区,,25-30k·16薪,一年以下硕士及以上,芯璨科技,|电子/芯片/半导体|天使轮|1-49人|,陈女士
算法工程师(推荐方向),深圳-南山区,,30-50k·15薪,5-10年硕士及以上,某头部基金公司,|互联网/电商|D轮及以上|500-999人|,李先生
资深算法工程师-推荐方向,深圳,,130-170k,3-5年统招本科,某跨境电商公司,|跨境电商|1000-2000人|,田先生
资深算法工程师-推荐方向,深圳,,130-170k,3-5年统招本科,某跨境电商公司,|跨境电商|1000-2000人|,田先生
高级算法工程师（推荐）,深圳,,50-75k,3-5年统招本科,某跨境电商公司,|跨境电商|1000-2000人|,田先生
机器人算法专家,深圳,,200-220k·13薪,10年以上本科及以上,国内知名科技集团公司,|机器人|5000-10000人|,田女士
高级推荐算法工程师,深圳,,50-70k·13薪,经验不限硕士及以上,某互联网电商公司（行业NO1）,|电子商务|1000-2000人|,卢先生
高级算法工程师(推荐),深圳-南山区,,20-35k·14薪,3-5年统招本科,国内知名数字贸易平台,|互联网/电商|2000-5000人|,田先生
高级算法工程师(推荐),深圳-南山区,,20-35k·14薪,3-5年统招本科,知名跨境电商互联网公司,|互联网/电商|D轮及以上|10000人以上|,谢女士
推荐算法,深圳,,30-50k·14薪,经验不限统招本科,某跨境电商互联网公司,|互联网/电商|D轮及以上|10000人以上|,郑先生
推荐算法,深圳-南山区,,40-65k·14薪,3-5年学历不限,SHEIN,|互联网/电商|1000-2000人|,谢女士
算法工程师,深圳,,40-60k·15薪,经验不限硕士及以上,某排名前列的物流快递公司,|物流运输|其他|1000-2000人|,齐先生
算法工程师,深圳,,25-45k,3-5年统招本科,国内知名手机厂商,|通信设备|融资未公开|2000-5000人|,蒙都谊
机器人导航算法工程师,深圳,,30-60k·13薪,3-5年本科及以上,深圳市万氪人力资源有限公司,|人力资源|融资未公开|100-499人|,莫女士
高级感知算法工程师,深圳,,20-40k,5-10年统招本科,BYD,|汽车/摩托车|已上市|10000人以上|,汪女士
路径规划算法工程师,深圳-龙华区,,20-40k·14薪,1-3年硕士及以上,深圳市银星智能科技股份有限公司,|电子/芯片/半导体|500-999人|,廖先生
视觉算法工程师（DIC方向）,深圳,,20-40k,3-5年本科及以上,如本科技,|计算机软件|A轮|50-99人|,罗女士
算法工程师,深圳-龙华区,,20-40k·14薪,5-10年本科及以上,深圳市银星智能科技股份有限公司,|电子/芯片/半导体|500-999人|,廖先生
视觉算法工程师,深圳,,20-40k·14薪,3-5年本科及以上,深圳市英博智能汽车科技有限公司,|车载智能硬件|50-99人|,田女士
路径规划算法工程师,深圳-南山区,,20-40k·14薪,3-5年统招本科,EcoFlow正浩创新,|新能源|B轮|500-999人|,陈女士
图像处理算法工程师,深圳-南山区,,15-30k·14薪,经验不限统招本科,棱镜空间,|计算机视觉|A轮|50-99人|,吴女士
算法工程师,深圳-宝安区,,15-35k,3-5年统招本科,深圳市安保科技有限公司,|高端制造|融资未公开|100-499人|,叶女士
电机驱动算法工程师,深圳-南山区,,20-30k,3-5年统招本科,亿嘉和科技股份有限公司,|互联网/电商|沪深A股上市|500-999人|,魏女士
人工智能算法工程师（图像视觉）,深圳-南山区,,30-38k,3-5年本科及以上,深圳联和智慧科技有限公司,|物联网|50-99人|,李女士
算法工程师,深圳-南山区,,20-40k·14薪,3-5年统招本科,猎声电子科技,|人工智能|A轮|100-499人|,姚女士
标定算法工程师,深圳-南山区,,15-30k·16薪,1-3年统招本科,其域创新,|计算机软件|天使轮|1-49人|,陈女士
高级图像算法工程师(J14358),深圳-盐田区,,15-30k,3-5年硕士及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
算法移植工程师,深圳,,15-35k,1-3年统招本科,豪恩集团,|电子设备|1000-2000人|,张先生
高级图像算法工程师,深圳,,17-30k,3-5年硕士及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
嵌入式高级软件工程师(算法优化-DSP/GPU),深圳,,30-60k·15薪,3-5年统招本科,深圳某知名消费类电子企业,|电子/芯片/半导体|2000-5000人|,刘女士
算法工程师,深圳,,90-120k·15薪,经验不限硕士及以上,某排名前列的物流快递公司,|物流运输|其他|1000-2000人|,齐先生
电机控制算法工程师,深圳-南山区,,25-35k·15薪,3-5年统招本科,知名上市特种机器人厂商,|机械/机电/重工|已上市|500-999人|,邓安茂
路径规划算法工程师,深圳,,20-40k·16薪,3-5年学历不限,深圳某机器人智能科技有限公司,|互联网/电商|100-499人|,陈女士
电机驱动算法工程师,深圳,,25-35k·16薪,3-5年硕士及以上,某科技股份有限公司,|工业自动化|500-999人|,王先生
电机驱动算法工程师,深圳,,25-30k·16薪,3-5年硕士及以上,深圳某研究院（企业）,|人工智能|100-499人|,贺女士
算法工程师,深圳,,20-35k·16薪,3-5年硕士及以上,某激光股份有限公司,|机械设备制造|已上市|500-999人|,陈女士
路径规划算法工程师,深圳,,20-40k·14薪,3-5年统招本科,某高新技术企业,|计算机/网络设备|战略融资|1000-2000人|,丘先生
激光slam算法工程师,深圳,,20-40k·14薪,3-5年统招本科,某高新技术企业,|计算机/网络设备|战略融资|1000-2000人|,丘先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
机器人算法专家,深圳,,110-150k·13薪,经验不限统招本科,国内TOP快递物流公司,|快递物流|10000人以上|,叶女士
路径规划算法工程师,深圳,,20-40k·16薪,3-5年学历不限,深圳某机器人智能科技有限公司,|互联网/电商|100-499人|,陈女士
路径规划/避障方向算法工程师,深圳,,25-50k·15薪,经验不限本科及以上,某大型计算机、硬件研发集团,|计算机/网络设备|1000-2000人|,侯先生
slam算法经理,深圳,,70-80k·14薪,5-10年硕士及以上,某互联网科技公司,|人工智能|1000-2000人|,冯女士
5G毫米波算法工程师,深圳-福田区,,35-55k·14薪,5-10年统招本科,亚洲知名集团化公司,|计算机软件|10000人以上|,张女士
算法工程师,深圳,,35-60k·15薪,经验不限硕士及以上,大型工程机械制造集团,|机械/机电/重工|10000人以上|,赵女士
机器人算法专家,深圳,,55-85k,5-10年统招本科,某知名公司,|互联网/电商|融资未公开|10000人以上|,康女士
机器学习算法工程师,深圳,,40-70k·15薪,5-10年本科及以上,国内某知名互联网公司,|电子/芯片/半导体|5000-10000人|,黎先生
路径规划算法,深圳-龙华区,,23-45k·13薪,经验不限统招本科,某大型扫地机器人科技公司,|电子/芯片/半导体|B轮|1000-2000人|,王先生
高级软件工程师（算法优化-DSP/GPU）,深圳,,30-60k,3-5年统招本科,国内知名AI芯片猎头公司,|人工智能|融资未公开|100-499人|,高先生
资深导航算法高级工程师,深圳-南山区,,30-60k·16薪,5-10年硕士及以上,全球运营的科技集团,|高端制造|10000人以上|,邱豪
高级算法工程师（视觉）,深圳,,30-45k·13薪,5-10年硕士及以上,某国有大型企业集团,|机械/机电/重工|10000人以上|,陈女士
导航算法leader,深圳-南山区,,70-100k,3-5年硕士及以上,某企业咨询管理有限公司,|专业服务|融资未公开|1-49人|,袁女士
规划算法,深圳,,30-60k·13薪,3-5年本科及以上,深圳市万氪人力资源有限公司,|人力资源|融资未公开|100-499人|,莫女士
算法工程师/应届毕业生,深圳-宝安区,,12-18k,经验不限本科及以上,深圳市山龙智控有限公司,|仪器/电气/自动化|100-499人|,刘女士
高级算法研究员,深圳,,40-55k·13薪,经验不限博士,深圳市华付信息技术有限公司,|计算机软件|500-999人|,纪先生
导航算法工程师,深圳-光明区,,20-30k,3-5年本科及以上,微思机器人(深圳)有限公司,|批发零售|,王女士
高级算法工程师 （核心算法业务）,深圳-南山区,,30-50k·13薪,5-10年大专及以上,正链科技(深圳)有限公司,|计算机软件|融资未公开|50-99人|,张女士
slam算法工程师,深圳-南山区,,20-40k·14薪,3-5年统招本科,EcoFlow正浩创新,|新能源|B轮|500-999人|,陈女士
机器人导航算法工程师,深圳-南山区,,20-50k·14薪,1-3年本科及以上,九天创新智能科技,|人工智能|50-99人|,林女士
高级算法工程师,深圳,,20-35k,1-3年本科及以上,深圳市山龙智控有限公司,|仪器/电气/自动化|100-499人|,刘女士
控制算法工程师,深圳-龙岗区,,20-40k,5-10年硕士及以上,深圳市精锋医疗科技有限公司,|医疗器械|B轮|100-499人|,王先生
定位算法工程师,深圳,,20-26k,1-3年硕士及以上,九天创新智能科技,|人工智能|50-99人|,于女士
高级算法工程师,深圳-宝安区,,30-50k·14薪,3-5年硕士及以上,深圳市创鑫激光股份有限公司,|电子/芯片/半导体|2000-5000人|,文先生
激光雷达SLAM算法工程师,深圳-南山区,,20-40k,经验不限本科及以上,MINIEYE,|计算机视觉|D轮|100-499人|,黄先生
云台算法工程师,深圳-宝安区,,20-25k·14薪,3-5年本科及以上,四川一电航空技术有限公司,|通信业|100-499人|,吴女士
指纹算法专家,深圳-福田区,,面议,3-5年本科及以上,格科微- CIS Design House,|电子/芯片/半导体|500-999人|,杜女士
雷达行业应用算法工程师,深圳-南山区,,15-30k·13薪,1-3年本科及以上,深圳承泰科技有限公司,|电子/芯片/半导体|A轮|50-99人|,黄女士
人工智能应用算法工程师,深圳-南山区,,20-32k,3-5年统招本科,华杰智通科技,|芯片/集成电路|天使轮|50-99人|,黄女士
语音/音频算法工程师,深圳,,15-30k,3-5年统招本科,同为数码,|电子/芯片/半导体|沪深A股上市|1000-2000人|,李女士
算法工程师,深圳-南山区,,20-35k·14薪,1-3年硕士及以上,深圳某医疗技术公司,|医疗器械|融资未公开|100-499人|,陈先生
算法工程师,深圳-南山区,,20-35k·14薪,1-3年硕士及以上,深圳某医疗技术公司,|医疗器械|融资未公开|100-499人|,陈先生
算法leader,深圳,,50-80k·13薪,5-10年学历不限,SHWC公司,|医疗器械|已上市|5000-10000人|,王女士
slam算法工程师,深圳,,25-50k·14薪,经验不限硕士及以上,国内某知名科技公司（人工智能）深圳、北京、上海,|人工智能|1000-2000人|,李女士
算法工程师,深圳-龙岗区,,25-40k,经验不限统招本科,深圳某科技公司,|互联网/电商|融资未公开|500-999人|,张女士
路径规划算法工程师,深圳-南山区,,30-60k·13薪,3-5年硕士及以上,某机器人科技深圳公司,|人工智能|C轮|1000-2000人|,余先生
资深激光雷达感知算法工程师,深圳-南山区,,30-60k·13薪,3-5年硕士及以上,某机器人科技深圳公司,|人工智能|C轮|1000-2000人|,余先生
SLAM算法工程师,深圳-龙华区,,25-50k·16薪,经验不限本科及以上,某自动驾驶公司,|自动驾驶|50-99人|,任女士
机器人slam算法工程师,深圳,,18-25k·13薪,经验不限硕士及以上,高新企业,|机器人|已上市|1000-2000人|,方先生
计算机视觉算法工程师,深圳,,70-100k·15薪,5-10年学历不限,国内某知名互联网公司,|电子/芯片/半导体|5000-10000人|,黎先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
资深算法工程师（图像渲染 / 视频处理增强）,深圳,,30-50k·16薪,经验不限本科及以上,深圳某科技公司,|文娱/内容平台|100-499人|,李女士
高级算法工程师 （无人驾驶应用算法方向）,深圳,,30-40k·13薪,5-10年硕士及以上,某国有大型企业集团,|机械/机电/重工|10000人以上|,陈女士
slam算法专家职位（北京、深圳、上海、杭州上班）,深圳,,100-120k,5-10年统招本科,国内著名科技公司,|互联网/电商|其他|5000-10000人|,朱先生
激光slam算法工程师,深圳,,35-65k·16薪,3-5年本科及以上,国内知名集团企业,|高端制造|2000-5000人|,曾先生
传感器算法工程师,深圳,,30-60k,经验不限统招本科,某创新科技有限公司,|汽车/摩托车|10000人以上|,张先生
多媒体算法专家（Camera算法） #236232,深圳,,35-65k·20薪,经验不限本科及以上,某知名手机公司,|通信设备|战略融资|5000-10000人|,何先生
算法工程师（AI音频）-深圳/杭州/北京/上海/杭州-2012实验室,深圳,,70-100k,5-10年统招本科,某龙头大企业,|计算机/网络设备|2000-5000人|,冉女士
高级触屏算法工程师,深圳-南山区,,40-70k·16薪,5-10年统招本科,OPPO移动通信,|通信业|10000人以上|,HR
slam算法工程师,深圳-南山区,,25-50k·14薪,3-5年统招本科,一清创新科技,|计算机软件|A轮|100-499人|,刘女士
图像算法工程师,深圳-福田区,,15-20k·13薪,经验不限硕士及以上,旭东,|医疗器械|100-499人|,涂女士
视觉感知算法工程师,深圳,,20-40k·15薪,3-5年硕士及以上,深圳市海柔创新科技有限公司,|智能硬件|1000-2000人|,徐女士
视觉算法工程师（3D算法方向）,深圳,,20-40k,3-5年本科及以上,如本科技,|计算机软件|A轮|50-99人|,罗女士
多传感器融合算法工程师,深圳-龙华区,,20-40k·14薪,1-3年硕士及以上,深圳市银星智能科技股份有限公司,|电子/芯片/半导体|500-999人|,廖先生
算法经理,深圳-宝安区,,30-50k·14薪,5-10年硕士及以上,深圳市瑞图生物技术有限公司,|医疗器械|100-499人|,林女士
机械臂算法工程师,深圳-南山区,,14-25k,1-3年本科及以上,Elephant Robotics,|仪器/电气/自动化|A轮|50-99人|,伍先生
ISP算法工程师,深圳-南山区,,30-60k·14薪,3-5年硕士及以上,奥比中光,|电子/芯片/半导体|D轮|500-999人|,梁先生
算法工程师（信号）,深圳,,20-35k·14薪,3-5年硕士及以上,乐普国际,|医疗器械|2000-5000人|,张女士
高级算法工程师-深圳,深圳-福田区,,15-25k·13薪,3-5年统招本科,北京筑龙信息技术有限责任公司,|计算机软件|战略投资|500-999人|,马女士
高级算法工程师,深圳-福田区,,25-50k·14薪,5-10年本科及以上,北京声加科技,|计算机软件|A轮|1-49人|,吴女士
生物信息算法负责人(J17026),深圳-盐田区,,15-30k,3-5年硕士及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
机器学习算法工程师,深圳,,8-13k·15薪,经验不限本科及以上,深圳市广和通无线股份有限公司,|计算机/网络设备|已上市|1000-2000人|,邱女士
前沿工具算法工程师(J16693),深圳-盐田区,,13-26k,3-5年本科及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
SLAM算法工程师,深圳-龙岗区,,20-40k,1-3年硕士及以上,哈博森科技,|航空/航天|100-499人|,贺女士
自动驾驶算法主任工程师,深圳-南山区,,30-50k·15薪,3-5年硕士及以上,盈峰环境科技集团,|机械/机电/重工|2000-5000人|,朱女士
高级视觉SLAM算法工程师,深圳-龙岗区,,40-50k,5-10年博士,深圳高度创新技术有限公司,|无人机|50-99人|,和先生
音频算法工程师,深圳-南山区,,13-26k,经验不限硕士及以上,万魔声学,|电子设备|500-999人|,邓先生
视觉算法工程师（图像算法）,深圳,,15-25k,3-5年硕士及以上,海谱纳米光学,|电子/芯片/半导体|A轮|50-99人|,陆女士
资深算法工程师,深圳-宝安区,,50-75k,5-10年统招本科,深圳宝安某知名医疗器械科技股份公司,|医疗器械|B轮|100-499人|,谢先生
激光雷达算法工程师,深圳-龙岗区,,30-50k,3-5年硕士及以上,某大型智能设备公司（智能驾驶）,|电子设备|100-499人|,吴女士
路径规划算法工程师,深圳,,40-70k·13薪,3-5年统招本科,国内某知名科技公司（人工智能）深圳、北京、上海,|人工智能|1000-2000人|,李女士
多源信息融合算法工程师（原点实验室）,深圳-南山区,,30-60k·15薪,3-5年硕士及以上,某无人机公司,|电子/芯片/半导体|C轮|10000人以上|,程女士
算法工程师,深圳,,30-60k·15薪,3-5年统招本科,JXZN,|人工智能|100-499人|,乔女士
运动控制算法工程师,深圳-龙岗区,,25-50k,1-3年本科及以上,深圳市某智能机器人股份有限公司,|机械设备制造|100-499人|,麦先生
自动驾驶算法工程师,深圳,,40-70k·14薪,3-5年硕士及以上,三一海星智驾,|人工智能|500-999人|,程女士
路径规划算法工程师,深圳,,25-50k·14薪,经验不限硕士及以上,国内某知名科技公司（人工智能）深圳、北京、上海,|人工智能|1000-2000人|,李女士
工具链算法FAE,深圳,,30-50k·16薪,3-5年硕士及以上,某智能科技企业,|人工智能|1000-2000人|,张女士
路径规划算法工程师 （任务规划或局部规划）,深圳,,20-40k·13薪,经验不限统招本科,某全国知名机器人公司,|智能硬件|1000-2000人|,林先生
自动驾驶算法工程师,深圳,,25-50k·16薪,3-5年统招本科,某五百强集团 ,|机械/机电/重工|已上市|10000人以上|,尚先生
自动作业算法工程师（机械臂规划控制方向）,深圳,,25-50k·16薪,3-5年统招本科,某五百强集团 ,|机械/机电/重工|已上市|10000人以上|,尚先生
路径规划算法工程师,深圳-龙华区,,25-50k·16薪,经验不限硕士及以上,某自动驾驶公司,|自动驾驶|50-99人|,任女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
SLAM算法工程师,深圳,,25-40k,经验不限统招本科,智能驾驶,|互联网/电商|100-499人|,李女士
图像算法工程师,深圳,,20-30k·15薪,3-5年统招本科,知名上市电子半国企公司,|电子/芯片/半导体|融资未公开|5000-10000人|,王女士
导航算法专家,深圳,,50-80k·14薪,3-5年统招本科,国内某知名企业,|家电制造|10000人以上|,袁先生
视觉算法工程师,深圳-南山区,,25-50k·16薪,3-5年硕士及以上,深圳南山XL,|互联网招聘|1000-2000人|,杨女士
算法工程师-运筹优化,深圳,,25-35k·16薪,1-3年统招本科,某知名集团,|互联网/电商|500-999人|,黄女士
导航避障算法工程师,深圳,,25-50k·15薪,经验不限本科及以上,某创业型人工智能高科技企业,|计算机软件|100-499人|,侯先生
运动控制算法专家,深圳,,50-80k·14薪,5-10年统招本科,深圳某机器人科技公司,|高端制造|B轮|100-499人|,杨女士
导航算法专家,深圳,,40-60k·15薪,3-5年统招本科,某世界500强企业,|人工智能|已上市|5000-10000人|,陈先生
推荐算法研发工程师,深圳-福田区,,25-50k·14薪,经验不限本科及以上,vivo,|通信业|10000人以上|,彭先生
高级图像算法工程师,深圳,,10-30k,3-5年统招本科,武汉合力圣精商贸有限公司,|外包服务|100-499人|,唐女士
高级音频算法工程师,深圳-龙岗区,,30-50k·13薪,5-10年统招本科,深圳长丰集团,|电子/芯片/半导体|500-999人|,雷女士
高级音频算法工程师,深圳,,30-50k·13薪,3-5年本科及以上,深圳长丰集团,|电子/芯片/半导体|500-999人|,阙女士
机器学习算法工程师,深圳-南山区,,20-40k·15薪,3-5年统招本科,丰图科技(深圳)有限公司,|计算机软件|A轮|500-999人|,徐先生
slam算法工程师,深圳-光明区,,20-35k,1-3年硕士及以上,微思机器人(深圳)有限公司,|批发零售|,王女士
无人驾驶预测算法工程师,深圳-南山区,,25-50k·14薪,3-5年统招本科,一清创新科技,|计算机软件|A轮|100-499人|,刘女士
定位算法工程师,深圳-南山区,,25-50k·14薪,3-5年统招本科,一清创新科技,|计算机软件|A轮|100-499人|,刘女士
音频算法工程师,深圳,,20-40k·13薪,3-5年本科及以上,深圳长丰集团,|电子/芯片/半导体|500-999人|,阙女士
图像算法工程师,深圳,,20-30k·16薪,3-5年统招本科,深圳特鹏网络有限公司,|互联网+|融资未公开|100-499人|,江女士
机器人算法专家,深圳,,70-100k·15薪,5-10年硕士及以上,深圳市海柔创新科技有限公司,|智能硬件|1000-2000人|,徐女士
算法测试工程师 （自动驾驶）,深圳-南山区,,20-30k,1-3年统招本科,亿嘉和科技股份有限公司,|互联网/电商|沪深A股上市|500-999人|,魏女士
slam算法工程师,深圳,,25-40k·13薪,1-3年硕士及以上,隆博机器人,|自动驾驶|A轮|50-99人|,钟女士
算法工程师,深圳-南山区,,30-50k,经验不限统招本科,炬星科技(深圳)有限公司,|智能硬件|B轮|100-499人|,刘女士
机器人算法总监,深圳-宝安区,,60-90k·14薪,5-10年硕士及以上,墨影科技,|人工智能|A轮|50-99人|,李女士
