职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
决策规划算法工程师,北京,,30-60k-14薪,---3-5年--本科及以上-,造车新势力,-汽车/摩托车-已上市-2000-5000人-,崔女士
自动驾驶-路径规划算法工程师,北京,,50-70k-14薪,---3-5年--统招本科-,知名大厂智能驾驶业务,-自动驾驶-5000-10000人-,王先生
高级算法工程师,北京,,30-45k-14薪,---5-10年--统招本科-,某B轮移动互联网企业,-互联网/电商-B轮-500-999人-,麻女士
物理层算法工程师,北京-海淀区,,40-70k-13薪,---经验不限--本科及以上-,某5G小基站芯片公司,-电子/芯片/半导体-50-99人-,孙女士
算法工程师,北京,,50-80k-15薪,---3-5年--统招本科-,某知名科技公司,-计算机软件-D轮及以上-100-499人-,牛女士
高级车载算法工程师,北京,,70-100k-15薪,---5-10年--硕士及以上-,北京某芯片公司,-芯片/集成电路-1000-2000人-,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
推荐/NLP/机器/深度 算法专家,北京-朝阳区,,40-70k-15薪,---1-3年--硕士及以上-,News Break,-文娱/内容平台-C轮-100-499人-,于先生
算法开发,北京,,20-30k-15薪,---经验不限--硕士及以上-,安徽徽商人力资源管理有限公司,-电子/芯片/半导体-融资未公开-50-99人-,苏女士
算法工程师（算法研究和开发）,北京,,16-20k,---3-5年--本科及以上-,北京某双一流大学,-高等教育-5000-10000人-,邱女士
3D视觉算法工程师（算法工程师）,北京,,30-60k-14薪,---5-10年--学历不限-,头部医疗AI高科技公司,-AI行业应用-C轮-100-499人-,梁先生
算法工程师,北京,,40-70k-14薪,---3-5年--统招本科-,某知名汽车服务公司,-自动驾驶-C轮-500-999人-,刘先生
决策规划算法工程师G236662,北京,,40-70k-15薪,---经验不限--统招本科-,知名汽车公司,-汽车/摩托车-其他-2000-5000人-,吕先生
SLAM算法工程师（机器人方向）,北京,,21-33k,---3-5年--统招本科-,某上市公司,-计算机软件-已上市-2000-5000人-,黄女士
众包更新算法研发工程师,北京-海淀区,,40-70k-14薪,---3-5年--统招本科-,智能电动车上市企业,-自动驾驶-1000-2000人-,樊女士
物理层算法工程师,北京-海淀区,,30-60k-15薪,---3-5年--硕士及以上-,5G通信芯片公司,-电子/芯片/半导体-C轮-50-99人-,李女士
物理层算法工程师,北京,,25-50k-14薪,---1-3年--硕士及以上-,国内某科技企业,-芯片/集成电路-1-49人-,刘女士
AI算法工程师（视觉、NLP、数据分析等多个方向）,北京-西城区,,25-35k,---经验不限--硕士及以上-,某通信集团研究院,-互联网/电商-1000-2000人-,唐先生
机器学习算法工程师(J9442),北京,,30-60k,---3-5年--统招本科-,心知科技,-大数据行业应用-A轮-50-99人-,吴先生
美团地图-路线&导航算法工程师/专家,北京-朝阳区,,30-50k-15薪,---1-3年--硕士及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
自动驾驶定位算法工程师,北京,,40-70k-14薪,---1-3年--硕士及以上-,北京洛必德科技有限公司,-自动驾驶-100-499人-,陈洲
无人车-组合导航算法工程师/专家,北京-朝阳区,,25-45k-15薪,---3-5年--硕士及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
slam算法工程师,北京-大兴区,,20-50k,---3-5年--本科及以上-,国汽朴津智能科技(安庆)有限公司,-人工智能-100-499人-,孙女士
三维重建算法工程师,北京,,25-35k-13薪,---3-5年--本科及以上-,北京华捷艾米科技有限公司,-人工智能-C轮-500-999人-,董女士
图像处理算法工程师,北京,,18-40k,---经验不限--硕士及以上-,柏视医疗,-互联网/电商-A轮-50-99人-,陈先生
SAR算法工程师,北京-朝阳区,,30-50k-14薪,---3-5年--硕士及以上-,行易道,-电子/芯片/半导体-100-499人-,刘女士
高级算法工程师（通州）,北京-通州区,,15-30k,---1-3年--本科及以上-,北京永新医疗设备有限公司,-医疗器械-100-499人-,王女士
高级算法工程师（影像部）,北京-昌平区,,15-30k,---3-5年--本科及以上-,北京永新医疗设备有限公司,-医疗器械-100-499人-,王女士
高级算法工程师（软件部）,北京-昌平区,,15-25k,---3-5年--硕士及以上-,北京永新医疗设备有限公司,-医疗器械-100-499人-,王女士
高级算法工程师（运筹优化方向）,北京,,25-50k-15薪,---5-10年--硕士及以上-,北京易控智驾科技有限公司,-计算机软件-B轮-50-99人-,汪女士
基带算法工程师,北京-海淀区,,20-40k,---3-5年--统招本科-,赛特斯,-计算机软件-新三板上市-100-499人-,刘女士
算法设计工程师,北京-昌平区,,10-18k,---经验不限--本科及以上-,北京永新医疗设备有限公司,-医疗器械-100-499人-,王女士
Tracking及多传感器融合算法工程师,北京,,60-90k-14薪,---5-10年--学历不限-,国内一线自动驾驶厂商,-车联网-已上市-10000人以上-,汤先生
算法专家工程师,北京,,40-70k,---3-5年--统招本科-,某互联网公司,-互联网/电商-500-999人-,黄先生
运筹优化资深算法工程师,北京,,50-70k,---5-10年--硕士及以上-,某互联网公司,-互联网/电商-融资未公开-10000人以上-,谷女士
决策规划算法工程师,北京-海淀区,,35-60k-14薪,---5-10年--硕士及以上-,某互联网公司,-人工智能-500-999人-,徐女士
通信算法leader  北京,北京-海淀区,,65-95k-13薪,---5-10年--硕士及以上-,北京某芯片研发公司,-人工智能芯片-50-99人-,刘女士
算法工程师,北京,,25-50k-16薪,---经验不限--统招本科-,知名互联网公司,-互联网/电商-已上市-10000人以上-,周先生
决策规划算法研究员,北京-朝阳区,,30-50k-16薪,---3-5年--统招本科-,知名的人工智能平台公司,-人工智能-D轮及以上-1000-2000人-,韩女士
物理层算法工程师,北京,,30-60k-14薪,---3-5年--统招本科-,北京某芯片研发公司,-人工智能芯片-50-99人-,刘女士
深度学习算法工程师,北京-朝阳区,,30-50k,---3-5年--统招本科-,北京**科技有限公司,-互联网/电商-D轮及以上-100-499人-,方女士
算法leader,北京,,50-80k-13薪,---5-10年--硕士及以上-,国内某科技企业,-芯片/集成电路-1-49人-,刘女士
资深音频算法专家,北京,,70-100k-16薪,---经验不限--统招本科-,国内社交直播平台领头羊,-互联网/电商-已上市-5000-10000人-,林先生
视觉算法工程师 （SLAM）,北京,,25-45k-14薪,---3-5年--本科及以上-,知名C+轮AI医疗科技公司,-人工智能-C轮-500-999人-,向先生
3D视觉算法工程师,北京-海淀区,,30-60k-14薪,---5-10年--统招本科-,互联网医疗,-互联网/电商-D轮及以上-1000-2000人-,孙先生
AI算法工程师（NLP）,北京-西城区,,25-35k,---经验不限--本科及以上-,某通信集团研究院,-互联网/电商-1000-2000人-,唐先生
算法工程师（工业检测）,北京-海淀区,,30-50k,---经验不限--本科及以上-,北京XX科技公司,-印刷/包装/造纸-100-499人-,王女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
AI算法工程师（数据分析）,北京-西城区,,25-35k,---经验不限--硕士及以上-,某通信集团研究院,-互联网/电商-1000-2000人-,唐先生
算法工程师,北京-西城区,,20-40k-15薪,---3-5年--统招本科-,某互联网公司,-互联网/电商-100-499人-,王女士
AI算法工程师（视觉）,北京-西城区,,25-35k,---经验不限--硕士及以上-,某通信集团研究院,-互联网/电商-1000-2000人-,唐先生
深度学习算法工程师,北京-海淀区,,20-40k,---1-3年--硕士及以上-,医智影科技,-AI行业应用-1-49人-,秦女士
算法工程师（隐私计算）,北京-石景山区,,15-30k-14薪,---3-5年--硕士及以上-,北京赛昇科技有限公司,-专业服务-50-99人-,罗女士
阵列信号处理算法工程师,北京-海淀区,,20-35k,---经验不限--硕士及以上-,北京谛声科技有限责任公司,-电子/芯片/半导体-1-49人-,韩女士
信号处理算法高级工程师,北京-朝阳区,,40-60k-14薪,---3-5年--博士-,行易道,-电子/芯片/半导体-100-499人-,刘女士
视觉算法工程师,北京-朝阳区,,30-50k-15薪,---3-5年--硕士及以上-,北京之前科技有限公司,-智能硬件-融资未公开-100-499人-,刘女士
决策规划算法工程师,北京-大兴区,,20-50k,---3-5年--本科及以上-,国汽朴津智能科技(安庆)有限公司,-人工智能-100-499人-,孙女士
OCR文字识别算法工程师 (MJ000060),北京,,25-50k-13薪,---经验不限--统招本科-,蓝诺微银,-金融科技-100-499人-,单女士
通信算法工程师,北京,,20-50k-15薪,---3-5年--硕士及以上-,北京神经元网络技术有限公司,-融资未公开-50-99人-,陈先生
麦克风阵列信号处理算法工程师,北京,,25-40k-13薪,---经验不限--博士-,北京谛声科技有限责任公司,-电子/芯片/半导体-1-49人-,韩女士
美团地图—ETA算法工程师,北京-朝阳区,,30-50k-15薪,---1-3年--硕士及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
算法工程师,北京-昌平区,,15-25k-13薪,---5-10年--统招本科-,乐普,-医疗器械-已上市-2000-5000人-,HR
遥感算法工程师,北京,,18-25k,---经验不限--本科及以上-,中科北纬,-AI行业应用-1-49人-,吴女士
算法工程师（清华大学）,北京-海淀区,,15-25k-14薪,---1-3年--硕士及以上-,上海清申科技发展有限公司,-通信业-50-99人-,顾女士
高级算法工程师,北京,,20-40k-15薪,---5-10年--硕士及以上-,北京易控智驾科技有限公司,-计算机软件-B轮-50-99人-,汪女士
推荐算法工程师 (MJ002303),北京-海淀区,,25-50k-13薪,---1-3年--本科及以上-,欢聚集团,-互联网/电商-美股上市-2000-5000人-,曾女士
信号处理算法工程师,北京-朝阳区,,40-60k-14薪,---3-5年--博士-,行易道,-电子/芯片/半导体-100-499人-,刘女士
数据分析岗-数据挖掘算法方向,北京,,25-50k-15薪,---5-10年--统招本科-,某银行,-银行-融资未公开-10000人以上-,刘女士
推荐广告搜索算法专家负责人,北京,,50-80k-16薪,---经验不限--统招本科-,互联网大厂,-互联网/电商-已上市-10000人以上-,彭先生
算法工程师,北京,,20-40k-14薪,---经验不限--本科及以上-,北京某科技公司,-自动驾驶-B轮-100-499人-,李女士
声学算法工程师,北京,,30-45k-14薪,---经验不限--统招本科-,国内TOP自动驾驶公司,-汽车研发-天使轮-50-99人-,黄女士
图像算法,北京,,22-25k-16薪,---3-5年--硕士及以上-,某半导体公司,-电子/芯片/半导体-已上市-10000人以上-,赵先生
地图和定位算法工程师,北京,,35-60k-15薪,---3-5年--硕士及以上-,国内无人车的龙头企业,-汽车研发-B轮-100-499人-,钟女士
药物设计AI算法高级工程师,北京-海淀区,,25-35k-13薪,---5-10年--统招本科-,某跨国生物科技有限公司,-制药/生物工程-1-49人-,杨女士
感知算法工程师,北京,,30-60k,---3-5年--本科及以上-,保密客户职位,-互联网/电商-500-999人-,杨女士
FPGA 嵌入式图像算法工程师,北京,,100-130k,---1-3年--硕士及以上-,某知名公司,-交通/物流/运输-1000-2000人-,李先生
图像算法工程师-端上算法,北京,,30-50k-14薪,---经验不限--统招本科-,某行业知名上市公司,-汽车/摩托车-500-999人-,崔女士
算法工程师,北京,,40-70k-14薪,---经验不限--硕士及以上-,北京某著名智能驾驶企业,-汽车/摩托车-B轮-500-999人-,涂先生
高级推荐算法工程师,北京,,30-50k,---3-5年--统招本科-,某一线互联网公司,-互联网/电商-已上市-5000-10000人-,张女士
物理层上行链路算法设计师,北京,,40-70k-13薪,---3-5年--硕士及以上-,北京某芯片研发公司,-人工智能芯片-50-99人-,刘女士
广告算法工程师,北京,,40-60k-16薪,---3-5年--统招本科-,某知名互联网公司,-计算机软件-融资未公开-500-999人-,廉先生
算法专家,北京,,40-70k-15薪,---经验不限--硕士及以上-,几家知名互联网大厂,-互联网/电商-2000-5000人-,王女士
视觉感知算法工程师,北京,,40-55k-15薪,---1-3年--硕士及以上-,国内一线主机厂,-人工智能-已上市-10000人以上-,蔡女士
视觉算法工程师,北京,,30-60k-14薪,---3-5年--硕士及以上-,国内某知名无人驾驶企业,-计算机软件-100-499人-,徐先生
AI算法开发工程师（图像识别）,北京,,40-60k-15薪,---3-5年--硕士及以上-,歌尔,-电子设备-已上市-10000人以上-,曾女士
算法SDK开发工程师（北京/深圳/上海）,北京,,20-40k-15薪,---3-5年--统招本科-,某人工智能软件公司,-人工智能-D轮及以上-2000-5000人-,朱女士
物理层上行链路算法设计师,北京,,30-60k-13薪,---经验不限--本科及以上-,某5G小基站芯片公司,-电子/芯片/半导体-50-99人-,孙女士
广告算法工程师,北京,,40-70k,---1-3年--统招本科-,某知名公司,-互联网/电商-D轮及以上-2000-5000人-,张先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
感知算法工程师,北京,,25-50k-14薪,---经验不限--硕士及以上-,某北京科技有限公司,-互联网+-100-499人-,孙女士
自动驾驶规划控制算法工程师,北京-海淀区,,55-85k-14薪,---经验不限--硕士及以上-,某智能驾驶科技独角兽公司,-自动驾驶-战略融资-1000-2000人-,钱女士
图像算法工程师,北京,,20-40k,---1-3年--本科及以上-,北京某科技有限公司,-医疗/保健/美容-D轮及以上-50-99人-,张女士
算法工程师-机器学习leader,北京,,45-75k-18薪,---3-5年--统招本科-,国内知名的互联网科技公司,-文娱/内容平台-D轮及以上-10000人以上-,王佳宁
物理层上行链路算法设计师,北京,,40-70k-13薪,---3-5年--硕士及以上-,北京某芯片研发公司,-人工智能芯片-50-99人-,刘女士
slam算法工程师,北京,,30-60k-13薪,---3-5年--硕士及以上-,某独角兽公司,-人工智能-C轮-100-499人-,李女士
感知算法工程师(高精地图方向）,北京-朝阳区,,25-50k-14薪,---1-3年--本科及以上-,国内某知名高精地图公司,-自动驾驶-100-499人-,邢女士
推荐算法专家,北京,,30-60k,---经验不限--统招本科-,国内知名互联网公司,-互联网/电商-10000人以上-,陈女士
高级感知算法工程师,北京,,35-55k,---3-5年--硕士及以上-,国内某自动驾驶知名企业,-互联网/电商-B轮-100-499人-,周先生
FPGA逻辑算法专家,北京,,35-65k-14薪,---10年以上--统招本科-,某大型集团公司,-电子/芯片/半导体-10000人以上-,田女士
算法工程师,北京,,22-30k-16薪,---3-5年--硕士及以上-,国内知名互联网公司,-互联网/电商-已上市-10000人以上-,侯先生
算法工程师,北京-海淀区,,30-40k-13薪,---3-5年--硕士及以上-,某知名医疗设备公司,-医疗器械-100-499人-,王先生
图像算法工程师,北京-海淀区,,20-35k-13薪,---3-5年--硕士及以上-,某知名大型医疗器械机器人,-医疗器械-100-499人-,申女士
算法产品经理,北京,,30-60k-16薪,---3-5年--本科及以上-,某国内高科技公司,-导航定位-500-999人-,李女士
算法工程师,北京-海淀区,,30-50k,---3-5年--统招本科-,基于联邦学习的前沿技术创业公司,-互联网/电商-A轮-50-99人-,肖女士
物理层上行链算法设计师,北京-海淀区,,40-70k-14薪,---经验不限--统招本科-,5G通信芯片公司,-电子/芯片/半导体-C轮-50-99人-,李女士
融合算法工程师,北京,,30-60k-14薪,---1-3年--统招本科-,北京鉴智机器人科技有限公司,-人工智能-A轮-50-99人-,刘先生
DSP算法加速工程师,北京,,35-60k-14薪,---3-5年--硕士及以上-,网鱼网咖,-社交网络-D轮-5000-10000人-,张女士
ai算法工程师,北京-海淀区,,25-50k-13薪,---经验不限--硕士及以上-,半见智能,-计算机软件-A轮-1-49人-,肖先生
机器人算法工程师(J10191),北京-房山区,,20-40k-14薪,---3-5年--统招本科-,达闼科技,-人工智能-B轮-500-999人-,董女士
机器人算法工程师(J10191),北京-朝阳区,,20-40k-14薪,---3-5年--统招本科-,达闼科技,-人工智能-B轮-500-999人-,董女士
组合导航算法工程师/融合定位算法工程师,北京,,45-70k-14薪,---5-10年--本科及以上-,北京智行者科技有限公司,-自动驾驶-100-499人-,熊先生
机器学习算法工程师 (MJ000135),北京-朝阳区,,20-40k-16薪,---1-3年--统招本科-,思谋科技,-AI行业应用-A轮-100-499人-,李女士
机器视觉算法工程师 (MJ000173),北京-朝阳区,,15-30k,---经验不限--统招本科-,思谋科技,-AI行业应用-A轮-100-499人-,李女士
算法工程师,北京-海淀区,,25-50k-14薪,---经验不限--统招本科-,北京天智航医疗科技股份有限公司,-医疗器械-已上市-100-499人-,张女士
规划控制算法工程师,北京,,25-50k-14薪,---3-5年--硕士及以上-,北京智行者科技有限公司,-自动驾驶-100-499人-,梁女士
自动驾驶视觉算法工程师,北京,,30-60k-14薪,---3-5年--本科及以上-,北京鉴智机器人科技有限公司,-人工智能-A轮-50-99人-,赵女士
深度学习算法工程师,北京,,30-60k-14薪,---3-5年--本科及以上-,北京鉴智机器人科技有限公司,-人工智能-A轮-50-99人-,赵女士
NLP算法工程师,北京-朝阳区,,20-40k-15薪,---3-5年--统招本科-,北京之前科技有限公司,-智能硬件-融资未公开-100-499人-,刘女士
决策规划算法专家-无人车,北京-朝阳区,,25-50k-15薪,---1-3年--硕士及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
美团地图-路况算法策略工程师,北京-朝阳区,,25-50k-15薪,---3-5年--硕士及以上-,美团,-互联网/电商-港股上市-10000人以上-,李女士
物理算法工程师,北京-海淀区,,25-45k-14薪,---经验不限--硕士及以上-,纳米维景,-医疗器械-100-499人-,老女士
医学影像算法工程师,北京,,15-22k,---3-5年--硕士及以上-,赛诺联合医疗科技(北京)有限公司,-医疗器械-100-499人-,李女士
AI算法负责人（互联网医疗）,北京,,50-80k-13薪,---5-10年--硕士及以上-,元知智能研究院,-人工智能-100-499人-,李女士
通信算法工程师(北京),北京-朝阳区,,面议,---5-10年--统招本科-,深圳市科思科技股份有限公司,-计算机/网络设备-科创板上市-500-999人-,马女士
高级图像算法工程师,北京,,35-55k-13薪,---3-5年--本科及以上-,北京华捷艾米科技有限公司,-人工智能-C轮-500-999人-,董女士
机器学习算法工程师,北京,,20-40k,---经验不限--硕士及以上-,北京海思瑞格科技有限公司,-医疗器械-1-49人-,张女士
机器视觉算法应用工程师,北京,,20-40k,---3-5年--硕士及以上-,北京敏锐达致机器人科技有限责任公司,-电子/芯片/半导体-50-99人-,马女士
机器视觉算法工程师,北京,,20-40k,---3-5年--硕士及以上-,北京敏锐达致机器人科技有限责任公司,-电子/芯片/半导体-50-99人-,马女士
医学影像算法工程师,北京-海淀区,,15-25k,---5-10年--硕士及以上-,东升宏泰,-医疗器械-融资未公开-50-99人-,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
广告算法工程师(012552),北京,,20-40k,---经验不限--统招本科-,vivo,-通信业-10000人以上-,骆先生
运动控制算法开发工程师(000590),北京,,15-30k,---3-5年--本科及以上-,西安铂力特增材技术股份有限公司,-机械/机电/重工-已上市-500-999人-,李女士
高级医学图像算法工程师,北京,,30-40k-14薪,---3-5年--硕士及以上-,歌锐医疗,-医疗器械-50-99人-,董女士
算法工程师,北京,,15-25k-14薪,---经验不限--硕士及以上-,东方晶源,-电子/芯片/半导体-A轮-100-499人-,曲女士
算法工程师（图像配准）,北京,,20-40k-13薪,---经验不限--硕士及以上-,柏视医疗,-互联网/电商-A轮-50-99人-,陈先生
SEO算法工程师 (MJ003878),北京-海淀区,,30-40k-13薪,---1-3年--本科及以上-,欢聚集团,-互联网/电商-美股上市-2000-5000人-,曾女士
高级图像算法工程师0443,北京,,25-35k,---5-10年--硕士及以上-,凌云光技术,-仪器/电气/自动化-1000-2000人-,杨女士
ISP高级图像算法工程师,北京,,20-30k,---3-5年--硕士及以上-,凌云光技术,-仪器/电气/自动化-1000-2000人-,杨女士
多传感器融合算法工程师——博士后工作站,北京-大兴区,,25-40k,---经验不限--博士-,安徽博清自动化科技有限公司,-互联网/电商-100-499人-,陈先生
图像处理与识别算法工程师,北京,,15-30k-14薪,---3-5年--本科及以上-,纳米维景,-医疗器械-100-499人-,老女士
图像算法工程师,北京-大兴区,,18-35k,---1-3年--硕士及以上-,安徽博清自动化科技有限公司,-互联网/电商-100-499人-,陈先生
立体视觉算法工程师,北京,,25-40k-13薪,---3-5年--硕士及以上-,北京华捷艾米科技有限公司,-人工智能-C轮-500-999人-,董女士
惯导算法工程师（北京）,北京-丰台区,,20-30k-14薪,---3-5年--本科及以上-,天箭惯性,-仪器仪表-战略投资-100-499人-,张女士
算法工程师,北京-海淀区,,15-30k,---3-5年--统招本科-,亚信科技,-通信业-10000人以上-,陈女士
高精度地图算法工程师（点云）,北京,,20-40k,---5-10年--硕士及以上-,北京易控智驾科技有限公司,-计算机软件-B轮-50-99人-,汪女士
算法总监,北京,,30-40k-14薪,---5-10年--统招本科-,凌波微步,-电子/芯片/半导体-A轮-50-99人-,于先生
高级图像算法工程师,北京-海淀区,,25-45k,---3-5年--硕士及以上-,北京某某图像视觉公司,-计算机软件-500-999人-,谢女士
算法移植工程师,北京,,30-60k-16薪,---1-3年--统招本科-,北京某知名科技公司,-电子/芯片/半导体-A轮-100-499人-,洪女士
计算机视觉算法专家,北京,,40-70k-15薪,---经验不限--统招本科-,国内某新闻资讯类行业巨头,-互联网/电商-2000-5000人-,彭先生
ISP算法工程师,北京,,30-50k-15薪,---3-5年--硕士及以上-,AI芯片方向、细分方向的明星企业公司,-AI行业应用-C轮-1000-2000人-,刘女士
计算机图形算法工程师,北京-丰台区,,20-30k-16薪,---3-5年--本科及以上-,某知名软件AI公司,-互联网/电商-100-499人-,蔡先生
决策规划算法,北京,,60-90k-16薪,---5-10年--硕士及以上-,自动驾驶超级独角兽,-自动驾驶-500-999人-,何先生
决策规划算法组长,北京,,90-120k-16薪,---10年以上--硕士及以上-,自动驾驶超级独角兽,-自动驾驶-500-999人-,何先生
惯导算法工程师,北京-丰台区,,30-40k,---3-5年--本科及以上-,重庆某惯性科技股份有限公司,-电子设备-战略融资-100-499人-,唐女士
算法工程师,北京-海淀区,,50-70k,---经验不限--硕士及以上-,国内知名智能工业软件开发公司,-计算机软件-C轮-100-499人-,杨先生
Slam算法高级/资深专家,北京,,100-130k,---3-5年--硕士及以上-,某知名互联网公司,-互联网/电商-已上市-10000人以上-,李女士
推荐算法高级工程师,北京,,70-100k,---3-5年--统招本科-,某互联网公司,-互联网/电商-融资未公开-10000人以上-,谷女士
高级算法研究员,北京,,30-60k-15薪,---3-5年--本科及以上-,医疗影像AI公司,-制药/生物工程-C轮-100-499人-,沈先生
算法高级工程师 （深度学习模型）,北京,,25-45k-13薪,---1-3年--统招本科-,某大型知名上市公司,-人工智能-已上市-1000-2000人-,李女士
规划控制算法工程师（ADAS）,北京-海淀区,,20-40k-15薪,---3-5年--统招本科-,北京**科技有限公司,-汽车/摩托车-A轮-100-499人-,张先生
导航算法工程师,北京-海淀区,,28-50k-14薪,---3-5年--硕士及以上-,某知名互联网公司,-互联网/电商-C轮-100-499人-,潘女士
定位算法工程师,北京-海淀区,,28-50k-14薪,---3-5年--硕士及以上-,某知名互联网公司,-互联网/电商-C轮-100-499人-,潘女士
导航算法工程师,北京,,30-50k-14薪,---3-5年--硕士及以上-,科技互联网研发公司,-人工智能-C轮-100-499人-,王女士
定位算法工程师,北京,,30-50k-14薪,---3-5年--硕士及以上-,科技互联网研发公司,-人工智能-C轮-100-499人-,王女士
算法研究员,北京,,30-55k-14薪,---经验不限--硕士及以上-,某AI医疗独角兽企业,-人工智能-D轮及以上-100-499人-,张女士
推荐算法工程师,北京,,25-40k-13薪,---3-5年--统招本科-,某软件百强企业,-计算机软件-1000-2000人-,梅女士
TTS算法工程师,北京-海淀区,,20-30k,---3-5年--统招本科-,某(北京)信息科技有限公司,-人工智能-融资未公开-100-499人-,李女士
算法工程师,北京,,35-60k,---3-5年--本科及以上-,智行者,-自动驾驶-C轮-100-499人-,曹先生
算法专家,北京,,35-65k-13薪,---3-5年--硕士及以上-,某大型著名企业集团,-互联网/电商-10000人以上-,李女士
感知融合算法工程师,北京,,40-70k-14薪,---5-10年--硕士及以上-,上海某汽车有限公司,-汽车/摩托车-已上市-10000人以上-,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
大数据算法工程师,北京,,30-60k-16薪,---经验不限--硕士及以上-,北京某某国有银行,-银行-10000人以上-,梁女士
视觉导航算法工程师（视觉SLAM）,北京,,30-40k,---经验不限--统招本科-,知名高科技公司,-计算机/网络设备-500-999人-,赵先生
算法研究员,北京,,30-60k-14薪,---经验不限--统招本科-,某AI医疗独角兽企业,-人工智能-D轮及以上-100-499人-,张女士
算法工程师,北京-朝阳区,,40-70k,---3-5年--本科及以上-,某某技术有限公司,-互联网/电商-B轮-500-999人-,莫女士
算法工程师,北京,,25-40k-14薪,---3-5年--统招本科-,一线手机品牌,-批发零售-其他-2000-5000人-,曾德康
用户增长算法工程师,北京,,40-70k,---3-5年--统招本科-,某互联网公司,-互联网/电商-500-999人-,王先生
高级算法专家,北京,,40-70k-15薪,---5-10年--学历不限-,某出行服务公司,-互联网/电商-5000-10000人-,妙女士
推荐算法专家,北京,,40-70k,---1-3年--统招本科-,某知名互联网公司,-互联网/电商-1000-2000人-,施女士
语音算法专家,北京-朝阳区,,40-70k-15薪,---3-5年--学历不限-,新能源车公司,-互联网+-A轮-50-99人-,梁先生
算法科学家,北京-朝阳区,,60-80k-14薪,---5-10年--硕士及以上-,某AI医疗科技公司,-计算机软件-D轮及以上-100-499人-,王女士
平台RTK算法工程师,北京,,30-60k-16薪,---3-5年--统招本科-,某集团公司,-互联网/电商-10000人以上-,李先生
深度学习算法工程师,北京,,20-40k-14薪,---经验不限--统招本科-,知名AI医疗公司,-AI行业应用-D轮及以上-100-499人-,刘女士
算法VP,北京,,100-150k-14薪,---10年以上--硕士及以上-,国资背景的人工智能医疗创新高科技企业,-人工智能-D轮及以上-100-499人-,刘女士
高级AI算法工程师,北京,,60-80k-15薪,---5-10年--学历不限-,北京某芯片公司,-芯片/集成电路-1000-2000人-,李女士
资深AI算法工程师,北京,,50-80k-15薪,---5-10年--统招本科-,国内知名AI芯片厂商,-电子/芯片/半导体-1000-2000人-,刘女士
算法主管,北京,,50-80k-13薪,---5-10年--本科及以上-,互联网工业,-人工智能-1-49人-,闫女士
高级视觉算法工程师,北京-海淀区,,27-45k-14薪,---经验不限--硕士及以上-,梅卡曼德,-工业互联网-C轮-100-499人-,贺女士
算法研究员,北京-朝阳区,,30-60k-14薪,---3-5年--统招本科-,某AI医疗科技公司,-计算机软件-D轮及以上-100-499人-,王女士
算法工程师,北京-海淀区,,20-40k-13薪,---经验不限--本科及以上-,北京某手机IOT机器人公司,-通信设备-已上市-10000人以上-,林先生
图像算法SDK交付开发工程师,北京,,30-60k-14薪,---3-5年--统招本科-,深圳市拓驰人力资源有限公司,-电子/芯片/半导体-融资未公开-100-499人-,余女士
算法工程师（工程实现）,北京,,30-60k-14薪,---经验不限--统招本科-,国资背景的人工智能医疗创新高科技企业,-人工智能-D轮及以上-100-499人-,刘女士
算法工程师,北京,,25-50k,---1-3年--博士-,某知名电商集团,-互联网/电商-已上市-10000人以上-,高先生
高级nlp算法工程师,北京-海淀区,,30-60k-14薪,---5-10年--硕士及以上-,北京某科技有限公司,-IT服务-B轮-100-499人-,沈先生
ISP算法工程师 #01,北京,,25-40k-14薪,---经验不限--本科及以上-,国内知名光谱AI芯片和智慧感知服务商,-互联网/电商-100-499人-,廖先生
雷达算法工程师（数据处理）,北京,,25-40k-13薪,---5-10年--统招本科-,某大学创新中心,-通信业-100-499人-,杨先生
信息安全算法架构专家,北京-海淀区,,29-55k-16薪,---经验不限--统招本科-,某云端芯片公司,-电子/芯片/半导体-战略融资-100-499人-,黄女士
深度学习算法工程师,北京,,40-70k-14薪,---5-10年--学历不限-,某机器视觉技术股份有限公司,-机器人-1000-2000人-,刘先生
算法研究员（研究方向）,北京,,20-30k-14薪,---经验不限--统招本科-,国资背景的人工智能医疗创新高科技企业,-人工智能-D轮及以上-100-499人-,刘女士
感知算法工程师,北京,,4-8k-15薪,---经验不限--学历不限-,某著名科技公司,-人工智能-其他-10000人以上-,余先生
