职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
运维工程师,苏州,,20-30k·15薪,3-5年学历不限,知名央企,|通信业|已上市|10000人以上|,张女士
C/C++开发工程师,苏州,,20-40k·14薪,1-3年统招本科,某知名公司,|大数据|融资未公开|1000-2000人|,黄女士
运维研发工程师,苏州-虎丘区,,20-30k,3-5年统招本科,中国移动云能力中心,|开发者服务|融资未公开|1000-2000人|,陈先生
运维研发工程师,苏州-虎丘区,,20-40k,3-5年本科及以上,中移软件技术有限公司,|通信业|其他|2000-5000人|,赵女士
运维工程师,苏州,,15-30k,3-5年统招本科,某运营商下属研究院,|IT服务|1000-2000人|,杨女士
Business Excellence Analyst,苏州,,20-30k·13薪,5-10年统招本科,某外资集团公司,|汽车/摩托车|5000-10000人|,雷女士
传感器研发专家,苏州,,40-50k·14薪,3-5年硕士及以上,某世界500强企业,|人工智能|已上市|5000-10000人|,陈先生
绑定师组长,苏州-工业园区,,15-30k,3-5年大专及以上,某知猎头公司,|中介服务|100-499人|,谢女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
软件工程师,苏州-工业园区,,13-25k,3-5年本科及以上,苏州某大型光学仪器公司,|电子/芯片/半导体|融资未公开|100-499人|,吕女士
高级工程师,苏州,,40-50k·14薪,经验不限本科及以上,某自动驾驶公司,|汽车/摩托车|100-499人|,余女士
业务风控NLP工程师,苏州-工业园区,,15-25k·15薪,1-3年硕士及以上,企查查,|电子商务|C轮|100-499人|,王女士
电子电器集成高级工程师   EE Integration Senior Engineer,苏州-常熟,,15-25k,3-5年本科及以上,奇瑞捷豹路虎,|汽车/摩托车|5000-10000人|,王女士
资深全栈开发工程师,苏州-工业园区,,25-40k·13薪,5-10年本科及以上,某智能科技解决方案公司,|计算机软件|战略融资|1-49人|,李先生
运维开发,苏州-虎丘区,,20-30k,5-10年统招本科,国内知名互联网公司,|互联网/电商|已上市|10000人以上|,王先生
算法总监,苏州-工业园区,,35-45k,经验不限统招本科,苏州某AI科技公司,|人工智能|战略融资|1-49人|,张女士
芯片验证资深工程师,苏州,,15-25k·15薪,3-5年本科及以上,盛科通信,|通信业|100-499人|,王女士
后端开发工程师(5K42),苏州,,20-30k·15薪,3-5年本科及以上,中科创达软件股份有限公司,|计算机/网络设备|已上市|5000-10000人|,金先生
资深软件开发工程师(JTJ42),苏州,,20-40k·15薪,3-5年硕士及以上,中科创达软件股份有限公司,|计算机/网络设备|已上市|5000-10000人|,金先生
算法工程师,苏州-工业园区,,20-40k·14薪,经验不限本科及以上,迁移科技,|计算机软件|A轮|50-99人|,张女士
视觉应用工程师,苏州-工业园区,,20-40k·14薪,经验不限本科及以上,迁移科技,|计算机软件|A轮|50-99人|,张女士
运维开发工程师,苏州,,16-23k,3-5年本科及以上,博云,|计算机软件|D轮|500-999人|,HR
运维开发工程师,苏州,,13-20k,3-5年本科及以上,博云,|计算机软件|D轮|500-999人|,邹女士
测试主管,苏州-工业园区,,20-40k·15薪,5-10年本科及以上,ramaxel,|计算机/网络设备|2000-5000人|,马女士
前端开发,苏州-相城区,,20-35k·13薪,3-5年统招本科,江苏集萃苏科思科技有限公司,|计算机软件|50-99人|,王女士
容器/K8S开发工程师,苏州-昆山,,18-30k,1-3年本科及以上,江苏超流信息技术有限公司,|计算机软件|天使轮|50-99人|,王女士
机器学习工程师,苏州-昆山,,15-35k,3-5年硕士及以上,江苏超流信息技术有限公司,|计算机软件|天使轮|50-99人|,王女士
数据分析工程师-运营管理处-BU23,苏州-昆山,,6-16k·16薪,一年以下本科及以上,昆山联滔电子有限公司,|电子/芯片/半导体|,余先生
研发电子高级工程师,苏州-昆山,,9-13k,1-3年本科及以上,创业空间(北京)投资管理有限公司,|专业服务|1-49人|,夏女士
嵌入式软件开发工程师（SOC方向）,苏州-相城区,,25-40k·14薪,1-3年本科及以上,禾多科技(北京)有限公司,|计算机软件|50-99人|,赵女士
软件测试,苏州,,16-19k·15薪,5-10年本科及以上,恩士迅,|IT服务|其他|100-499人|,楚先生
高级前端工程师,苏州,,20-30k,5-10年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
初级前端开发工程师,苏州,,6-13k,1-3年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
高级java开发工程师,苏州,,20-30k,5-10年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
摄影师,苏州-昆山,,10-20k,3-5年本科及以上,亚马逊,|互联网/电商|5000-10000人|,魏女士
Software Development Engineer/软件开发工程师,苏州-昆山,,15-20k·13薪,3-5年统招本科,艾迈斯欧司朗智能光电(昆山)有限公司,|电子/芯片/半导体|100-499人|,吴女士
AI系统运维工程师,苏州-吴中区,,10-20k,1-3年本科及以上,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,王先生
AI系统架构师,苏州-吴中区,,20-40k·14薪,5-10年本科及以上,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,王先生
AI系统开发工程师,苏州-吴中区,,15-30k,1-3年硕士及以上,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,王先生
NLP算法工程师,苏州-吴中区,,15-30k,经验不限学历不限,科沃斯机器人股份有限公司,|互联网/电商|已上市|2000-5000人|,王先生
容器开发工程师,苏州-虎丘区,,15-30k·13薪,5-10年大专及以上,苏州万店掌网络科技有限公司,|计算机软件|C轮|100-499人|,钱女士
GIS数据（项目经理）,苏州-工业园区,,12-25k,3-5年统招本科,苏州城方信息技术有限公司,|计算机软件|50-99人|,薛女士
数据治理,苏州-工业园区,,10-20k,3-5年本科及以上,苏州城方信息技术有限公司,|计算机软件|50-99人|,薛女士
erp开发工程师,苏州-相城区,,12-15k·14薪,3-5年大专及以上,苏州市春菊电器有限公司,|机械/机电/重工|融资未公开|5000-10000人|,孙女士
自动驾驶数据闭环工程师,苏州-工业园区,,20-45k,1-3年本科及以上,辅易航智能科技(苏州)有限公司,|汽车研发|A轮|50-99人|,陶女士
Visual Engineer视觉工程师,苏州,,8-15k·13薪,3-5年统招本科,迈锐精密科技(苏州)有限公司,|电子/芯片/半导体|2000-5000人|,吴女士
CAE仿真工程师,苏州,,10-15k·18薪,经验不限本科及以上,舜云科技,|计算机软件|A轮|1-49人|,郭女士
技术支持工程师,苏州,,10-15k·18薪,经验不限本科及以上,舜云科技,|计算机软件|A轮|1-49人|,郭女士
运动控制算法工程师,苏州-工业园区,,25-50k·14薪,3-5年统招本科,杉川机器人,|家具/家电|500-999人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级测试工程师,苏州,,12-18k,3-5年本科及以上,迪凯尔,|医疗器械|50-99人|,张女士
软件实施工程师（半导体行业）,苏州-工业园区,,10-20k,1-3年统招本科,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,朱女士
软件实施工程师（半导体行业）,苏州-工业园区,,10-20k,1-3年统招本科,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,刘女士
c#开发工程师,苏州-工业园区,,10-20k,1-3年统招本科,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,朱女士
fae现场应用工程师（软件）,苏州-工业园区,,10-20k,1-3年统招本科,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,朱女士
视觉算法工程师,苏州,,30-60k,3-5年本科及以上,北京初速度科技有限公司,|自动驾驶|100-499人|,陈女士
高级C++开发工程师,苏州,,50-80k,5-10年统招本科,北京初速度科技有限公司,|自动驾驶|100-499人|,陈女士
PHP工程师(JXYN2),苏州,,面议,3-5年本科及以上,芯耀辉科技有限公司,|芯片/集成电路|A轮|100-499人|,禇先生
软件测试工程师,苏州-工业园区,,18-32k,经验不限统招本科,雄立科技,|电子/芯片/半导体|100-499人|,夏女士
SOC验证工程师,苏州-工业园区,,32-50k,经验不限统招本科,雄立科技,|电子/芯片/半导体|100-499人|,夏女士
高级数字IC验证工程师,苏州-工业园区,,38-63k,经验不限统招本科,雄立科技,|电子/芯片/半导体|100-499人|,夏女士
数字ic验证工程师,苏州-工业园区,,32-50k,经验不限统招本科,雄立科技,|电子/芯片/半导体|100-499人|,夏女士
资深web前端开发工程师,苏州-工业园区,,17-25k,5-10年统招本科,众言科技,|计算机软件|100-499人|,张女士
前端高级工程师,苏州-相城区,,15-35k·15薪,5-10年本科及以上,中国电信股份有限公司网络安全产品运营中心,|通信业|50-99人|,刘先生
中级Java工程师,苏州,,16-20k,1-3年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
中级前端开发,苏州,,16-20k,3-5年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
资深DevOps运维开发工程师,苏州,,18-30k,5-10年大专及以上,盟拓软件,|计算机软件|500-999人|,郝女士
ros系统开发工程师,苏州-昆山,,20-35k·16薪,3-5年统招本科,三一集团,|机械/机电/重工|10000人以上|,方先生
感知算法工程师,苏州,,25-35k·13薪,3-5年本科及以上,北京顺造科技有限公司,|消费电子|100-499人|,周女士
投资经理,苏州-相城区,,45-60k,1-3年大专及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
投资经理,苏州-吴中区,,45-60k,1-3年大专及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
投资经理,苏州-虎丘区,,45-60k,1-3年大专及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
客户服务总监,苏州-相城区,,60-80k,1-3年本科及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
客户服务总监,苏州-吴中区,,60-80k,1-3年本科及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
客户服务总监,苏州-虎丘区,,60-80k,1-3年本科及以上,富裕翔盛物业有限公司,|房地产/建筑|1000-2000人|,王女士
Automation Testing Engineer,苏州-工业园区,,面议,1-3年学历不限,亿磐系统（深圳）有限公司,|计算机软件|已上市|10000人以上|,李女士
Senior Automation Testing Engineer,苏州-工业园区,,面议,3-5年学历不限,亿磐系统（深圳）有限公司,|计算机软件|已上市|10000人以上|,李女士
客户服务总监,苏州-虎丘区,,60-80k,1-3年本科及以上,盛融投资集团,|基金/证券/投资|500-999人|,李先生
客户服务总监,苏州-吴中区,,60-80k,1-3年本科及以上,盛融投资集团,|基金/证券/投资|500-999人|,李先生
客户服务总监,苏州-工业园区,,60-80k,1-3年本科及以上,隽声文化,|影视文化|100-499人|,徐女士
客户服务总监,苏州-吴江区,,60-80k,1-3年本科及以上,隽声文化,|影视文化|100-499人|,徐女士
客户服务总监,苏州-姑苏区,,60-80k,1-3年本科及以上,隽声文化,|影视文化|100-499人|,徐女士
c#软件开发工程师,苏州-工业园区,,10-20k,1-3年统招本科,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,刘女士
AE经理,苏州-相城区,,面议,5-10年硕士及以上,矽典微电子(上海)有限公司,|电子/芯片/半导体|1-49人|,徐女士
算法工程师,苏州,,20-30k,1-3年本科及以上,苏州比格威医疗科技有限公司,|计算机软件|A轮|50-99人|,倪女士
Product System Quality Engineer,苏州,,面议,5-10年本科及以上,Apple,|计算机/网络设备|5000-10000人|,HR
业务系统工程师（开发）,苏州,,10-16k·13薪,3-5年本科及以上,莱顿汽车,|汽车/摩托车|100-499人|,胡女士
c++软件工程师,苏州,,15-25k,1-3年本科及以上,苏州知至科技有限公司,|电子/芯片/半导体|1-49人|,李女士
BI工程师,苏州,,10-15k·13薪,1-3年大专及以上,安佑生物科技集团股份有限公司,|农林牧渔|2000-5000人|,胡先生
算法工程师,苏州,,15-25k,1-3年硕士及以上,苏州知至科技有限公司,|电子/芯片/半导体|1-49人|,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
java软件开发工程师,苏州,,8-10k,经验不限学历不限,睿逸智能科技(苏州)有限公司,|互联网/电商|,贾先生
MIL&SIL测试工程师,苏州-工业园区,,10-30k,经验不限统招本科,软通动力技术服务,|互联网/电商|10000人以上|,仰女士
算法工程师,苏州,,15-25k,1-3年统招本科,苏州睿新微系统技术有限公司,|电子/芯片/半导体|其他|1000-2000人|,居女士
ic验证工程师,苏州,,15-35k·14薪,5-10年统招本科,创耀(苏州)通信科技股份有限公司,|电子/芯片/半导体|100-499人|,顾女士
解决方案工程师（物联网）,苏州-工业园区,,10-18k,3-5年本科及以上,八方股份,|机械/机电/重工|沪深A股上市|1000-2000人|,葛女士
数字孪生工程师,苏州-昆山,,16-40k·16薪,5-10年硕士及以上,三一集团,|机械/机电/重工|10000人以上|,郝女士
高级网络工程师,苏州-工业园区,,15-30k·13薪,5-10年大专及以上,金唯智GENEWIZ,|生物工程|美股上市|1000-2000人|,俞女士
软件开发工程师,苏州,,18-24k,3-5年统招本科,苏州佳谱科技有限公司,|仪器/电气/自动化|1-49人|,黄女士
C++/Cuda/GPU算法工程师(苏州),苏州-虎丘区,,15-30k,5-10年硕士及以上,上海翰斯泰医疗科技有限公司,|医疗/保健/美容|50-99人|,游先生
高级产品工程师 Senior PE,苏州-吴中区,,15-30k·13薪,3-5年统招本科,上海芯楷集成电路有限责任公司,|电子/芯片/半导体|1-49人|,董女士
Senior Systems Engineer (DevOps),苏州-工业园区,,面议,3-5年学历不限,亿磐系统（深圳）有限公司,|计算机软件|已上市|10000人以上|,李女士
高级软件测试工程师,苏州-工业园区,,12-20k·14薪,3-5年本科及以上,胜科纳米(苏州)有限公司,|检测/认证|B轮|100-499人|,牛女士
java开发工程师,苏州-虎丘区,,9-12k·13薪,1-3年本科及以上,苏州万店掌网络科技有限公司,|计算机软件|C轮|100-499人|,钱女士
Java资深开发工程师,苏州-昆山,,15-22k,1-3年大专及以上,适途汽车,|计算机软件|500-999人|,董女士
数仓工程师,苏州,,15-25k,1-3年本科及以上,赛福基因,|制药/生物工程|100-499人|,沈女士
Production Planning manager,苏州-吴江区,,面议,10年以上本科及以上,康宁,|原材料加工|10000人以上|,姚先生
java开发工程师,苏州-吴中区,,30-60k,3-5年本科及以上,深圳市优必选科技股份有限公司,|计算机/网络设备|1000-2000人|,宋女士
算法嵌入式研发工程师/专家,苏州,,50-80k,3-5年本科及以上,亿咖通,|计算机/网络设备|B轮|1000-2000人|,黄女士
Linux应用软件开发工程师,苏州,,15-25k·15薪,3-5年统招本科,苏州佳谱科技有限公司,|仪器/电气/自动化|1-49人|,黄女士
机器视觉算法工程师,苏州-昆山,,15-23k,3-5年本科及以上,普热斯勒,|机械设备制造|100-499人|,谢女士
智能驾驶系统工程师,苏州-昆山,,18-40k·16薪,5-10年硕士及以上,三一集团,|机械/机电/重工|10000人以上|,郝女士
系统工程师,苏州-昆山,,10-18k,3-5年大专及以上,运泰利,|仪器/电气/自动化|1000-2000人|,林先生
软件实施工程师,苏州,,6-9k,经验不限本科及以上,苏州瀚川智能科技股份有限公司,|仪器/电气/自动化|科创板上市|1000-2000人|,秦女士
软件实施工程师-工业互联BU,苏州,,8-12k·14薪,1-3年大专及以上,苏州瀚川智能科技股份有限公司,|仪器/电气/自动化|科创板上市|1000-2000人|,秦女士
基础开发工程师/软件工程师,苏州,,6-8k,经验不限本科及以上,悉地(苏州),|专业服务|1000-2000人|,甄女士
c语言开发工程师,苏州,,10-15k,经验不限本科及以上,苏州迈科网络安全技术股份有限公司,|数据服务商|融资未公开|50-99人|,张玉
高级生物信息分析师（生信）,苏州-相城区,,15-25k,1-3年硕士及以上,赛福基因,|制药/生物工程|100-499人|,HR
产品信息安全工程师,苏州-相城区,,25-50k·14薪,5-10年本科及以上,PlusAI,|自动驾驶|B轮|100-499人|,马先生
数字设计工程师,苏州-工业园区,,20-30k,3-5年本科及以上,思澈科技,|芯片/集成电路|1-49人|,刘女士
大数据平台工程师,苏州-工业园区,,15-25k·13薪,3-5年本科及以上,医药魔方,|制药/生物工程|B轮|50-99人|,张女士
运维开发,苏州-工业园区,,15-25k·13薪,5-10年本科及以上,医药魔方,|制药/生物工程|B轮|50-99人|,张女士
运维开发工程师,苏州-工业园区,,13-20k·13薪,3-5年本科及以上,医药魔方,|制药/生物工程|B轮|50-99人|,张女士
路径规划算法工程师/高级工程师/专家,苏州-工业园区,,25-50k·14薪,3-5年统招本科,杉川机器人,|家具/家电|500-999人|,张女士
EDA/OPC应用工程师,苏州-工业园区,,25-55k·13薪,1-3年本科及以上,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
EDA/TCAD高级应用工程师,苏州-工业园区,,30-45k·13薪,5-10年博士,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
云平台高级开发工程师,苏州,,10-20k,1-3年统招本科,苏州雷泰医疗科技有限公司,|医疗器械|100-499人|,苏先生
对日赴日IT软件开发工程师(初中级),苏州,,6-13k,1-3年大专及以上,辛巴达软件,|计算机软件|100-499人|,赵先生
对日赴日IT软件开发工程师(中高级SE),苏州,,13-20k·13薪,3-5年大专及以上,辛巴达软件,|计算机软件|100-499人|,赵先生
嵌入式系统软件和BSP（高级）工程师,苏州-相城区,,15-30k,经验不限统招本科,清智汽车科技,|汽车/摩托车|100-499人|,薛女士
WEB前端开发工程师,苏州-昆山,,8-16k,3-5年大专及以上,江苏网进科技股份有限公司,|IT服务|100-499人|,王女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
主任毫米波雷达系统工程师,苏州-相城区,,面议,5-10年硕士及以上,矽典微电子(上海)有限公司,|电子/芯片/半导体|1-49人|,徐女士
生信总监,苏州-相城区,,30-40k,3-5年博士,赛福基因,|制药/生物工程|100-499人|,HR
高级信息系统工程师（存储设备运维）,苏州,,15-25k·15薪,3-5年本科及以上,成都海光集成电路设计有限公司,|其他行业|1000-2000人|,季女士
软件工程师（应届生定向培养）,苏州-昆山,,5-10k·14薪,一年以下统招本科,苏州猎奇智能设备有限公司,|工业自动化|B轮|100-499人|,舒先生
图像处理算法开发工程师,苏州-昆山,,15-25k·14薪,3-5年本科及以上,苏州猎奇智能设备有限公司,|工业自动化|B轮|100-499人|,舒先生
对日赴日IT软件开发工程师(中高级SE),苏州,,13-20k·13薪,3-5年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
对日赴日IT软件开发工程师(初中级),苏州,,6-13k·13薪,1-3年大专及以上,求贤宝,|IT服务|100-499人|,黄女士
资深IT工程师,苏州-吴江区,,10-20k,3-5年大专及以上,大峡谷照明系统(苏州)股份有限公司,|电子/芯片/半导体|500-999人|,赵女士
架构师,苏州-吴中区,,30-60k,经验不限本科及以上,深圳市优必选科技股份有限公司,|计算机/网络设备|1000-2000人|,宋女士
Sr. Firmware Engineer,苏州-工业园区,,面议,5-10年本科及以上,POLYCOM通讯系统(北京)有限公司,|通信业|100-499人|,高女士
嵌入式软件开发 (Firmware Engineer),苏州-工业园区,,面议,3-5年本科及以上,POLYCOM通讯系统(北京)有限公司,|通信业|100-499人|,高女士
存储器CAD工程师,苏州,,25-50k·15薪,3-5年硕士及以上,深圳比特微电子科技有限公司,|电子/芯片/半导体|100-499人|,高女士
初级JAVA开发工程师,苏州,,8-17k,1-3年本科及以上,中网云智(深圳)科技有限公司,|IT服务|100-499人|,胡先生
高级/软件工程师,苏州-昆山,,15-25k,5-10年本科及以上,运泰利,|仪器/电气/自动化|1000-2000人|,林先生
机器视觉算法工程师,苏州-工业园区,,20-30k·14薪,1-3年本科及以上,辅易航智能科技(苏州)有限公司,|汽车研发|A轮|50-99人|,陶女士
测试工程师,苏州-相城区,,10-16k,1-3年本科及以上,苏州高铁新城人力资源管理有限公司,|专业服务|1-49人|,顾先生
TD器件测试工程师,苏州-工业园区,,15-40k·13薪,1-3年本科及以上,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
IT实施岗,苏州,,10-15k,3-5年统招本科,CoCo都可苏州,|快消品|融资未公开|2000-5000人|,杨先生
开发工程师/软件工程师,苏州,,10-15k,1-3年本科及以上,悉地(苏州),|专业服务|1000-2000人|,甄女士
Camera 测试工程师（摄像头测试）,苏州-吴中区,,15-25k,3-5年本科及以上,中软国际科技,|IT服务|10000人以上|,马女士
软件开发工程师（CAD PE),苏州,,12-25k·15薪,经验不限本科及以上,成都海光集成电路设计有限公司,|其他行业|1000-2000人|,季女士
MES工程师,苏州-工业园区,,10-15k,5-10年本科及以上,八方股份,|机械/机电/重工|沪深A股上市|1000-2000人|,葛女士
硬件测试工程师,苏州-吴江区,,13-21k·16薪,3-5年统招本科,吴江华丰电子科技有限公司,|电子/芯片/半导体|5000-10000人|,金女士
生物信息分析工程师,苏州,,7-10k·13薪,1-3年统招本科,苏州协云基因科技有限公司,|制药/生物工程|1-49人|,徐女士
测试开发工程师,苏州-工业园区,,12-20k·15薪,经验不限本科及以上,盛科通信,|通信业|100-499人|,王女士
数字后端工程师（APR方向）,苏州-工业园区,,25-36k·15薪,3-5年本科及以上,盛科通信,|通信业|100-499人|,王女士
生物信息工程师,苏州,,12-17k,经验不限硕士及以上,上海源兹生物科技有限公司,|制药/生物工程|50-99人|,金女士
高级IT分析师 - 数字化办公、办公自动化方向,苏州,,15-18k,5-10年本科及以上,维益食品,|快消品|500-999人|,张先生
信息安全技术工程师,苏州-相城区,,20-40k·14薪,3-5年本科及以上,PlusAI,|自动驾驶|B轮|100-499人|,马先生
AE软件工程师,苏州-相城区,,面议,经验不限本科及以上,矽典微电子(上海)有限公司,|电子/芯片/半导体|1-49人|,徐女士
软件工程师（半导体光学检测）,苏州,,15-30k,一年以下硕士及以上,天准,|仪器/电气/自动化|已上市|100-499人|,天先生
数据开发,苏州,,10-25k,3-5年大专及以上,中电金信,|计算机软件|其他|10000人以上|,张女士
试验数据分析师,苏州-昆山,,18-40k·14薪,3-5年统招本科,三一集团,|机械/机电/重工|10000人以上|,郝女士
3D数字化工程师,苏州-昆山,,15-25k·16薪,5-10年本科及以上,三一集团,|机械/机电/重工|10000人以上|,郝女士
数据分析工程师,苏州-工业园区,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
SMT软件工程师,苏州-吴江区,,14-28k·16薪,经验不限硕士及以上,吴江华丰电子科技有限公司,|电子/芯片/半导体|5000-10000人|,金女士
 SMT测试工程师,苏州-吴江区,,14-28k·16薪,经验不限硕士及以上,吴江华丰电子科技有限公司,|电子/芯片/半导体|5000-10000人|,金女士
FPGA EDA映射工具研发高级工程师【苏州】,苏州,,30-50k,经验不限统招本科,材料科学姑苏实验室,|科研及技术服务|100-499人|,卜女士
视觉工程师,苏州-昆山,,15-20k,3-5年本科及以上,欧拓飞科技,|仪器/电气/自动化|100-499人|,周女士
IC验证工程师（IC一部）,苏州-工业园区,,20-35k·14薪,3-5年统招本科,创耀(苏州)通信科技股份有限公司,|电子/芯片/半导体|100-499人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
人力资源数据分析师,苏州-相城区,,13-15k·13薪,5-10年本科及以上,智享生物(苏州)有限公司,|制药/生物工程|100-499人|,顾女士
嵌入式软件开发工程师,苏州-昆山,,6-15k·13薪,1-3年本科及以上,昆山扬皓光电有限公司,|电子/芯片/半导体|2000-5000人|,刘女士
化学分析工程师,苏州-相城区,,7-12k,3-5年本科及以上,仕净科技,|环保|500-999人|,姚先生
高级算法经理,苏州,,30-50k·13薪,经验不限博士,苏州希盟科技股份有限公司,|仪器/电气/自动化|C轮|100-499人|,陈女士
IC版图设计工程师,苏州-工业园区,,20-40k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
嵌入式软件开发工程师,苏州,,20-35k·15薪,3-5年统招本科,苏州旭创科技,|通信业|2000-5000人|,沈菲
cad工程师,苏州-工业园区,,20-40k,3-5年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
Prod Development Eng. Test Engineer - Sr. Engineer,苏州-工业园区,,1-2k,3-5年本科及以上,超威半导体(上海)有限公司,|电子/芯片/半导体|10000人以上|,吴女士
Data Engineer,苏州,,15-25k·13薪,3-5年本科及以上,普华永道信息技术,|IT服务|10000人以上|,杨女士
java高级开发工程师,苏州-工业园区,,15-20k,5-10年本科及以上,美集股份,|交通/物流/运输|融资未公开|100-499人|,李女士
软件开发工程师,苏州-昆山,,8-12k,1-3年大专及以上,淳华科技(昆山)有限公司,|芯片/集成电路|融资未公开|5000-10000人|,林先生
BMS测试工程师,苏州-昆山,,18-35k·16薪,5-10年统招本科,三一集团,|机械/机电/重工|10000人以上|,郝女士
大数据项目经理,苏州-昆山,,18-40k·14薪,3-5年本科及以上,三一集团,|机械/机电/重工|10000人以上|,郝女士
Senior IT Analyst - Digital Workplace & RPA,苏州-工业园区,,15-20k,5-10年本科及以上,维益食品,|快消品|500-999人|,张先生
Senior IT Analyst - Data Analytic,苏州-工业园区,,15-20k,5-10年本科及以上,维益食品,|快消品|500-999人|,张先生
测试工程师,苏州,,10-15k,1-3年学历不限,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,刘女士
软件开发工程师,苏州,,15-20k,1-3年学历不限,苏州伊欧陆系统集成有限公司,|电子/芯片/半导体|50-99人|,刘女士
研发经理,苏州,,15-25k,1-3年硕士及以上,赛福基因,|制药/生物工程|100-499人|,沈女士
软件开发工程师,苏州,,15-20k,3-5年本科及以上,苏州旭创科技,|通信业|2000-5000人|,沈菲
硬件开发工程师,苏州,,10-20k·13薪,3-5年统招本科,苏州恩巨网络有限公司,|计算机软件|50-99人|,王女士
TE工程师,苏州-昆山,,6-10k,1-3年大专及以上,昆山联滔电子有限公司,|电子/芯片/半导体|,李女士
信息系统工程师（IT运维）,苏州,,10-22k·15薪,3-5年本科及以上,成都海光集成电路设计有限公司,|其他行业|1000-2000人|,季女士
FAE,苏州-虎丘区,,12-20k,经验不限本科及以上,极致汇仪,|仪器仪表|100-499人|,古女士
EDA/CAD应用工程师,苏州-工业园区,,12-25k·13薪,1-3年硕士及以上,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
EDA/TCAD应用工程师,苏州-工业园区,,15-30k·13薪,3-5年本科及以上,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
高级EDA软件工程师,苏州-工业园区,,25-45k·13薪,5-10年本科及以上,苏州珂晶达电子有限公司,|电子/芯片/半导体|融资未公开|50-99人|,肖女士
软体研发工程师,苏州-昆山,,6-10k·13薪,1-3年本科及以上,昆山扬皓光电有限公司,|电子/芯片/半导体|2000-5000人|,刘女士
SMT System Software Design Engineer,苏州,,20-40k·14薪,5-10年大专及以上,深圳市鼎峰智能技术有限公司,|电子/芯片/半导体|融资未公开|1-49人|,韦女士
机器学习算法专家,苏州-昆山,,20-30k·16薪,1-3年本科及以上,三一集团,|机械/机电/重工|10000人以上|,郝女士
产品支持工程师,苏州,,8-16k·15薪,5-10年本科及以上,迈胜医疗设备有限公司,|医疗器械|融资未公开|100-499人|,徐女士
束流调试物理师,苏州,,8-16k·15薪,3-5年本科及以上,迈胜医疗设备有限公司,|医疗器械|融资未公开|100-499人|,徐女士
嵌入式软件开发,苏州-工业园区,,6-18k,1-3年本科及以上,Michael Page,|人力资源|5000-10000人|,江女士
售后技术支持工程师-大数据,苏州,,15-30k,经验不限统招本科,微软,|计算机软件|其他|10000人以上|,麻先生
运维工程师,苏州-工业园区,,10-14k,1-3年本科及以上,新格元(南京)生物科技有限公司,|制药/生物工程|100-499人|,韦女士
